"text","text_en","cmp_code","eu_code"
"Es gibt weder ein europäisches Staatsvolk, das für ein solches Vorhaben konstitutiv wäre, noch ist erkennbar, dass sich ein solches auf absehbare Zeit herausbildet.","There is neither a European nation that would be constitutive for such a project, nor is it recognizable that such a nation will emerge in the foreseeable future.","110",NA
"Kulturen, Sprachen und nationale Identitäten sind durch Jahrhunderte dauernde geschichtliche Entwicklungen entstanden.","Cultures, languages and national identities have emerged through centuries of historical development.","601.1",NA
"Sie stellen für ihre Angehörigen unverzichtbare Identifikationsräume dar, die nur in nationalen Staaten mit demokratischer Verfassung wirkungsvoll ausgestaltet werden können.","For their members, they represent indispensable spaces of identification that can be effectively shaped only in national states with democratic constitutions.","601.1",NA
"Nur hier kann Volkssouveränität gelebt werden, die Mutter und das Herzstück der Demokratie.","Only here can popular sovereignty be lived, the mother and heart of democracy.","601.1",NA
"1.2 Zurückführung der Europäischen Union in einen Staatenbund souveräner Staaten","1.2 Returning the European Union to a Confederation of Sovereign States","H",NA
"Das bestehende „Lissabon-Europa“ ist daher zurückzuführen zu einer Organisation von Staaten,","The existing ""Lisbon Europe"" is therefore to be reduced to an organization of states that","109",NA
"die auf der Basis völkerrechtlicher Verträge ihre Interessen und Aufgabenwahrnehmung definieren.","define their interests and the performance of their tasks on the basis of international treaties.","107",NA
"Nicht rückholbare Souveränitätsverzichte der Staaten dürfen mit einer solchen Konstruktion nicht verbunden werden.","Non-recoverable renunciations of sovereignty by the states must not be associated with such a construction.","109",NA
"Ähnlich wie heute im Vertrag über die Europäische Union (EUV) in Art. 50 vorgesehen, behält sich jeder Staat ein Austrittsrecht vor.","Similar to today's provision in the Treaty on European Union (TEU) in Art. 50, each state reserves the right to withdraw.","110",NA
"Sofern eine solche Konzeption mit den derzeitigen Partnern der EU nicht einvernehmlich auszuhandeln ist, ist Deutschland gezwungen, dem Beispiel Großbritanniens zu folgen und aus der bestehenden EU auszutreten.","Unless such a concept can be negotiated amicably with the EU's current partners, Germany will be forced to follow Britain's example and withdraw from the existing EU.","110",NA
"Die Schaffung neuer überstaatlicher Vereinbarungen bleibt vorbehalten und wird aufgrund nationalstaatlicher Souveränität erst ermöglicht.","The creation of new supranational agreements remains reserved and is only made possible due to nation-state sovereignty.","107",NA
"1.3 Das Volk muss wieder zum Souverän werden","1.3 The People Must Become Sovereign Again","H",NA
"Heimlicher Souverän in Deutschland ist eine kleine, machtvolle politische Oligarchie, die sich in den bestehenden politischen Parteien ausgebildet hat.","The secret sovereign in Germany is a small, powerful political oligarchy that has formed within the existing political parties.","304",NA
"Sie hat die Fehlentwicklungen der letzten Jahrzehnte zu verantworten.","It is responsible for the undesirable developments of recent decades.","305.5",NA
"Es hat sich eine politische Klasse herausgebildet, deren vordringliches Interesse ihrer Macht, ihrem Status und ihrem materiellen Wohlergehen gilt.","A political class has emerged whose primary interest is its power, status and material well-being.","304",NA
"Diese Oligarchie hat die Schalthebel der staatlichen Macht, der politischen Bildung und des informationellen und medialen Einflusses auf die Bevölkerung in Händen.","This oligarchy holds the levers of state power, political education and informational and media influence over the population.","304",NA
"Die stetigen Verletzungen der Prinzipien der deutschen Staatlichkeit gipfeln in der Flüchtlingspolitik der Bundesregierung von CDU/CSU und SPD.","The constant violations of the principles of German statehood culminate in the refugee policy of the federal government of CDU/CSU and SPD.","305.5",NA
"Die Volksvertreter haben sich den grundgesetzlich garantierten Parlamentsvorbehalt für alle wichtigen Entscheidungen im Staat nehmen lassen","The people's representatives have allowed themselves to be deprived of the constitutionally guaranteed parliamentary prerogative for all important decisions in the state","202.4",NA
"und die über ihre Köpfe hinweg getroffenen rechts- und verfassungswidrigen Entscheidungen zur Zuwanderung klaglos hingenommen.","and have accepted without complaint the unlawful and unconstitutional decisions on immigration made over their heads.","203",NA
"Nur das Staatsvolk der Bundesrepublik Deutschland kann durch das Mittel der unmittelbaren Demokratie diesen illegalen Zustand beenden.","Only the people of the Federal Republic of Germany can end this illegal state of affairs by means of direct democracy.","202.4",NA
"1.4 Volksabstimmungen nach Schweizer Vorbild","1.4 Referendums based on the Swiss model","H",NA
"Wir wollen dem Volk das Recht geben, den Abgeordneten auf die Finger zu schauen und vom Parlament beschlossene Gesetze zu ändern oder abzulehnen.","We want to give the people the right to keep a close eye on the members of parliament and to change or reject laws passed by parliament.","202.4",NA
"Dies würde in kürzester Zeit die Flut der oftmals unsinnigen Gesetzesvorlagen nachhaltig eindämmen und die Parlamente zu sorgfältigerer Arbeit zwingen.","This would quickly stem the tide of often nonsensical bills and force parliaments to work more carefully.","202.4",NA
"Ein mäßigender Einfluss auf Beschlüsse der Abgeordneten in eigener Sache – etwa Diäten-, Fraktions- und Parteienfinanzierung und die Finanzierung von „parteinahen“ Stiftungen – wäre dadurch gewährleistet.","This would ensure a moderating influence on decisions made by MPs in their own interests - such as allowances, parliamentary group and party funding and the financing of ""party-affiliated"" foundations.","202.4",NA
"Das Volk soll auch die Möglichkeit erhalten, eigene Gesetzesinitiativen einzubringen und per Volksabstimmung zu beschließen.","The people should also be given the opportunity to introduce their own legislative initiatives and pass them by referendum.","202.4",NA
"Die AfD fordert Volksentscheide nach Schweizer Vorbild auch für Deutschland.","The AfD is calling for referendums based on the Swiss model for Germany as well.","202.4",NA
"Ohne Zustimmung des Volkes darf das Grundgesetz nicht geändert und kein bedeutsamer völkerrechtlicher Vertrag geschlossen werden.","The Basic Law may not be amended and no significant international treaty may be concluded without the consent of the people.","202.4",NA
"Die deutschen Bürger sind der Zahlmeister Europas.","German citizens are the paymasters of Europe.","110",NA
"Entgegen aller früheren Beteuerungen haften wir für die jährlich wachsenden Schulden anderer EU-Länder.","Contrary to all earlier assurances, we are liable for the annually growing debts of other EU countries.","110",NA
"Dies ist ein schicksalhafter politischer Wortbruch, der die heute lebenden Bürger und mehrere nachfolgende Generationen in große Existenznot bringen wird.","This is a fateful political breach of promise that will cause great existential hardship for citizens living today and several generations to come.","110",NA
"Das deutsche Volk soll deshalb nach dem britischen Vorbild über den Verbleib Deutschlands in der Eurozone und gegebenenfalls der EU abstimmen!","The German people should therefore vote, following the British example, on whether Germany should remain in the Eurozone and, if necessary, in the EU!","202.4",NA
"Im Gegensatz zur CDU und ihrer Kanzlerin halten wir das deutsche Volk für ebenso mündig wie das der Schweizer, der Briten, der Franzosen, der Italiener und der Niederländer.","In contrast to the CDU and its chancellor, we consider the German people to be just as mature as the Swiss, the British, the French, the Italians and the Dutch.","202.4",NA
"Entgegen anderslautender Behauptungen entscheiden Bürger in Schicksalsfragen der Nation weitsichtiger und gemeinwohlorientierter als macht- und interessengeleitete Berufspolitiker.","Contrary to assertions to the contrary, citizens are more far-sighted and public-spirited when it comes to deciding the fate of the nation than power- and interest-driven professional politicians.","202.4",NA
"Das ist die Lehre aus der Wiedervereinigung, aus der Ablehnung des „EU-Verfassungsvertrags“ durch das französische und das niederländische Volk und der Entscheidung der Engländer, aus der Lissabon-Union auszutreten.","This is the lesson of reunification, of the rejection of the ""EU Constitutional Treaty"" by the French and Dutch people, and of the decision of the British to withdraw from the Lisbon Union.","202.4",NA
"Wir sind der Auffassung, dass die vielfältigen politischen Probleme Deutschlands mutiger Weichenstellungen bedürfen.","We believe that Germany's multifaceted political problems require courageous decisions on the course to be taken.","202.4",NA
"Nach unserer Überzeugung können die fundamentalen Krisen von Währung, Energieversorgung und Migration sowie die Konfrontation mit dem Islam alleine weder von der Regierung noch vom Bundestag tragfähig bewältigt werden.","We are convinced that the fundamental crises of currency, energy supply and migration, as well as the confrontation with Islam, cannot be dealt with sustainably by the government or the Bundestag alone.","202.4",NA
"Ohne eine unmittelbare Mitbestimmung der Bürger kann und darf dies auch nicht geschehen.","This cannot and must not happen without direct citizen participation.","202.4",NA
"Die Einführung von Volksabstimmungen nach Schweizer Modell ist für die AfD deshalb nicht verhandelbarer Inhalt jeglicher Koalitionsvereinbarungen.","For the AfD, the introduction of referendums based on the Swiss model is therefore non-negotiable content of any coalition agreements.","202.4",NA
"1.5 Die Gewaltenteilung gewährleisten","1.5 Ensuring the separation of powers","H",NA
"Zahlreiche Gesetze haben die Gewaltenteilung in Deutschland über die Jahre erodieren lassen","Numerous laws have eroded the separation of powers in Germany over the years","202.1",NA
"und zu einer überbordenden Staatsgewalt geführt:","and led to an overflowing state power:","201.1",NA
"Ehemalige Politiker auf Richterstühlen, Abgeordnete die zugleich Kanzler, Ministerpräsident oder Minister sind und sich insoweit selbst kontrollieren, sowie parteipolitische Netzwerke, die durch verbotene Ämterpatronage entstehen, können nicht länger toleriert werden.","Former politicians on judges' chairs, deputies who are at the same time chancellor, prime minister or minister and insofar control themselves, as well as party-political networks created by forbidden office patronage can no longer be tolerated.","304",NA
"Die Justiz muss entpolitisiert werden.","The judiciary must be depoliticized.","202.1",NA
"1.6 Trennung von Amt und Mandat und Kampf der Ämterpatronage","1.6 Separation of office and mandate and the fight against office patronage","H",NA
"Kanzler, Ministerpräsidenten, Minister und parlamentarische Staatssekretäre dürfen nicht mehr zugleich Abgeordnete sein.","Chancellors, prime ministers, ministers and parliamentary state secretaries may no longer be members of parliament at the same time.","304",NA
"Die Funktionen von „politischen Beamten“ in der Staatsverwaltung wollen wir abschaffen von Ministerialdirektoren bis zu Polizeipräsidenten.","We want to abolish the functions of ""political officials"" in the state administration from ministerial directors to police chiefs.","304",NA
"Die Mitarbeiter der öffentlichen Verwaltung haben unabhängig und loyal zu sein.","The employees of the public administration shall be independent and loyal.","304",NA
"Beamten- und Richterstellen sind ausschließlich nach Qualifikation und fachlicher Leistung zu besetzen (Art. 33 Abs. 2 GG).","Civil servant and judge positions are to be filled exclusively on the basis of qualification and professional performance (Art. 33 Para. 2 GG).","304",NA
"Die „Parteibuchwirtschaft“ muss beendet werden.","The ""party book economy"" must be ended.","304",NA
"Ämterpatronage ist unter Strafe zu stellen.","Patronage of office should be punished.","304",NA
"1.7 Macht der Parteien beschränken","1.7 Limit the power of the parties","H",NA
"Parteien sollen am politischen System mitwirken (Art. 21 Abs. 1 GG), es aber nicht beherrschen.","Parties should participate in the political system (Article 21 (1) of the Basic Law), but not dominate it.","304",NA
"Die Allmacht der Parteien und deren Ausbeutung des Staates gefährden unsere Demokratie.","The omnipotence of the parties and their exploitation of the state endanger our democracy.","304",NA
"Diese Allmacht ist auch Ursache der verbreiteten Politikverdrossenheit und der freiheitsbeschränkenden „politischen Korrektheit“ sowie des Meinungsdiktats in allen öffentlichen Diskursen.","This omnipotence is also the cause of the widespread disenchantment with politics and the freedom-restricting ""political correctness"" as well as the dictates of opinion in all public discourse.","201.1",NA
"Die Loyalität der Abgeordneten gilt eher den Parteivorständen als den Bürgern, in deren Auftrag sie in erster Linie zu handeln haben.","The loyalty of deputies is to party executives rather than to the citizens on whose behalf they are primarily required to act.","304",NA
"1.8 Direktwahl des Bundespräsidenten","1.8 Direct Election of the Federal President","H",NA
"Derzeit wird der Bundespräsident in der Bundesversammlung vorgeschlagen und gewählt.","Currently, the Federal President is proposed and elected in the Federal Assembly.","202.4",NA
"Die Auswahl des Kandidaten findet hinter verschlossenen Türen durch Absprachen der Parteien statt.","The selection of the candidate takes place behind closed doors by agreement of the parties.","202.4",NA
"Diese Kungelei beschädigt die Würde des Amtes und schmälert die Akzeptanz des Staatsoberhaupts durch das Volk.","This cronyism damages the dignity of the office and diminishes the acceptance of the head of state by the people.","202.4",NA
"Wir wollen den Bundespräsidenten deshalb direkt durch das Volk wählen lassen.","We therefore want to have the Federal President elected directly by the people.","202.4",NA
"Dafür ist der Art. 54 des Grundgesetzes entsprechend zu ändern.","To this end, Article 54 of the Basic Law must be amended accordingly.","202.4",NA
"1.9 Parteienfinanzierung dem Verfassungsrecht anpassen","1.9 Bringing Party Financing into Line with Constitutional Law","H",NA
"Mit der Parteienfinanzierung haben sich die etablierten Parteien ab 1954 eine ständig wachsende Finanzausstattung verschafft.","Party financing has provided the established parties with steadily increasing financial resources since 1954.","304",NA
"Die „staatliche Teilfinanzierung“ in Höhe von jährlich ca. 160 Millionen Euro wird durch eine verdeckte Parteienfinanzierung von mittlerweile über 600 Millionen Euro bei weitem übertroffen.","The ""partial state financing"" of approximately 160 million euros annually is far exceeded by covert party financing, which now amounts to more than 600 million euros.","304",NA
"So halten wir zum Beispiel die für jeden Bundestagsabgeordneten zur Verfügung stehende „Mitarbeiterpauschale“ von 20.000 Euro monatlich für deutlich überhöht.","For example, we consider the ""staff allowance"" of 20,000 euros per month available to each member of the Bundestag to be significantly excessive.","304",NA
"Hier wird keine wissenschaftliche Beratung geleistet, sondern eine Armee von Parteisoldaten bezahlt.","No scientific advice is given here, but an army of party soldiers is paid.","304",NA
"Die AfD will die staatliche Parteienfinanzierung neu regeln und deutlich reduzieren.","The AfD wants to reorganize and significantly reduce state funding for political parties.","304",NA
"Alle Mittel der Parteienfinanzierung sollen entgegen derzeitiger Praxis der unbeschränkten Kontrolle der Rechnungshöfe unterliegen.","Contrary to current practice, all party funding should be subject to unrestricted control by the courts of auditors.","304",NA
"Unabdingbar ist auch eine restriktive und Korruption vermeidende Neuordnung der Spendenregelungen.","A restrictive and corruption-avoiding reorganization of donation regulations is also indispensable.","304",NA
"Ferner soll den deutschen Parteien endlich die Beteiligung an Unternehmen, insbesondere Medienunternehmen, sowie die Annahme von Firmenspenden verboten werden.","Furthermore, German political parties should finally be prohibited from holding stakes in companies, especially media companies, and from accepting corporate donations.","304",NA
"1.10 Freie Listenwahl und freies Mandat","1.10 Free list election and free mandate","H",NA
"Die politische Klasse Deutschlands hat das Wahlrecht und die Wahlverfahren im Lauf der Zeit immer perfekter ausgenutzt und angepasst,","Over time, Germany's political class has exploited and adapted electoral law and procedures ever more perfectly to","304",NA
"um den Einfluss des Volkes auf die Bewerberauswahl zu minimieren.","minimize the influence of the people on candidate selection.","202.4",NA
"Dem Wähler werden starre Wahllisten der Parteien zum Ankreuzen vorgelegt.","The voter is presented with rigid party electoral lists to tick off.","202.4",NA
"Über die „sicheren Listenplätze“ bestimmen die Parteivorstände de facto die Zusammensetzung des Parlaments.","The party executives de facto determine the composition of parliament via the ""safe list places"".","202.4",NA
"Mit einer demokratischen Gestaltung des Wahlsystems will die AfD dem Wähler die Entscheidung über die personelle Zusammensetzung der Parlamente zurückgeben.","With a democratic design of the electoral system, the AfD wants to give the voters back the decision on the personnel composition of the parliaments.","202.4",NA
"Wir treten für die „ freie Listenwahl“ ein, mit der Möglichkeit des Kumulierens, Panaschierens und Streichens von Kandidaten.","We advocate the "" free list election"", with the possibility of cumulating, panashing and deleting candidates.","202.4",NA
"Ferner wollen wir eine deutliche Verringerung der etwa 2.500 Parlamentarier Deutschlands mitsamt dem zugehörigen Verwaltungsapparat.","Furthermore, we want a significant reduction in Germany's approximately 2,500 parliamentarians along with the associated administrative apparatus.","303",NA
"Ein Bundestagsabgeordneter vertritt etwa 128.000 Einwohner, in den USA beträgt das Verhältnis 1:600.000.","One member of the Bundestag represents about 128,000 residents; in the U.S., the ratio is 1:600,000.","303",NA
"Wir wollen eine Verkleinerung des fast 700 Abgeordnete umfassenden Bundestags auf unter 500.","We want to see the nearly 700-member Bundestag reduced to fewer than 500.","303",NA
"1.11 Wider das Berufspolitikertum: Amtszeit begrenzen","1.11 Against Professional Politicians: Limiting the Term of Office","H",NA
"Die ungebrochene Tendenz zum Berufspolitikertum hat der Monopolisierung der Macht Vorschub geleistet und die unübersehbare Kluft zwischen Wählern und Gewählten stetig vergrößert.","The unbroken tendency toward professional politicking has fostered the monopolization of power and steadily widened the unmistakable gap between voters and the elected.","202.1",NA
"Vetternwirtschaft, Filz, korruptionsfördernde Strukturen und Lobbyismus sind die Folge.","The result is nepotism, a felt system, structures that promote corruption, and lobbying.","304",NA
"Um unser Ideal des Bürgerabgeordneten herzustellen, fordern wir eine Mandatszeitbegrenzung für Abgeordnete auf vier und für den Bundeskanzler auf zwei Legislaturperioden.","In order to establish our ideal of the citizen deputy, we demand a mandate time limit for deputies to four and for the Federal Chancellor to two legislative periods.","303",NA
"1.12 Lobbyismus eindämmen","1.12 Curb lobbying","H",NA
"Wir wollen, dass Bundestagsabgeordnete ihre volle Arbeitskraft der parlamentarischen Arbeit widmen.","We want members of the Bundestag to devote their full working capacity to parliamentary work.","303",NA
"Das Man-dat darf nicht unter bezahlten Nebentätigkeiten leiden.","The man-dat must not suffer from paid secondary activities.","304",NA
"Der überbordende Lobbyismus in Brüssel und Berlin muss eingedämmt werden.","The excessive lobbying in Brussels and Berlin must be curbed.","304",NA
"Wir wollen die Regelungen der Nebentätigkeiten für Parlamentarier und gegen Abgeordnetenbestechung deutlich verschärfen.","We want to significantly tighten the regulations on sideline activities for parliamentarians and against bribery of members of parliament.","304",NA
"Unseren eigenen Abgeordneten haben wir bereits jetzt über unsere Satzung entsprechende Regeln auferlegt.","We have already imposed appropriate rules on our own deputies via our Articles of Association.","304",NA
"Ferner setzen wir uns für ein Lobbyisten-Gesetz mit konkreten Rechten, Pflichten und Sanktionen für Mandatsträger und Lobbyisten ein, das vorbildlichen Regelungen anderer Demokratien entspricht.","Furthermore, we advocate a lobbyist law with concrete rights, duties and sanctions for elected officials and lobbyists that corresponds to exemplary regulations in other democracies.","304",NA
"1.13 Private Rentenvorsorge für Parlamentarier","1.13 Private pension provision for parliamentarians","H",NA
"Bundestagsabgeordnete zahlen derzeit keine Rentenbeiträge und erhalten nach wenigen Jahren bereits eine Altersversorgung, die ein Arbeitnehmer mittleren Einkommens nicht einmal nach 45 Beitragsjahren erreichen kann.","Members of the Bundestag currently pay no pension contributions and after just a few years already receive a pension that a middle-income employee cannot even achieve after 45 years of contributions.","304",NA
"Die AfD möchte das kostspielige und den Steuerzahler übermäßig belastende Versorgungsmodell für Abgeordnete grundlegend reformieren und es auf ein System privater Altersvorsorge umstellen.","The AfD wants to fundamentally reform the costly pension model for members of parliament, which places an excessive burden on the taxpayer, and convert it to a system of private pension provision.","304",NA
"1.14 Einführung eines Straftatbestands der Steuerverschwendung","1.14 Introduction of a criminal offense of tax waste","H",NA
"Während Steuerhinterziehung auch vergleichsweise kleiner Beträge in Deutschland konsequent verfolgt und bestraft wird, bleibt die weit mehr gemeinwohlschädliche Steuerverschwendung straffrei.","While tax evasion, even of comparatively small amounts, is consistently prosecuted and punished in Germany, tax waste, which is far more detrimental to the common good, remains unpunished.","304",NA
"Horrende Baukostenüberschreitungen, unsinnige Beschaffungsmaßnahmen und verschwenderische Prestigeprojekte von Amtsträgern und Behördenleitern bleiben nach der gegenwärtigen Rechtslage weitgehend straffrei.","Horrendous construction cost overruns, nonsensical procurement measures and wasteful prestige projects by public officials and heads of public authorities remain largely unpunished under the current legal situation.","304",NA
"Die AfD fordert daher die Einführung eines neuen Straftatbestands der Haushaltsuntreue.","The AfD therefore calls for the introduction of a new criminal offense of budgetary embezzlement.","304",NA
"Die Regelung soll die Rechte der Steuerzahler stärken","The regulation is intended to strengthen the rights of taxpayers","202.4",NA
"und die Bestrafung von groben Fällen der Steuerverschwendung durch Bedienstete und insbesondere herausgehobene Amtsträger ermöglichen.","and to enable the punishment of gross cases of tax waste by public servants and, in particular, prominent public officials.","304",NA
"1.15 Bürgerlich-freiheitliche Rechtsordnung","1.15 Civil liberties legal system","H",NA
"Die Prinzipien der Gleichheit vor dem Gesetz","The principles of equality before the law","202.1",NA
"und der bürgerlichen Vertragsfreiheit gehören zu den großen zivilisatorischen Errungenschaften Europas.","and civil freedom of contract are among Europe's great civilizational achievements.","201.1",NA
"Während des weitaus größten Teils der Menschheitsgeschichte gehörte es zur unhinterfragten Normalität, dass Menschen durch Geburt oder Stand ungleich und in ihrer rechtlichen Selbstbestimmung beschränkt waren, bis hin zum Extrem der Rechtlosigkeit in Form von Leibeigenschaft oder Sklaverei.","For most of human history, it was the unquestioned norm that people were unequal by birth or status and limited in their legal self-determination, up to the extreme of lawlessness in the form of serfdom or slavery.","601.1",NA
"Erst die christliche und humanistische Kultur der europäischen Völker brachte die vorgenannten Prinzipien hervor und verwirklichte sie in einem jahrhundertelangen Prozess.","Only the Christian and humanistic culture of the European peoples brought forth the aforementioned principles and realized them in a centuries-long process.","601.1",NA
"In den letzten Jahrzehnten ist erschreckenderweise eine Abkehr von diesen europäischen Grundwerten zu verzeichnen.","In recent decades, there has been an alarming shift away from these fundamental European values.","601.1",NA
"Diesem zivilisatorischen Rückschritt gilt es entgegenzutreten.","This regression in civilization must be countered.","601.1",NA
"Die Alternative für Deutschland tritt für die Gleichheit vor dem Gesetz ein.","The Alternative for Germany advocates equality before the law.","503",NA
"Deshalb lehnen wir sogenannte „Quotenregelungen“ ab.","That is why we reject so-called ""quota regulations"".","503",NA
"In Artikel 3 des Grundgesetzes heißt es: „Männer und Frauen sind gleichberechtigt.","Article 3 of the Basic Law states: ""Men and women have equal rights.","503",NA
"Der Staat fördert die tatsächliche Durchsetzung der Gleichberechtigung von Frauen und Männern und wirkt auf die Beseitigung bestehender Nachteile hin.","The state promotes the actual implementation of equal rights for women and men and works towards the elimination of existing disadvantages.","503",NA
"Niemand darf wegen seines Geschlechtes benachteiligt oder bevorzugt werden.“","No one may be discriminated against or given preferential treatment because of his or her gender.""","503",NA
"Diese Sätze haben einen klaren und guten Sinn.","These sentences have a clear and good sense.","503",NA
"Das Recht, nicht vom Staat aufgrund des eigenen Geschlechts benachteiligt zu werden, ist ein individuelles Menschenrecht.","The right not to be discriminated against by the state on the basis of one's gender is an individual human right.","201.1",NA
"Es kommt jedem Menschen in gleicher Weise zu.","It comes to each person in the same way.","201.1",NA
"Manche Juristen vertreten die falsche These, Artikel 3 GG erlaube es dem Staat, einzelne Menschen „stellvertretend“ für ihr jeweiliges Geschlecht zu bevorzugen oder zu benachteiligen, um die als Kollektive vorgestellten Geschlechter „gleichzustellen“.","Some jurists argue incorrectly that Article 3 of the Basic Law allows the state to favor or disadvantage individuals ""by proxy"" for their respective genders in order to ""equalize"" the genders presented as collectives.","201.1",NA
"Jedoch kann es in einem freiheitlichen Rechtsstaat niemals legitimes Ziel staatlichen Handelns sein, in willkürlich abgegrenzten gesellschaftlichen Teilbereichen eine ebenso willkürlich festgesetzte „Geschlechterquote“ zu erzwingen.","However, in a free state governed by the rule of law, it can never be a legitimate goal of state action to impose an equally arbitrary ""gender quota"" in arbitrarily defined areas of society.","201.1",NA
"Genausowenig kann eine gesetzlich vorgeschriebene Ungleichbehandlung ein Mittel zur Verwirklichung von Gleichberechtigung sein.","Similarly, legally mandated unequal treatment cannot be a means of achieving equality.","503",NA
"Gesetze, die solches vorschreiben, sind verfassungswidrig und abzulehnen.","Laws that mandate such are unconstitutional and must be rejected.","503",NA
"Die AfD wird sich im Deutschen Bundestag für ihre Aufhebung einsetzen.","The AfD will campaign for its repeal in the German Bundestag.","305.1",NA
"1.15.1 Vertragsfreiheit bewahren","1.15.1 Preserving contractual freedom","H",NA
"Die Alternative für Deutschland tritt für die Bewahrung bzw. Wiederherstellung der bürgerlichen Selbstbestimmung im Zivilrechtsverkehr ein.","The Alternative for Germany advocates the preservation or restoration of civil self-determination in civil law transactions.","201.1",NA
"Deshalb lehnen wir sogenannte ,,Antidiskriminierungsgesetze“ ab.","That is why we reject so-called ""anti-discrimination laws"".","201.1",NA
"Zentraler Grundwert einer freiheitlichen Zivilrechtsordnung ist die Vertragsabschlussfreiheit, das ist die Freiheit jedes Einzelnen, selbst darüber zu entscheiden, ob er mit einem anderen Bürger in rechtliche Beziehungen treten will oder nicht.","The central value of a liberal civil law system is the freedom to conclude contracts, i.e. the freedom of each individual to decide for himself whether or not he wishes to enter into legal relations with another citizen.","201.1",NA
"Unter dem Einfluss der Europäischen Union wird dieses fundamentale Prinzip der Privatautonomie in der deutschen Gesetzgebung Schritt für Schritt zerstört.","Under the influence of the European Union, this fundamental principle of private autonomy is being destroyed step by step in German legislation.","110",NA
"In einer freiheitlichen Grundordnung ist der Staat in seinem Handeln gegenüber dem Bürger der Pflicht zur Gleichbehandlung unterworfen der Bürger selbst jedoch ist in der Gestaltung seiner privaten Rechtsverhältnisse frei.","In a free basic order, the state is subject to the duty of equal treatment in its dealings with the citizen, but the citizen himself is free to shape his private legal relationships.","201.1",NA
"Eine Aufhebung dieser Trennung zwischen Staat und Gesellschaft beschädigt die freiheitliche Natur der Rechtsordnung und öffnet die Tür für eine in letzter Konsequenz totalitäre Herrschaftsordnung.","Abolishing this separation between state and society damages the liberal nature of the legal order and opens the door to an ultimately totalitarian order of rule.","201.1",NA
