"text","text_en","cmp_code","eu_code"
"Saudi Arabia is working hard to shut down the facilitators and financial supporters of terrorism.",NA,"101",NA
"The government has captured or killed many first-tier leaders of the al Qaeda organization in Saudi Arabia.",NA,"101",NA
"Today, because Saudi Arabia has seen the danger and has joined the War on Terror, the American people are safer.",NA,"101",NA
"•Three years ago, the ruler of Iraq was a sworn enemy of America who provided safe haven for terrorists, used weapons of mass destruction, and turned his nation into a prison.",NA,"102",NA
"Saddam Hussein was not just a dictator; he was a proven mass murderer who refused to account for weapons of mass murder.",NA,"102",NA
"He defied the international community and seventeen United Nations resolutions over the course of twelve years, giving no indication that Iraq would ever disarm and comply with the just demands of the world.",NA,"102",NA
"In 2002 - in Resolution 1441 - the United Nations Security Council unanimously voted that Saddam Hussein had one final chance to comply with his obligations to the international community, or there would be serious consequences.",NA,"102",NA
"As he had for over a decade, he refused to comply.",NA,"102",NA
"Every responsible nation recognized this threat, and knew it could not go on forever.",NA,"102",NA
"Today, the dictator who caused decades of death and turmoil, who twice invaded his neighbors, who harbored terrorist leaders, who used chemical weapons on innocent men, women, and children, finally stands before the bar of justice.",NA,"605",NA
"Iraq, which once had the worst government in the Middle East, is now becoming an example of reform to the region.",NA,"605",NA
"Iraqi security forces are fighting beside coalition troops to defeat the terrorists and foreign fighters who threaten their nation and the world.",NA,"605",NA
"Today, because America and our coalition helped to end the violent regime of Saddam Hussein, and because we are helping to raise a peaceful democracy in its place, 25 million Iraqis are free and the American people are safer.",NA,"605",NA
"•Three years ago, the nation of Libya, a longtime supporter of terror, was spending millions to acquire chemical and nuclear weapons.",NA,"102",NA
"Today, thousands of Libya's chemical munitions have been destroyed.",NA,"101",NA
"Libya's nuclear equipment that could ultimately have threatened the lives of hundreds of thousands is stored away in the United States.",NA,"101",NA
"Today, because the Libyan government saw the seriousness of the civilized world, and correctly judged its own interests, the American people are safer.",NA,"101",NA
"•Three years ago, a private weapons proliferation network was doing business around the world.",NA,"605",NA
"This network, operated by the Pakistani nuclear scientist A.Q. Khan, was selling nuclear plans and equipment to the highest bidder, and found willing buyers in places like Libya, Iran, and North Korea.",NA,"605",NA
"Today, the A.Q. Khan network is out of business.",NA,"605",NA
"We have ended one of the most dangerous sources of proliferation in the world, and the American people are safer.",NA,"605",NA
"Republicans applaud President Bush, Vice President Cheney, and those who have supported them in the Congress for the steady leadership that led to these successes.",NA,"605",NA
"America must stay the course.",NA,"605",NA
"Consolidating Gains in the War on Terror",NA,NA,NA
"In Afghanistan and Iraq, our enemies have seen the results of what civilized nations can, and will, do against regimes that harbor, support, and use terrorism to achieve their political goals.",NA,"202",NA
"Republicans believe that America and the world must keep our commitments to the people of those countries, who are building the world's newest democracies and counting on the world to help.",NA,"202",NA
"Delivering these nations from tyranny has required sacrifice and loss.",NA,"202",NA
"We must honor that sacrifice by finishing the great work we have begun.",NA,"202",NA
"Republicans appreciate the military, financial, and technical assistance provided by the dozens of nations contributing to the reconstruction of Afghanistan and Iraq.",NA,"101",NA
"The success of free and stable governments in Afghanistan, Iraq, and elsewhere will further shrink the space in which terrorists can operate.",NA,"605",NA
"As the entire region sees the promise of freedom in its midst, the terrorist ideology will become more and more irrelevant, until that day when it is viewed with contempt or ignored altogether.",NA,"605",NA
"The forces of many nations are working with Afghans to find and defeat Taliban remnants and eliminate al Qaeda terrorists.",NA,"104",NA
"We applaud the work of American forces and coalition partners in helping to build the new Afghan national army and to train new Afghan police and border patrol.",NA,"104",NA
"Together, Afghan and international forces will maintain the peace, secure Afghanistan's borders, and deny terrorists any foothold in that country.",NA,"104",NA
"We applaud President Bush's announcement of U.S. support for five new initiatives that will help the Afghan people achieve the peace, stability, and prosperity they deserve - through support for the development of democracy, educational assistance, cultural exchanges, enhanced bilateral economic ties, and increased economic opportunity for women.",NA,"201",NA
"The road ahead for Afghanistan is still long and difficult.",NA,"202",NA
"Yet the Afghan people can know that their country will never be abandoned to terrorists and killers.",NA,"202",NA
"The world and the United States look forward to elections this year in Afghanistan and stand with the Afghan people as partners in their quest for peace and prosperity, stability, and democracy.",NA,"202",NA
"As Republicans, we do not equivocate, as others have done, about whether America should have gone to war in Iraq.",NA,"104",NA
"The best intelligence available at the time indicated that Saddam Hussein was a threat.",NA,"104",NA
"On that point, President Bush, members of both parties in Congress, and the United Nations agreed.",NA,"104",NA
"While the stockpiles of weapons of mass destruction we expected to find in Iraq have not yet materialized, we have confirmed that Saddam Hussein had the capability to reconstitute his weapons programs and the desire to do so.",NA,"104",NA
"Our nation did the right thing, and the American people are now safer because we and our allies ended the brutal dictatorship of Saddam Hussein, halting his decades-long pursuit of chemical, biological, and nuclear weapons.",NA,"104",NA
"President Bush had a choice to make: Trust a madman or defend America.",NA,"104",NA
"He chose defending America.",NA,"104",NA
"Supported by brave coalition allies such as the United Kingdom, Australia, Italy, Poland, and Denmark,",NA,"101",NA
"and displaying courage, skill, and resourcefulness on the battlefield, the men and women of our Armed Forces removed the dictator of Iraq, a declared enemy of America who had the capability and intent to produce weapons of mass murder, and could have passed that capability to terrorists bent on killing Americans.",NA,"104",NA
"That was a risk we could not take.",NA,"104",NA
"America's men and women in uniform have been unrelenting in the performance of their duty.",NA,"104",NA
"Our nation has asked much of our military, and there is still much hard work ahead.",NA,"104",NA
"We are proud of the sacrifice made by all who have served and are serving, and we are immensely grateful for the sacrifices made by their families and loved ones.",NA,"104",NA
"Further, we honor the memories of those who have died in combat serving the cause of freedom.",NA,"104",NA
"Defending our homeland with their ultimate sacrifice on behalf of all Americans merits our prayers and our thanksgiving.",NA,"104",NA
"We also commit to continued honor and care for our wounded veterans, and support for all who return home from service.",NA,"104",NA
"Together, we look forward to that day when the War on Terror is won and our military can return home, no longer at risk, our world and our country safer.",NA,"104",NA
"We also salute our coalition allies.",NA,"101",NA
"Their efforts with us to shape a world where freedom is honored and liberty is cherished deserves respect and admiration; their sacrifice, too, does not go without notice and appreciation.",NA,"101",NA
"We are ever mindful that American troops remain on the ground in Iraq, working steadfastly to help the Iraqi people achieve stability and democracy.",NA,"104",NA
"We therefore welcome declarations from responsible political leaders of both parties that our nation will persevere in our mission there, not cut and run.",NA,"104",NA
"The American people need to hear this message.",NA,"104",NA
"People in Baghdad and beyond need to hear it.",NA,"104",NA
"The enemy needs to hear it.",NA,"104",NA
"Most importantly, American soldiers, sailors, airmen, and Marines risking their lives in Iraq need to hear it.",NA,"104",NA
"We condemn inconsistent, ambiguous, and politically expedient statements on that point.",NA,"305",NA
"To the extent such wavering encourages our adversaries to fight harder, our men and women in uniform suffer the consequences.",NA,"305",NA
"Their mission is difficult enough.",NA,"305",NA
"Uncertainty about America's commitment to that mission makes it immeasurably more difficult.",NA,"305",NA
"In Iraq, America is serving the cause of liberty, peace, and our own security.",NA,"605",NA
"America accepted a difficult task in Iraq.",NA,"605",NA
"We know that for all these reasons, we will finish that task.",NA,"605",NA
"We also know that Iraqi sovereignty is a tribute to the will of the Iraqi people and the courage of Iraqi leaders.",NA,"101",NA
"It is a proud moral achievement for members of our coalition.",NA,"101",NA
"We have full confidence in the plan for Iraqi self-government that is currently being implemented by Iraq's interim government.",NA,"101",NA
"That government has gained broad international support, and has been endorsed by the United Nations Security Council.",NA,"101",NA
"The United States and our coalition partners are helping prepare Iraqis for the defense of their own country, including through the work of the NATO mission to train Iraqi security forces.",NA,"101",NA
"We are helping Iraqis rebuild their country's infrastructure, and Iraq is continuing to move toward free elections, with important assistance from the United Nations.",NA,"104",NA
"We applaud President Bush for establishing a visionary and resolute policy - a Forward Strategy of Freedom in the Middle East - to stand with the people of that region as they seek their future in freedom.",NA,"305",NA
"Republicans support President Bush's policy of working with every government in the Middle East dedicated to destroying the terrorist networks, while in the longer term expecting a higher standard of reform and democracy from our friends in the region.",NA,"305",NA
"We believe that democracy and reform will make those nations stronger and more stable, and make the world more secure by undermining terrorism at its source.",NA,"305",NA
"As a result of President Bush's leadership, G-8 members adopted the Broader Middle East and North Africa Initiative at this year's Sea Island Summit.",NA,"101",NA
"We applaud the commitment of the world's leading industrial nations to this historic initiative to support political, economic, and social reform throughout the region.",NA,"101",NA
"Halting the Proliferation of Weapons of Mass Destruction",NA,NA,NA
"Republicans agree with the Bush Administration that there is no greater danger to our people than the nexus of terrorists and weapons of mass destruction (WMD).",NA,"605",NA
"That judgment is shared by leading allies and friends.",NA,"605",NA
"As President Bush and his fellow G-8 leaders declared in 2003, the spread of weapons of mass destruction and international terrorism constitute ""the pre-eminent threat to international security.”",NA,"605",NA
"The risks posed by this dangerous relationship cannot be contained or deterred by traditional means.",NA,"605",NA
"We applaud President Bush for pursuing from the beginning of his Administration a comprehensive strategy through which the United States works with its allies to:",NA,NA,NA
"•ensure that international agreements against the proliferation of WMD are observed and enforced;",NA,"605",NA
"• detect, disrupt, and block the spread of dangerous weapons and technology;",NA,"605",NA
"•confront emerging threats from any person or state before those threats have fully materialized;/ and",NA,"605",NA
"•improve our capabilities to respond to the use of WMD and minimize the consequences of an attack.",NA,"104",NA
"Over the last two years, under President Bush's leadership and working with likeminded nations, America has:",NA,NA,NA
"•ended Saddam Hussein's decades-long pursuit of chemical, biological, and nuclear weapons;",NA,"105",NA
"• achieved the elimination of Libya's WMD and ballistic missile programs;",NA,"105",NA
"• shut down the A.Q Khan nuclear proliferation network;",NA,"105",NA
"•led the Proliferation Security Initiative to interdict dangerous WMD and their means of delivery;",NA,"105",NA
"•strengthened efforts to secure weapons-usable materials and sensitive technologies in the former Soviet Union and elsewhere;",NA,"105",NA
"•insisted on confronting the threat from North Korea through Six-Party Talks involving the Republic of Korea, Japan, China, and Russia;",NA,"101",NA
"•supported the work of the International Atomic Energy Agency to hold the Iranian regime to its treaty obligations;",NA,"101",NA
"• strengthened international non-proliferation export control and treaty regimes;",NA,"107",NA
"•secured unanimous passage of United Nations Security Council Resolution 1540, which requires states to enact legislation that criminalizes proliferation activities; and",NA,"107",NA
"•achieved agreement among the G-8 nations to refrain for one year from initiating new transfers of uranium enrichment and reprocessing technology to additional states.",NA,"101",NA
"Republicans applaud these achievements, as well as the successes of President Bush and Vice President Cheney, backed by the Republican Congress, here at home to make America safer from the threat of weapons of mass destruction - including:",NA,NA,NA
"•creating Biodefense for the 21st Century, a national strategy for meeting the full range of biological threats;",NA,"104",NA
"•signing into law Project BioShield, which provides new tools to improve medical countermeasures protecting Americans against a chemical, biological, radiological, or nuclear attack;",NA,"104",NA
"• putting in place major new biodefense capabilities;",NA,"104",NA
"•creating the Container Security Initiative to screen cargo destined for the United States; and",NA,"605",NA
"• deploying missile defenses to defend the United States and its friends and allies.",NA,"104",NA
"Libya's decision to disclose and dismantle its WMD programs is a product of the President's strategy that gives regimes a choice.",NA,"101",NA
"They can choose to pursue WMD at great peril and cost, including international isolation.",NA,"101",NA
"Or they can choose to renounce these weapons, take steps to rejoin the international community, and have its help in creating a better future for their citizens.",NA,"101",NA
"The Libya case also demonstrates the President's success in forging increased international cooperation to prevent the spread of WMD technology through his groundbreaking Proliferation Security Initiative, a broad international partnership to coordinate actions to interdict proliferation shipments of WMD and related materials and shut down proliferation networks and entities.",NA,"107",NA
"Republicans applaud the support of more than 60 nations in this crucial multilateral effort to stop the trade in weapons of mass destruction and their related components.",NA,"107",NA
"We commend the President's leadership in expanding greatly the resources to prevent proliferation, including record-level U.S. and multilateral resources devoted to the Nunn-Lugar programs and other nonproliferation assistance, including that made available through the creation of the G-8 Global Partnership, which will provide $20 billion to this effort over 10 years.",NA,"305",NA
"We hail the commitment of the other G-8 nations (the United Kingdom, Japan, Italy, Canada, Germany, France, and Russia) to this vital initiative, as well as commitments by other countries, including Poland, Finland, Norway, Sweden, Switzerland, and Australia.",NA,"101",NA
"Republicans share President Bush's understanding that in an age in which the enemies of civilization openly and actively seek the world's most destructive technologies, the United States cannot remain idle while dangers gather.",NA,"305",NA
"We therefore believe that to forestall or prevent hostile acts by our adversaries, the United States must, if necessary, act preemptively.",NA,"104",NA
"Strengthening Alliances to Win the War on Terror, Promote Peace, and Build a Better World",NA,NA,NA
"Republicans recognize that our progress in the War on Terror has been achieved with the help of other responsible nations.",NA,"101",NA
"We hail the strong and broad-based cooperation of America's allies in the War on Terror.",NA,"101",NA
"We are grateful to the more than 30 nations with forces serving in Iraq, and the nearly 40 nations with forces serving in Afghanistan.",NA,"101",NA
"In the fight against terror, America has asked our allies to do hard things.",NA,"101",NA
"They have taken up these responsibilities in a spirit of solidarity that America should never forget.",NA,"101",NA
"We applaud President Bush for his success in mobilizing such international cooperation in the War on Terror, which the 9/11 Commission judges to be ""on a vastly enlarged scale"" and to have expanded dramatically since September 11, 2001.",NA,"305",NA
