"text","text_en","cmp_code","eu_code"
"Dafür wollen wir ein technikfreundliches Land bleiben, das Ja sagt zu neuen Technologien und verantwortlich mit Risiken umgeht.","In return, we want to remain a technology-friendly country that says yes to new technologies and deals responsibly with risks.",NA,NA
"Wir gestalten Politik für diejenigen, die sich um ihre Kinder, Enkel und Familien kümmern und mit ihrem ehrenamtlichen Engagement zu einem guten Miteinander in unserem Land beitragen.","We shape policy for those who care for their children, grandchildren and families and contribute to good coexistence in our country with their voluntary commitment.",NA,NA
"Diese Männer und Frauen sind die Helden des Alltags, die unser Land stark machen.","These men and women are the everyday heroes who make our country strong.",NA,NA
"Sie brauchen einen verlässlichen Staat, der ihnen und ihren Familien Sicherheit und Stabilität gibt.","They need a reliable state that gives them and their families security and stability.",NA,NA
"Deshalb wollen wir alle Familien noch besser unterstützen, während Rot-Grün auch Familien belasten will.","That is why we want to provide even better support for all families, while the Red-Greens also want to burden families.",NA,NA
"Für uns zählen die Entscheidungen der Familien, wie sie ihr Leben gestalten wollen.","What matters to us are the choices families make about how they want to live their lives.",NA,NA
"Denn als Parteien mit einem christlichen Menschenbild vertrauen wir den Menschen und ihren Entscheidungen.","Because as parties with a Christian view of humanity, we trust people and their decisions.",NA,NA
"Rotgrüne Bevormundungspolitik lehnen wir ab.","We reject red-green paternalism.",NA,NA
"Wir treten für eine lebenswerte Heimat und gute Zukunftsperspektiven überall in Deutschland ein egal, ob in der Stadt oder auf dem Land.","We stand up for a homeland worth living in and good prospects for the future everywhere in Germany, whether in the city or in the countryside.",NA,NA
"Wir wollen, dass alle Kinder eine Schule besuchen, in der sie das lernen, was wichtig für ihre Zukunft ist.","We want all children to attend a school where they learn what is important for their future.",NA,NA
"Wir wollen dass die Menschen sicher und vor Kriminalität geschützt leben können.","We want people to be able to live safely and protected from crime.",NA,NA
"Wir wollen, dass sie in einem funktionierenden öffentlichen Verkehr unterwegs sind und ordentliche Straßen benutzen können.","We want them to be able to travel in a functioning public transport and use proper roads.",NA,NA
"Wir wollen, dass sie sich auf ein Gesundheitssystem verlassen können, das ihnen überall und jederzeit eine gute Versorgung sichert.","We want them to be able to rely on a healthcare system that ensures they receive good care everywhere and at all times.",NA,NA
"Liebe Bürgerinnen und Bürger, gemeinsam mit Ihnen wollen wir Deutschland in eine gute Zukunft führen.","Dear citizens, together with you we want to lead Germany into a good future.",NA,NA
"Deshalb haben wir zusammen mit Ihnen an diesem Regierungsprogramm gearbeitet.","That is why we have worked with you on this government program.",NA,NA
"Tausende haben Ideen und Vorschläge eingebracht und gemeinsam mit uns darüber diskutiert.","Thousands have contributed ideas and suggestions and discussed them together with us.",NA,NA
"Daraus ist ein Programm entstanden, mit dem wir aufzeigen, wie unser Land auch in Zukunft erfolgreich und stark bleiben kann.","This has resulted in a program that shows how our country can remain successful and strong in the future.",NA,NA
"Dabei sind zehn Projekte besonders wichtig:","Ten projects are particularly important:",NA,NA
"Zehn Projekte für Deutschlands gute Zukunft:","Ten projects for Germany's bright future:",NA,NA
"Europas starke Stellung in der Welt sichern – Wettbewerbsfähigkeit stärken","Securing Europe's strong position in the world - strengthening competitiveness",NA,NA
"Deutschland als führender Industrie-und Exportnation geht es auf Dauer nur gut, wenn es auch Europa gut geht.","As a leading industrial and exporting nation, Germany will only do well in the long term if Europe does well too.","108",NA
"Wir sind davon überzeugt, dass Europa für ein Leben in Frieden, Freiheit und Wohlstand unverzichtbar ist.","We are convinced that Europe is indispensable for a life in peace, freedom and prosperity.","108",NA
"Daher wollen wir, dass Europa gestärkt aus der Krise kommt.","That is why we want Europe to emerge stronger from the crisis.","108",NA
"Damit der Euro eine starke und stabile Währung bleibt, brauchen wir weitere Anstrengungen und Reformen vor allem in den Staaten, die Hilfe in Anspruch nehmen.","To ensure that the euro remains a strong and stable currency, we need further efforts and reforms, especially in the countries that benefit from assistance.","414",NA
"Wir brauchen in ganz Europa eine solide Finanzpolitik,","We need sound fiscal policies throughout Europe,","414",NA
"Wachstumsförderung durch Strukturreformen","growth promotion through structural reforms","410",NA
"und mehr Investitionen in Bildung und Forschung.","and more investment in education and research.","411",NA
"Deshalb wollen wir uns für neue Schwerpunkte zur Stärkung der Wettbewerbsfähigkeit einsetzen.","That is why we want to advocate new priorities to strengthen competitiveness.","410",NA
"Wir werden auch dafür werben, unsere erfolgreiche duale Ausbildung in Schule und Betrieb in anderen europäischen Ländern einzuführen, weil sie jungen Menschen eine gute berufliche Zukunft eröffnen kann.","We will also promote the introduction of our successful dual training system in schools and companies in other European countries because it can open up a good professional future for young people.","411",NA
"Unser Ziel bleibt: Europa gemeinsam mit unseren Partnern gestärkt aus der Krise herausführen.","Our goal remains: To lead Europe out of the crisis stronger together with our partners.","108",NA
"Deshalb werden wir uns gemeinsam mit unseren Partnern dafür einsetzen, dass die Europäische Union – ihre Mitgliedstaaten s– ihre Kraft und ihre Anstrengungen bündelt","That is why we will work with our partners to ensure that the European Union - its member state s - pools its strength and efforts","108",NA
"und die nachhaltige Stärkung der wirtschaftlichen Leistungskraft in den Mittelpunkt ihres Handelns stellt.","and places the sustainable strengthening of economic performance at the center of its actions.","410",NA
"Nur so können wir auf Dauer unser Ziel erreichen: Wachstum und Beschäftigung zum Wohle der Bürgerinnen und Bürger Europas!","Only in this way can we achieve our goal in the long term: Growth and employment for the benefit of Europe's citizens!","410",NA
"Solide Finanzen – Neuverschuldung stoppen, Schulden zurückzahlen und in die Zukunft investieren","Sound finances - stop new borrowing, repay debts and invest in the future",NA,NA
"Sparsame Haushaltspolitik ist die Grundlage für stabile wirtschaftliche Verhältnisse und nachhaltiges Wachstum.","Frugal budgetary policy is the basis for stable economic conditions and sustainable growth.","414",NA
"Deswegen haben wir die Schuldenbremse im Grundgesetz verankert und ihre Regeln von Anfang an eingehalten.","That is why we enshrined the debt brake in the Basic Law and have complied with its rules from the outset.","414",NA
"Wir werden 2014 im Bundeshaushalt weniger Geld ausgeben als 2010.","We will spend less money in the federal budget in 2014 than in 2010.","414",NA
"Gleichzeitig haben wir durch unsere erfolgreiche Wirtschafts-und Beschäftigungspolitik die Einnahmen auf allen Ebenen des Staates gesteigert, sodass wir die Neuverschuldung konsequent abbauen konnten.","At the same time, our successful economic and employment policies have increased revenues at all levels of government, enabling us to consistently reduce new debt.","414",NA
"Durch Umschichtungen im Bundeshaushalt haben wir Spielräume für neue Schwerpunkte geschaffen.","By reallocating resources in the federal budget, we have created scope for new priorities.","414",NA
"So konnten wir beispielsweise mehr für Bildung und Forschung ausgeben als jede andere Bundesregierung zuvor,","For example, we have been able to spend more on education and research than any other federal government before,","411",NA
"den Kita-Ausbau voranbringen","advance the expansion of daycare facilities,","504",NA
"und die Kommunen nachhaltig entlasten.","and sustainably relieve the burden on municipalities.","414",NA
"Das zeigt: Sparen und Investieren sind kein Widerspruch, sondern zwei Seiten derselben Medaille.","This shows that saving and investing are not contradictory, but two sides of the same coin.","414",NA
"So schafft unsere Politik Vertrauen und ermutigt Unternehmer, in die Zukunft ihrer Betriebe zu investieren.","In this way, our policy creates confidence and encourages entrepreneurs to invest in the future of their businesses.","402",NA
"Auch dadurch hat die Wirtschaftskraft unseres Landes seit 2009 um mehr als acht Prozent zugenommen.","This has also increased our country's economic strength by more than eight percent since 2009.","410",NA
"Diesen Kurs der Konsolidierung für Stabilität und Wachstum werden wir deshalb auch künftig entschlossen fortsetzen.","We will therefore resolutely continue this course of consolidation for stability and growth in the future.","414",NA
"Mit soliden Finanzen schaffen wir die Voraussetzung für eine stabile Währung, Wachstum und sichere Arbeitsplätze.","With sound finances, we create the conditions for a stable currency, growth and secure jobs.","414",NA
"Durch unsere erfolgreiche Finanzpolitik ist ein nachhaltig ausgeglichener Haushalt in greifbarer Nähe.","Thanks to our successful financial policy, a sustainable balanced budget is within reach.","414",NA
"Mit der Fortsetzung dieses Erfolgskurses und weiter steigenden Steuereinnahmen können wir in der kommenden Wahlperiode Schulden zurückführen","By continuing this successful course and further increasing tax revenues, we will be able to reduce debt in the coming legislative period","414",NA
"und gleichzeitig vor allem die Familienförderung","and at the same time above all family support","603",NA
"und wichtige Zukunftsinvestitionen in Bildung, Forschung und Infrastruktur verstärken.","and increase important future investments in education, research and infrastructure.","411",NA
"Vollbeschäftigung und tariflicher Mindestlohn","Full employment and collectively agreed minimum wage",NA,NA
"In Deutschland gibt es heute fast 42 Millionen Männer und Frauen, die Arbeit haben.","In Germany today, there are nearly 42 million men and women who have jobs.","701",NA
"Seit dem Ende der Regierungszeit von Rot-Grün hat sich die Arbeitslosenquote nahezu halbiert.","Since the end of the Red-Green government, the unemployment rate has almost halved.","701",NA
"Mehr Menschen als je zuvor können heute in unserem Land durch Arbeit für sich und ihre Familien sorgen und ihr Leben nach ihren Wünschen gestalten.","Today, more people than ever before in our country can provide for themselves and their families through work and shape their lives according to their wishes.","701",NA
"Wir arbeiten für noch mehr Arbeitsplätze.","We are working for even more jobs.","701",NA
"Unser Ziel lautet: Vollbeschäftigung!","Our goal is: full employment!","701",NA
"Dazu setzen wir auf Fleiß, neue Ideen und technischen Fortschritt als Grundlage für den Erhalt und die Schaffung neuer Arbeitsplätze.","To this end, we rely on diligence, new ideas and technical progress as the basis for maintaining and creating new jobs.","411",NA
"Und dazu setzen wir auf gelebte Sozialpartnerschaft in den Betrieben und zwischen den Tarifpartnern.","And to achieve this, we rely on active social partnership in the companies and between the collective bargaining partners.","405",NA
"Eine Lohnfestsetzung durch die Politik lehnen wir ab.","We reject wage setting by politicians.","000",NA
"Aber es ist Sache der Politik, die Voraussetzungen zu schaffen, dass die Menschen überall in Deutschland die Chance auf einen ordentlichen Lohn haben.","But it is up to politicians to create the conditions that give people everywhere in Germany the chance to earn a decent wage.","405",NA
"Deshalb wollen wir für die Bereiche, in denen es keine Tarifverträge gibt, die Tarifpartner gesetzlich in die Pflicht nehmen.","That is why we want to make the collective bargaining partners legally responsible for the areas in which there are no collective agreements.","405",NA
"Sie sollen gemeinsam einen tariflichen Mindestlohn festlegen.","They are to jointly set a collectively agreed minimum wage.","405",NA
"Wirtschaftskraft stärken – Mittelstand und Gründer fördern","Strengthening economic power - promoting small and medium-sized enterprises and start-ups",NA,NA
"Wir wollen auch in Zukunft verlässliche Rahmenbedingungen für Betriebe in Deutschland.","We want reliable framework conditions for companies in Germany in the future as well.","402",NA
"Deshalb bleibt unser Ziel, die Lohnzusatzkosten stabil zu halten.","That is why our goal remains to keep non-wage labor costs stable.","402",NA
"Deshalb lehnen wir Steuererhöhungen ab.","That is why we reject tax increases.","402",NA
"Die Vorschläge von SPD und Grünen bedrohen die Wettbewerbsfähigkeit gerade des deutschen Mittelstands und damit tausende Arbeitsplätze in unserem Land.","The proposals of the SPD and the Greens threaten the competitiveness of German SMEs in particular and thus thousands of jobs in our country.","701",NA
"Wir wollen Betriebe nicht gefährden, sondern im Gegenteil möglichst viele Menschen ermutigen, Betriebe zu gründen und Arbeitsplätze zu schaffen.","We do not want to endanger businesses, but on the contrary encourage as many people as possible to start businesses and create jobs.","402",NA
"Gerade Existenzgründer brauchen dafür Zugang zu günstigen Finanzierungsmöglichkeiten und dürfen nicht durch unnötige Bürokratie gebremst werden.","For this, start-ups in particular need access to favorable financing options and must not be slowed down by unnecessary bureaucracy.","402",NA
"Leistung muss sich lohnen – Bürgerinnen und Bürger entlasten","Performance must be worthwhile - relieving the burden on citizens",NA,NA
"Wir wollen die Leistungsträger in der Mitte unserer Gesellschaft – anders als Rot-Grün – nicht mit Steuererhöhungen für ihre Anstrengungen und tägliche Arbeit bestrafen, sondern sie entlasten.","Unlike the Red-Green coalition, we do not want to punish the top performers in the middle of our society with tax increases for their efforts and daily work, but rather to relieve them.","704",NA
"Wir wollen, dass Lohnerhöhungen, die dem Ausgleich von Preissteigerungen dienen, nicht mehr automatisch von einem höheren Steuertarif aufgezehrt werden.","We want wage increases that serve to compensate for price increases to no longer be automatically absorbed by a higher tax rate.","408",NA
"Mit der Abmilderung dieser sogenannten „kalten Progression“ schaffen wir mehr Leistungsgerechtigkeit und helfen gerade Menschen mit kleinen und mittleren Einkommen.","By mitigating this so-called ""cold progression"", we are creating more fairness in benefits and helping people with small and medium incomes in particular.","503",NA
"Wohlstand und Wachstum sichern– in die Zukunft unseres Landes investieren","Ensuring prosperity and growth- investing in the future of our country",NA,NA
"Grundlage unseres Wohlstands sind kluge Köpfe, Ideen und technischer Fortschritt, aus denen Produkte und Dienstleistungen entstehen, die wir weltweit verkaufen.","The basis of our prosperity is bright minds, ideas and technical progress, which result in products and services that we sell worldwide.","411",NA
"Dafür brauchen wir Investitionen in Bildung,","To achieve this, we need investments in education,","506",NA
"Forschung","research","411",NA
"und Infrastruktur.","and infrastructure.","411",NA
"Den Anteil für Forschung und Entwicklung am Bruttoinlandsprodukt wollen wir weiter steigern.","We want to further increase the share of gross domestic product spent on research and development.","411",NA
"Dazu soll in Zukunft auch eine steuerliche Forschungsförderung gehören, die unternehmerische Anstrengungen für neue Ideen und Technologien unterstützt.","In the future, this should also include tax incentives for research that support entrepreneurial efforts for new ideas and technologies.","411",NA
"Als eines der erfolgreichsten Länder beim Export von Gütern und Dienstleistungen sind wir auf leistungsstarke Straßen-und Schienenverbindungen angewiesen.","As one of the most successful countries in exporting goods and services, we depend on efficient road and rail connections.","411",NA
"Wir wollen deshalb die Infrastruktur unseres Landes stärken und die Bundesfernstraßen mit einem 25 Milliarden Euro Investitionsprogramm sanieren und ausbauen.","We therefore want to strengthen our country's infrastructure and rehabilitate and expand the federal trunk roads with a 25 billion euro investment program.","411",NA
"Die Energiewende ist eine der größten Herausforderungen unseres Landes.","The energy transition is one of the greatest challenges facing our country.","411",NA
"Wir wollen mit dem Aufbau einer heimischen und vor Ort organisierten Energieversorgung Arbeitsplätze und Wertschöpfung im eigenen Land sichern.","We want to secure jobs and value creation in our own country by building up a domestic and locally organized energy supply.","701",NA
"Zugleich werden wir weiter für bezahlbare Energiekosten für Verbraucher","At the same time, we will continue to ensure affordable energy costs for consumers,","409",NA
"aber auch für unsere Industrie sorgen, damit sie wettbewerbsfähig bleibt.","but also for our industry, so that it remains competitive.","402",NA
"So ermöglichen wir Mittelstand und Industrie Wachstum und neue Arbeitsplätze zu schaffen.","In this way, we enable SMEs and industry to grow and create new jobs.","402",NA
"Chancen der Digitalisierung nutzen – Deutschland fit machen für die digitale Zukunft","Seizing the opportunities of digitization - making Germany fit for the digital future",NA,NA
"Das Internet und die digitale Technologie prägen unser Leben.","The Internet and digital technology are shaping our lives.","411",NA
"Smartphones und Tablets sind heute aus dem alltäglichen Leben nicht mehr wegzudenken.","Smartphones and tablets have become an integral part of everyday life.","411",NA
"Das Internet ist ein Wachstumstreiber für unsere Wirtschaft.","The Internet is a growth driver for our economy.","411",NA
"Um die Chancen des Internets für unser Land noch besser nutzen zu können, wollen wir bei der Bildung unserer Kinder anfangen.","To make even better use of the opportunities offered by the Internet for our country, we want to start with the education of our children.","506",NA
"In einem gemeinsamen Pakt von Kommunen, Ländern und Bund wollen wir dafür sorgen, dass unsere Schulen auf der Höhe der Zeit ausgestattet sind.","In a joint pact between local, state and federal governments, we want to ensure that our schools are equipped to the highest standards.","506",NA
"Dazu gehören zum Beispiel eine moderne Ausstattung mit Computertechnik, digitale Lernangebote und eine bessere Vernetzung der Schulen.","This includes, for example, modern computer equipment, digital learning opportunities and better networking of schools.","506",NA
"Wenn das Klassenzimmer den Weg in die digitale Welt findet, erschließt sich eine neue Bildungswelt, in der Kinder ganz selbstverständlich die neuen technischen Möglichkeiten kennenlernen.","When the classroom finds its way into the digital world, a new educational world opens up in which children learn about the new technical possibilities as a matter of course.","506",NA
"Damit jeder in Stadt und Land die Chancen des schnellen Internets nutzen kann, wollen wir bis 2018 schnelles Internet flächendeckend verfügbar machen und auf diesem Weg ermöglichen, Internet-TV zu nutzen und Bankgeschäfte, Behördengänge oder telemedizinische Dienstleistungen abzuwickeln.","To ensure that everyone in the city and the country can take advantage of the opportunities offered by high-speed Internet, we want to make fast Internet available nationwide by 2018, enabling people to use Internet TV and conduct banking transactions, deal with public authorities or use telemedicine services.","411",NA
"Das ist ein wichtiger Schritt, damit Deutschland zum digitalen Wachstumsland Nr. 1 in Europa wird und sich eine starke Rolle in attraktiven Zukunftsmärkten sichert.","This is an important step toward Germany becoming the No. 1 digital growth country in Europe and securing a strong role in attractive future markets.","410",NA
"Familien besser unterstützen – Familiensplitting einführen und Zeit für Familie ermöglichen","Better support for families - introduce family splitting and allow time for family",NA,NA
"Wir wollen starke Familien in Deutschland.","We want strong families in Germany.","603",NA
"In der Familie suchen und finden Menschen Liebe, Geborgenheit und gegenseitige Hilfe.","In the family, people seek and find love, security and mutual help.","603",NA
"Wir werden Ehe und Familie weiter stärken.","We will continue to strengthen marriage and the family.","603",NA
"Deshalb wollen wir das bestehende Ehegattensplitting erhalten","That is why we want to retain the existing spousal splitting system","603",NA
"und um ein Familiensplitting ergänzen.","and supplement it with a family splitting system.","603",NA
"Dazu werden wir die steuerliche Berücksichtigung von Kindern schrittweise auf die Höhe des Freibetrags für Erwachsene anheben.","To this end, we will gradually raise the tax allowance for children to the level of the allowance for adults.","504",NA
"Zudem werden wir das Kindergeld","We will also increase child benefit","504",NA
"ebenso wie den Kinderzuschlag anheben.","as well as the child supplement.","504",NA
"Wir wollen für alle Mütter und Väter, deren Kinder vor 1992 geboren wurden, die Erziehungsleistung mit einem zusätzlichen Rentenpunkt in der Alterssicherung berücksichtigen und damit besser als bisher anerkennen.","We want all mothers and fathers whose children were born before 1992 to have their child-rearing achievements taken into account with an additional pension point in their old-age pension scheme, thus giving them better recognition than before.","504",NA
"Neben Geld brauchen Familien vor allem Zeit füreinander.","In addition to money, families need time for each other.","603",NA
