"text","text_en","cmp_code","eu_code"
"Wir wollen verhindern, daß organisiertes Verbrechen zu einem Krebsgeschwür in der Gesellschaft werden kann","We want to prevent organized crime from becoming a cancer in society","605",NA
"Verbrecherwohnungen müssen wirksam abgehört und mit Videokameras zu Beweiszwecken überwacht werden können","Criminals' homes must be able to be effectively bugged and monitored with video cameras for evidence purposes","605",NA
"Wir werden für eine wirkungsvollere Kriminalitätsbekämpfung in der Europäischen Union sorgen","We will ensure a more effective fight against crime in the European Union","605",NA
"und die Zusammenarbeit mit den Sicherheitsbehörden in Mittel-, Ost- und Südosteuropa verbessern","and improve cooperation with the security authorities in Central, Eastern and South-Eastern Europe","605",NA
"Wir wollen Schleuserorganisationen das Handwerk legen","We want to put a stop to smuggling organizations","605",NA
"Zunehmende Brutalität und der Einsatz modernster Technik erfordern hierzu eine europaweite Strategie","Increasing brutality and the use of state-of-the-art technology require a Europe-wide strategy for this purpose","605",NA
"Die EU-Grenzen müssen von jedem Mitgliedstaat gegen illegale Zuwanderung und organisierte Einschleusung gesichert werden","EU borders must be secured against illegal immigration and organized smuggling by each member state","605",NA
"Wir werden auf eine stärkere Zusammenarbeit von Grenzschutz, Polizei und Justiz der beteiligten Länder hinwirken","We will work towards greater cooperation between the border guards, police and judiciary of the countries involved","605",NA
"Wer unser Gastrecht mißbraucht, muß unser Land verlassen und wissen, daß er nicht wiederkommen darf","Anyone who abuses our right to hospitality must leave our country and know that they will not be allowed to return","605",NA
"Gegen kriminelle Ausländer, die sich illegal oder kurzfristig in Deutschland befinden, werden wir konsequent vorgehen","We will take consistent action against criminal foreigners who are in Germany illegally or for a short time","605",NA
"Wir erteilen jeder Verharmlosung und Freigabe von Rauschgiften eine entschiedene Absage","We firmly reject any trivialization and approval of narcotics","605",NA
"Wir werden an unserer Drogenpolitik festhalten: Gezieltes Vorbeugen, konse­quente Strafverfolgung und Hilfe für Abhängige","We will stick to our drug policy: Targeted prevention, consistent prosecution and help for addicts","605",NA
"Eine Abgabe von Haschisch in Apo­theken oder Heroin durch den Staat werden wir nicht zulassen","We will not allow the state to dispense hashish in pharmacies or heroin","605",NA
"Wir werden den Kampf gegen die Drogenmafia verstärken","We will step up the fight against the drug mafia","605",NA
"Die Strafen für Großdealer und Rauschgiftbosse, für Hintermänner und Drahtzieher werden wir verschärfen","We will toughen the penalties for major dealers and drug bosses, for those behind the scenes and those behind the scenes","605",NA
"Lebensqualität in Stadt und Land sichern - bäuerliche Landwirtschaft stärken - erfolgreiche Umweltpolitik fortsetzen","Safeguard quality of life in town and country - strengthen rural agriculture - continue successful environmental policy",NA,NA
"Stadt und Land als Heimat lebendig erhalten und modern gestalten","Keeping the city and countryside alive as a homeland and shaping them in a modern way",NA,NA
"Wir leben in einer Welt, die immer offener, immer grenzenloser wird, in der Umbrüche und Veränderungen immer rascher aufeinander folgen und die jedem von uns immer größere Chancen bietet","We live in a world that is becoming ever more open and borderless, in which upheavals and changes follow each other ever more quickly and which offers each of us ever greater opportunities","000",NA
"Im selben Maße aber wächst auch das Bedürfnis nach Ver­trautheit und Verwurzelung","At the same time, however, the need for familiarity and rootedness is also growing","601",NA
"Es wächst das Bedürfnis nach regionaler Identität und heimatlicher Verbundenheit","There is a growing need for regional identity and a sense of home","601",NA
"Heimat - das sind unsere Dörfer und Gemeinden, unsere Städte und Großstädte, in denen wir geboren und aufgewachsen sind, in denen wir leben und arbeiten, in denen wir uns im Alter zur Ruhe setzen","Home - these are our villages and communities, our towns and cities, where we were born and grew up, where we live and work, where we retire in old age","601",NA
"In einer mobilen Ge­sellschaft mag dieser Ort wechseln, der Wunsch nach Zugehörigkeit, nach Vertraut­heit nimmt dadurch eher noch zu","In a mobile society, this place may change, but the desire for belonging, for familiarity, tends to increase as a result","606",NA
"CDU und CSU wollen die lokalen und regionalen Bindekräfte stärken","CDU and CSU want to strengthen local and regional ties","502",NA
"Deutschland ist ein Kulturstaat mit reicher Vielfalt historisch gewachsener Traditionen, Brauchtum und Lokalgeschichte","Germany is a cultural state with a rich diversity of historically grown traditions, customs and local history","502",NA
"Wir wollen diese kulturelle Vielfalt, die die besondere Lebensqualität unserer Städte und Gemeinden ausmacht, erhalten","We want to preserve this cultural diversity, which makes up the special quality of life in our cities and communities","502",NA
"Dazu gehört insbesondere eine aus­gewogene Raumordnung und Städteplanung","This includes, in particular, balanced spatial and urban planning","502",NA
"Deutschland verfügt wie kaum ein anderes Land über ein ausgewogenes Verhältnis zwischen städtischen Ballungsgebieten und ländlichen Räumen","Germany has a more balanced relationship between urban conurbations and rural areas than almost any other country","408",NA
"Wir werden alles daran setzen, diese ausgewogene Struktur zu erhalten","We will do everything in our power to maintain this balanced structure","408",NA
"Das setzt insbesondere voraus, daß die Lebensbereiche Wohnen, Arbeiten, Gewerbe und Freizeitgestaltung in Städten, Dörfern und Landschaften optimal aufeinander abgestimmt und miteinander verzahnt werden","This requires in particular that the areas of living, working, trade and leisure activities in towns, villages and the countryside are optimally coordinated and interlinked with each other","408",NA
"CDU und CSU werden die Kommunen in dieser Aufgabe besonders unterstützen","The CDU and CSU will provide special support to local authorities in this task","301",NA
"Die Zuständigkeiten sollen möglichst bürgernah im Bereich der kommunalen Selbstver­waltung liegen","The responsibilities should be as close as possible to the citizens in the area of local self-government","301",NA
"Städte und Gemeinden müssen die notwendigen Mittel erhalten, um ihre Selbstverwaltungsaufgaben wirkungsvoll im Dienste des Bürgers wahrnehmen zu können","Cities and municipalities must receive the necessary resources to be able to perform their self-administration tasks effectively in the service of citizens","301",NA
"In leistungsfähigen Kommunen sehen wir das entscheidende Gegengewicht zu den Zentralisierungs- und Bürokratisierungstendenzen unserer Zeit","We see efficient municipalities as the decisive counterweight to the centralization and bureaucratization tendencies of our time","301",NA
"Mehr Lebensqualität für unsere Städte","More quality of life for our cities",NA,NA
"Unsere Städte waren schon immer mehr als nur Wohnort und Arbeitsstätte der Men­schen","Our cities have always been more than just places where people live and work","000",NA
"Sie sind Handels- und Einkaufszentrum, Bildungsstätte, Ort der Unterhaltung, der Begegnung, Ort der Integration","They are commercial and shopping centers, educational institutions, places of entertainment, meeting places and places of integration","000",NA
"Unsere in Jahrhunderten gewachsenen Städte mit ihrem vielfältigen äußeren Erscheinungsbild, ihrer wertvollen Bausubstanz, ihren Sehenswürdigkeiten, mit ihrem urbanen Leben sind Teil unseres Kulturerbes","Our cities, which have grown over the centuries, with their diverse external appearance, their valuable buildings, their sights and their urban life, are part of our cultural heritage","601",NA
"Sie müs­sen lebenswert und anziehend bleiben","They must remain liveable and attractive","000",NA
"Deutschlands Großstädte sind Deutschlands Visitenkarte in der Welt","Germany's major cities are Germany's calling card in the world","601",NA
"Wir wollen unsere Innenstädte als Standorte für vielfältige, mittelständisch geprägte Einzelhandels- und Dienstleistungsbetriebe beleben","We want to revitalize our city centres as locations for diverse, medium-sized retail and service businesses","402",NA
"Der strukturellen Auszehrung ins­besondere des innerstädtischen Einzelhandels werden wir entgegenwirken","We will counteract the structural depletion of inner-city retail in particular","402",NA
"Die über­mäßige Ansiedlung großflächiger Einkaufszentren lehnen wir ab","We reject the excessive establishment of large-scale shopping centers","408",NA
"Denn Einkaufszen­tren auf der grünen Wiese fördern nicht nur die Zersiedelung und erhöhen den Flä­chenverbrauch, sie verursachen auch erhöhtes Verkehrsaufkommen und lange An­fahrtswege, während insbesondere älteren Menschen und Müttern mit Kindern die Einkaufsmöglichkeit um die Ecke zunehmend genommen wird","This is because shopping centers on greenfield sites not only promote urban sprawl and increase land consumption, they also cause increased traffic and long journeys, while older people and mothers with children in particular are increasingly deprived of shopping opportunities around the corner","408",NA
"Zwischen inner- und außerstädtischen Zentren muß zumindest Chancengleicheit herrschen","There must at least be equal opportunities between urban and suburban centers","408",NA
"Diese kann bei­spielsweise durch effektives ''City-Management'' und ''City-Logistik'' unter Einschluß eines optimierten öffentlichen Personennahverkehrs hergestellt werden","This can be achieved, for example, through effective ''city management'' and ''city logistics'' including optimized local public transport","404",NA
"Eine über­zogene Verkehrsberuhigung, die die Menschen mit ihren Kauf- und Lebensgewohn­heiten aus der Stadt treibt, statt sie in der Innenstadt zu halten, ist nicht stadtfördernd","Excessive traffic calming that drives people out of the city with their shopping and lifestyle habits instead of keeping them in the city center is not conducive to urban development","402",NA
"Die Modernisierung des innerstädtischen Wohnungsbestandes wird einen größeren Stellenwert im Rahmen unserer Wohnbauförderung einnehmen","The modernization of the inner-city housing stock will play a more important role in our housing subsidies","408",NA
"Unsere Innenstädte sollen attraktive und sichere Wohnstandorte bleiben","Our city centers should remain attractive and safe places to live","408",NA
"Unsere Bürger müssen sich auf Straßen und Plätzen, in Parkanlagen ebenso wie in den U-Bahnen unserer Großstädte zu jeder Tageszeit sicher fühlen können","Our citizens must be able to feel safe on streets and squares, in parks and in the subways of our cities at any time of day","605",NA
"Öffentliche Verwahrlosung, aggressives Betteln, offene Drogenszenen, Farbschmierereien beein­flussen das Sicherheitsgefühl der Bevölkerung erheblich","Public neglect, aggressive begging, open drug scenes and graffiti have a considerable impact on the population's sense of security","605",NA
"Darunter leidet auch der Standort Innenstadt","The city center location is also suffering as a result","605",NA
"Hier ist eine stärkere Präsenz der Polizei- und Ordnungskräfte erforderlich","A stronger police and law enforcement presence is needed here","605",NA
"Mit der Aktion ''Sicherheitsnetz'' werden wir wirkungsvoll gegen Krimi­nalität in den Städten vorgehen","With the ''Safety Net'' campaign, we will take effective action against crime in cities","605",NA
"Lebendige Innenstädte mit Einzelhandel und Gastro­nomie sind die beste Vorbeugung für mehr Sicherheit und weniger Kriminalität","Vibrant city centers with retail and gastronomy are the best prevention for more security and less crime","605",NA
"Zukunft der ländlichen Räume sichern","Securing the future of rural areas",NA,NA
"Wir brauchen wirtschaftlich lebensfähige ländliche Räume mit lebendigen Dörfern und Gemeinden","We need economically viable rural areas with vibrant villages and communities","408",NA
"Eine zukunftsweisende Politik für den ländlichen Raum und die ihn prä­gende Land- und Forstwirtschaft ist deshalb ein besonderes Anliegen von CDU und CSU","A forward-looking policy for rural areas and the agriculture and forestry that characterize them is therefore a particular concern of the CDU and CSU","703",NA
"Wir werden die Entwicklungschancen des ländlichen Raumes durch eine integrierte Strukturpolitik weiter verbessern, deren erstes Ziel die Erhaltung bestehender und die Schaffung neuer, zukunftsträchtiger Arbeitsplätze ist","We will continue to improve the development opportunities of rural areas through an integrated structural policy whose primary goal is to maintain existing jobs and create new, future-oriented jobs","701",NA
"Die neuen Technologien wollen wir zur Stärkung der Wirtschaftskraft im ländlichen Raum nutzen","We want to use the new technologies to strengthen the economic power of rural areas","411",NA
"Mit den Möglich­keiten der modernen Kommunikations- und Informationstechnologie steigen die Chan­cen für eine tragfähige Wirtschaftsentwicklung in den Regionen","The opportunities offered by modern communication and information technology increase the chances of sustainable economic development in the regions","411",NA
"Jungen qualifizierten Menschen müssen Perspektiven im ländlichen Raum geboten werden","Young, qualified people must be offered prospects in rural areas","410",NA
"Für Land- und Forstwirtschaft, für Handwerk, Gewerbe und vor allem für den Einzel­handel werden wir mittelstandsfreundliche, zukunftsorientierte und verläßliche Rah­menbedingungen schaffen","We will create a future-oriented and reliable framework for agriculture and forestry, trade, commerce and, above all, the retail sector that is friendly to small and medium-sized enterprises","402",NA
"Angemessene Lebensbedingungen vor Ort und Erhalt der Mobilität sind für die Menschen im ländlichen Raum von besonderer Bedeutung","Adequate local living conditions and maintaining mobility are particularly important for people in rural areas","411",NA
"Eine gute Verkehrsanbindung und die wohnortnahe Versorgung der Bevölkerung bleiben deshalb wichtige Ziele unserer Politik","Good transport connections and providing the population with services close to home therefore remain important goals of our policy","411",NA
"Bäuerliche Landwirtschaft stärken","Strengthen rural agriculture",NA,NA
"Ländlicher Raum und Landwirtschaft gehören zusammen","Rural areas and agriculture belong together","703",NA
"Wir werden auch in Zukunft die Existenz einer leistungsfähigen bäuerlichen Landwirtschaft in Deutschland sichern, die in unternehmerischer Eigenverantwortung umweltschonend und tierschutzgerecht produziert","We will continue to secure the existence of an efficient farming sector in Germany that produces in an environmentally friendly and animal welfare-friendly manner under its own entrepreneurial responsibility","703",NA
"Wir wollen, daß unsere Landwirtschaft die vielfältigen Anforderungen un­serer Gesellschaft - wie Versorgung mit gesunden Lebensmitteln, die Erzeugung um­weltfreundlicher Rohstoffe, die Erhaltung der natürlichen Lebensgrundlagen und die Pflege der Kulturlandschaft - dauerhaft erfüllen kann","We want our agriculture to be able to meet the diverse requirements of our society - such as the supply of healthy food, the production of environmentally friendly raw materials, the preservation of natural resources and the maintenance of the cultural landscape - in the long term","703",NA
"Unsere Politik zur Verbesserung der wirtschaftlichen und sozialen Rahmenbedingun­gen in der Land- und Forstwirtschaft und im gesamten ländlichen Raum setzen wir fort","We are continuing our policy to improve the economic and social conditions in agriculture and forestry and in rural areas as a whole","703",NA
"CDU und CSU setzen sich dafür ein, die gemeinsame Agrarpolitik der Euro­päischen Union auf der Grundlage der Reform von 1992 weiterzuentwickeln","The CDU and CSU are committed to further developing the European Union's common agricultural policy on the basis of the 1992 reform","703",NA
"Wir wollen, daß unsere Landwirte einen möglichst hohen Anteil ihres Einkommens aus Markterlösen erwirtschaften können","We want our farmers to be able to generate as much of their income as possible from market revenues","703",NA
"Eine überzogene staatliche Reglementierung und eine weitergehende Abhängigkeit von Prämienzahlungen bieten keine unterneh­merische Perspektive für die bäuerlichen Betriebe","Excessive state regulation and continued dependence on premium payments offer no entrepreneurial prospects for farms","703",NA
"Wettbewerbseinschränkende und leistungsfeindliche Obergrenzen lehnen wir ab","We reject caps that restrict competition and are hostile to performance","703",NA
"Die Mitgliedstaaten brauchen wieder größere Spielräume bei der Finanzierung und Ausgestaltung der Agrarpolitik","The member states need more leeway again when it comes to financing and shaping agricultural policy","703",NA
"CDU und CSU wollen die Verantwortung der Mit­gliedstaaten und Regionen deutlich stärken und Zuständigkeiten zurückverlagern","CDU and CSU want to significantly strengthen the responsibility of the member states and regions and shift responsibilities back to them","703",NA
"Hierfür treten wir auf europäischer Ebene mit Nachdruck ein","This is something we strongly advocate at European level","703",NA
"Die agrarpolitischen Vorschläge der EU-Kommission (Agenda 2000), mit steigenden Belastungen für un­sere Steuerzahler bei gleichzeitig sinkenden Einkommen der Bauern, sind nicht ak­zeptabel","The agricultural policy proposals of the EU Commission (Agenda 2000), with increasing burdens for our taxpayers and simultaneously decreasing incomes for farmers, are unacceptable","703","110"
"CDU und CSU lehnen die Agenda 2000 in der vorliegenden Form daher nachdrücklich ab","The CDU and CSU therefore emphatically reject Agenda 2000 in its present form","703","110"
"CDU und CSU bestehen bei der Weiterentwicklung der EU-Agrarpolitik auf Lösun­gen, die der deutschen Landwirtschaft verläßliche Perspektiven für die Zukunft bieten","In the further development of EU agricultural policy, the CDU and CSU insist on solutions that offer German agriculture reliable prospects for the future","703",NA
"Das wollen wir insbesondere durch Entlastung der Märkte bei Milch und Rindfleisch erreichen","We want to achieve this in particular by easing the pressure on the milk and beef markets","703",NA
"Bei den anstehenden WTO-Verhandlungen werden wir für einen angemessenen Außenschutz eintreten","We will advocate appropriate external protection in the upcoming WTO negotiations","406",NA
"und damit die hohen europäischen Umwelt-,","and thus the high European environmental standards,","501",NA
"Tierschutz-","Animal welfare","501",NA
"und Verbraucherschutzstandards absichern","and consumer protection standards","403",NA
"Im Sinne des Miteinanders von Umweltschutz und Landwirtschaft halten wir unver­rückbar daran fest, daß es für besondere ökologische und landschaftspflegerische Lei­stungen, die über die Erfordernisse der ''guten fachlichen Praxis'' hinausgehen, einen angemessenen Ausgleich geben muß","In the spirit of cooperation between environmental protection and agriculture, we firmly believe that there must be appropriate compensation for special ecological and landscape conservation services that go beyond the requirements of ''good professional practice''","703",NA
"Dies wollen wir - auch gegen den Widerstand der SPD - im Bundesnaturschutzgesetz verankern","We want to enshrine this in the Federal Nature Conservation Act - even against the opposition of the SPD","703",NA
"Die natürlichen Lebensgrundlagen schützen","Protecting the natural foundations of life",NA,NA
"Wir wollen die natürlichen Lebensgrundlagen für nachfolgende Generationen bewah­ren","We want to preserve the natural foundations of life for future generations","501",NA
"Das ist Kernanliegen unserer Politik in christlicher Verantwortung","This is the core concern of our policy in Christian responsibility","603",NA
"Deutschland ist in der Umweltpolitik international führend, weil wir Umweltschutz, Wirtschaftswachstum und Beschäftigung als Einheit sehen","Germany is an international leader in environmental policy because we see environmental protection, economic growth and employment as a single entity","501",NA
"Wir setzen bei der Fort­entwicklung unserer Umweltpolitik konsequent auf die Instrumente des Marktes: mehr Eigenverantwortung für die Unternehmen (z.B. Öko-Audit), freiwillige Selbstver­pflichtung, Rücknahmeverpflichtung der Hersteller im Abfallrecht","In the further development of our environmental policy, we consistently rely on the instruments of the market: more personal responsibility for companies (e.g. eco-audit), voluntary self-commitment, take-back obligation of manufacturers in waste legislation","401",NA
"Unser Ziel ist, daß Produkte und Verfahren entwickelt werden, die von vornherein ein Maximum an Um­weltverträglichkeit aufweisen","Our aim is to develop products and processes that have maximum environmental compatibility from the outset","501",NA
"Wir werden mit Nachdruck die Verabschiedung eines Umweltgesetzbuches vorantrei­ben mit dem Ziel, das Umweltrecht überschaubarer und damit vor allem für den Mit­telstand praktikabler zu machen","We will press ahead with the adoption of an environmental code with the aim of making environmental law more manageable and therefore more practicable, especially for SMEs","303",NA
"Wirtschaftswachstum darf nicht stärkere Inanspruchnahme von Ressourcen bedeuten","Economic growth must not mean greater use of resources","416",NA
"Beim Energieverbrauch ist uns in Deutschland diese Entkoppelung bereits gelungen","We have already succeeded in decoupling energy consumption in Germany","416",NA
"Neben der möglichst effizienten und rationellen Nutzung fossiler Energieträger und dem Ausbau der erneuerbaren Energien wird weiterhin die Kernenergie ihren Beitrag zur deutschen Energiewirtschaft leisten","In addition to the most efficient and rational use of fossil fuels and the expansion of renewable energies, nuclear energy will continue to make its contribution to the German energy industry","410",NA
"Sowohl unter dem Aspekt der CO2-Reduzie­rung als auch der Fortentwicklung internationaler Sicherheitsstandards, die auch dem Schutz unserer eigenen Bevölkerung dienen, können wir uns keinen Ausstieg aus die­ser Spitzentechnologie leisten","In terms of both CO2 reduction and the further development of international safety standards, which also serve to protect our own population, we cannot afford to abandon this cutting-edge technology","411",NA
"''Global denken, vor Ort handeln'' - das bedeutet, daß Erfolge im Kampf um das ökolo­gische Gleichgewicht auf dieser Erde nur erzielt werden können, wenn jedes Land den ihm zustehenden Beitrag mit den Mitteln nationaler Umweltpolitik erbringt","''Think globally, act locally'' - this means that success in the fight for ecological balance on this earth can only be achieved if each country makes its own contribution by means of national environmental policy","501",NA
"Wir halten an unserem Ziel fest, die CO2-Emissionen bis zum Jahr 2005 um 25 % zu reduzieren","We are sticking to our goal of reducing CO2 emissions by 25 % by 2005","501",NA
"Wir wollen den Anteil der erneuerbaren Energien an der Stromversorgung - Solarener­gie, Wasser- und Windkraft - bis zum Jahr 2010 verdoppeln","We want to double the share of renewable energies in the electricity supply - solar energy, hydropower and wind power - by 2010","501",NA
"Und wir wollen die rasche Einführung des 5- und des 3-Liter-Autos","And we want the rapid introduction of the 5- and 3-liter car","501",NA
"Nationale Alleingänge in der Energiebesteuerung, wie sie von Rot-Grün gefordert werden, kommen für uns nicht in Frage, weil sie die Wettbewerbsfähigkeit unserer Wirtschaft und damit unsere Arbeitsplätze massiv gefährden würden","Unilateral national approaches to energy taxation, as demanded by the red-green coalition, are out of the question for us because they would massively jeopardize the competitiveness of our economy and thus our jobs","401",NA
"Wir setzen uns ein für eine europaweit abgestimmte, harmonisierte, aufkommens- und wettbewerbs­neutrale Energiebesteuerung","We are committed to harmonized, revenue-neutral and competition-neutral energy taxation across Europe","403",NA
"Der Aufbau Ost hat Priorität","Reconstruction East has priority",NA,NA
"Aufbau fortführen – für einen selbsttragenden Aufschwung","Continuing the buildup - for a self-sustaining upswing",NA,NA
"Der Aufbau Ost zählt zu den beeindruckendsten Erfolgsgeschichten dieses Jahrhunderts","The reconstruction of the East is one of the most impressive success stories of this century","410",NA
"Die neuen Ländern sind sichtbar aufgeblüht","The new countries have visibly blossomed","410",NA
"Auf die großen Fortschritte beim wirtschaftlichen Aufbau sind die Menschen in Ost und West zu Recht stolz","People in East and West are rightly proud of the great progress made in economic reconstruction","410",NA
"Nach wie vor sind aber weitere gemeinsame Kraftanstrengungen notwendig","However, further joint efforts are still required","410",NA
"Für uns behält der Aufbau Ost Priorität","For us, the reconstruction of the East remains a priority","410",NA
"Die großartige Aufbauleistung spiegelt die Leistungsfähigkeit Deutschlands wider, die von aller Welt bewundert und gewürdigt wird","Germany's great development achievements reflect its performance, which is admired and appreciated all over the world","601",NA
"Sie basiert auf drei Grundlagen: - Auf der friedlichen Revolution, mit der die Menschen in den neuen Ländern die SED-Diktatur überwunden haben","It is based on three foundations: - The peaceful revolution with which the people in the new federal states overcame the SED dictatorship","202",NA
"- Auf den Anstrengungen und Mühen der Menschen in den neuen Bundesländern, die mit enormer Umstellungs- und Anpassungsbereitschaft einen beispiellosen Strukturwandel bewältigt haben, der die Voraussetzung für einen stabilen wirtschaftlichen Fortschritt geschaffen hat","- On the efforts and hardships of the people in the new federal states, who have mastered an unprecedented structural change with an enormous willingness to change and adapt, which has created the conditions for stable economic progress","410",NA
"- Auf der vorbildlichen Solidaritätsleistung der Menschen im Westen für den Aufbau im Osten als einer großen nationalen Anstrengung","- On the exemplary solidarity of the people in the West for the reconstruction in the East as a great national effort","606",NA
