"text","text_en","cmp_code","eu_code"
"We will seek simplicity and clarity so that every taxpayer can understand how much of their income is consumed by the federal government.",NA,"401",NA
"We will welcome all to this enterprise — to discuss, debate, challenge, and amend —",NA,"606.2",NA
"so that together we can restore economic growth for the American people",NA,"410",NA
"and, even more important, renew their faith in the future.",NA,"601.1",NA
"Our Tax Principles",NA,"H",NA
"To ensure that past abuses will not be repeated, we assert these fundamental principles.",NA,"401",NA
"We oppose retroactive taxation.",NA,"401",NA
"We condemn attempts by activist judges at any level of government to seize the power of the purse from the people's elected representatives by ordering higher taxes.",NA,"202.3",NA
"We oppose tax policies that deliberately divide Americans or promote class warfare.",NA,"401",NA
"Because of the vital role of religious organizations, charities, and fraternal benevolent societies in fostering generosity and patriotism,",NA,"603",NA
"they should not be subject to taxation and donations to them should remain deductible.",NA,"603",NA
"To guard against hypertaxation of the American people in any restructuring of the federal tax system,",NA,"401",NA
"any value added tax or national sales tax must be tied to the simultaneous repeal of the Sixteenth Amendment, which established the federal income tax.",NA,"401",NA
"A Competitive America",NA,"H",NA
"Competitiveness equals jobs.",NA,"701",NA
"That equation governs our policies regarding U.S. corporations in the global economy.",NA,"402",NA
"Private investment is a key driver of economic growth and job creation.",NA,"402",NA
"After falling dramatically during the recession, private investment has recovered at a disappointing pace",NA,"402",NA
"due in part to high corporate tax rates",NA,"402",NA
"and increasing regulatory burdens and uncertainty.",NA,"402",NA
"American businesses now face the world's highest corporate tax rates.",NA,"402",NA
"That's like putting lead shoes on your cross-country team.",NA,"402",NA
"It reduces companies' ability to compete overseas, encourages them to move abroad, lessens their investment,",NA,"402",NA
"cripples job creation here at home, lowers American wages,",NA,"701",NA
"and fosters the avoidance of tax liability",NA,"403",NA
"— without actually increasing tax revenues.",NA,"402",NA
"A more damaging policy is hard to imagine.",NA,"402",NA
"We propose to level the international playing field by lowering the corporate tax rate to be on a par with, or below, the rates of other industrial nations.",NA,"402",NA
"We endorse the recommendation of the National Commission on Fiscal Responsibility and Reform, as well as the current Administration's Export Council, to switch to a territorial system of taxation  so that profits earned and taxed abroad may be repatriated for job-creating investment here at home.",NA,"402",NA
"We believe American companies should be headquartered in America.",NA,"402",NA
"We should reduce barriers to accomplishing that goal.",NA,"402",NA
"A Winning Trade Policy",NA,"H",NA
"International trade is crucial for all sectors of America's economy.",NA,"407",NA
"Massive trade deficits are not.",NA,"407",NA
"We envision a worldwide multilateral agreement among nations committed to the principles of open markets, what has been called a “Reagan Economic Zone,” in which free trade will truly be fair trade for all concerned.",NA,"407",NA
"We need better negotiated trade agreements that put America first.",NA,"406",NA
"When trade agreements have been carefully negotiated with friendly democracies, they have resulted in millions of new jobs here at home supported by our exports.",NA,"407",NA
"When those agreements do not adequately protect U.S. interests, U.S. sovereignty, or when they are violated with impunity, they must be rejected.",NA,"109",NA
"We cannot allow foreign governments to limit American access to their markets while stealing our designs, patents, brands, know-how, and technology.",NA,"109",NA
"We cannot allow China to continue its currency manipulation, exclusion of U.S. products from government purchases, and subsidization of Chinese companies to thwart American imports.",NA,"109",NA
"The current Administration's way of dealing with these violations of world trade standards has been a virtual surrender.",NA,"109",NA
"Republicans understand that you can succeed in a negotiation only if you are willing to walk away from it.",NA,"109",NA
"A Republican president will insist on parity in trade",NA,"407",NA
"and stand ready to implement countervailing duties if other countries refuse to cooperate.",NA,"407",NA
"At the same time, we look to broaden our trade agreements with countries which share our values and commitment to fairness,",NA,"107",NA
"along with transparency in our commercial and business practices.",NA,"403",NA
"In pursuing that objective, the American people demand transparency, full disclosure,",NA,"403",NA
"protection of our national sovereignty, and tough negotiation on the part of those who are supposed to advance the interests of U.S. workers.",NA,"109",NA
"Significant trade agreements should not be rushed or undertaken in a Lame Duck Congress.",NA,"305.3",NA
"Freeing Financial Markets",NA,"H",NA
"The Republican vision for American banking calls for establishing transparent, efficient markets where consumers can obtain loans they need at reasonable rates based on market conditions.",NA,"401",NA
"Unfortunately, in response to the financial institutions crisis of 2008-2009, the Democratic-controlled Congress enacted the Wall Street Reform and Consumer Protection Act, otherwise known as Dodd-Frank.",NA,"401",NA
"They did not let the crisis go to waste but used it as an excuse to establish unprecedented government control over the nation's financial markets.",NA,"401",NA
"The consequences have been bad for everyone except federal regulators.",NA,"401",NA
"Rather than address the cause of the crisis — the government's own housing policies",NA,"305.1",NA
"— the new law extended government control over the economy by creating new unaccountable bureaucracies.",NA,"201.1",NA
"Predictably, central planning of our financial sector has not created jobs, it has killed them.",NA,"401",NA
"It has not limited risks, it has created more.",NA,"401",NA
"It has not encouraged economic growth, it has shackled it.",NA,"410",NA
"Since the enactment of Dodd-Frank, the number of community banks has significantly declined,",NA,"401",NA
"and the cost and complexity of complying with the law has created impediments to the remaining banks' ability to support the customers they serve.",NA,"402",NA
"From 13,000 community banks in 1985, only 1,900 remain.",NA,"401",NA
"Still, the majority of agricultural loans and small business loans are made by community banks.",NA,"401",NA
"From start-ups foregone to home loans not made, Dodd-Frank’s excessive regulation and burdensome requirements have helped contribute to the slow economy we all endure today  under President Obama and the Democrats.",NA,"401",NA
"Community banks are essential to ensuring small businesses have easy and affordable access to the capital they need to grow and prosper.",NA,"401",NA
"Community banks should be relieved of excessive regulations.",NA,"401",NA
"We support removing roadblocks and regulations that prevent access to capital.",NA,"401",NA
"The worst of Dodd-Frank is the Consumer Financial Protection Bureau, deliberately designed to be a rogue agency.",NA,"401",NA
"It answers to neither Congress nor the executive,",NA,"202.3",NA
"has its own guaranteed funding outside the appropriations process,",NA,"202.3",NA
"and uses its slush fund to steer settlements to politically favored groups.",NA,"304",NA
"Its Director has dictatorial powers unique in the American Republic.",NA,"202.3",NA
"Its regulatory harassment of local and regional banks, the source of most home mortgages and small business loans, advantages big banks",NA,"401",NA
"and makes it harder for Americans to buy a home.",NA,"401",NA
"Its one-size-fits-all approach to every issue threatens the diversity of the country’s financial system",NA,"403",NA
"and would leave us with just a few enormous institutions, as in many European countries.",NA,"403",NA
"If the Bureau is not abolished, it should be subjected to congressional appropriation.",NA,"202.3",NA
"In that way, consumer protection in the financial markets can be advanced through measures that are both effective and constitutional.",NA,"403",NA
"Any settlements arising from statutory violations by financial institutions must be used to make whole the harmed consumers,",NA,"403",NA
"with any remaining proceeds given to the general Treasury.",NA,"403",NA
"Diversion of settlement funds to politically- connected parties should be a criminal offense.",NA,"304",NA
"Republicans believe that no financial institution is too big to fail.",NA,"403",NA
"We support legislation to ensure that the problems of any financial institution can be resolved through the Bankruptcy Code.",NA,"403",NA
"We endorse prudent regulation of the banking system to ensure that FDIC-regulated banks are properly capitalized",NA,"403",NA
"and taxpayers are protected against bailouts.",NA,"403",NA
"We will end the government’s use of disparate impact theory in enforcing anti-discrimination laws with regard to lending.",NA,"401",NA
"Responsible Homeownership and Rental Opportunities",NA,"H",NA
"Homeownership expands personal liberty,",NA,"201.1",NA
"builds communities,",NA,"606.1",NA
"and helps Americans create wealth.",NA,"410",NA
"“The American Dream” is not a stale slogan.",NA,"601.1",NA
"It is the lived reality that expresses the aspirations of all our people.",NA,"601.1",NA
"It means a decent place to live,",NA,"401",NA
"a safe place to raise kids,",NA,"603",NA
"a welcoming place to retire.",NA,"503",NA
"It bespeaks the quiet pride of those who work hard to shelter their family",NA,"603",NA
"and, in the process, create caring neighborhoods.",NA,"606.1",NA
"The Great Recession devastated the housing market.",NA,"403",NA
"U.S. taxpayers paid billions to rescue Freddie Mac and Fannie Mae,",NA,"403",NA
"the latter managed and controlled by senior officials from the Carter and Clinton Administrations,",NA,"305.1",NA
"and to cover the losses of the poorly-managed Federal Housing Administration.",NA,"403",NA
"Millions lost their homes, millions more lost value in their homes.",NA,"403",NA
"More than six million households had to move from homeownership to renting.",NA,"403",NA
"Rental costs escalated so that today nearly 12 million families spend more than 50 percent of their incomes just on rent.",NA,"403",NA
"The national homeownership rate has sharply fallen",NA,"403",NA
"and the rate for minority households and young adults has plummeted.",NA,"503",NA
"So many remain unemployed or underemployed,",NA,"701",NA
"and for the lucky ones with jobs, rising rents make it harder to save for a mortgage.",NA,"403",NA
"There is a growing sense that our national standard of living will never be as high as it was in the past.",NA,"410",NA
"We understand that pessimism but do not share it,",NA,"410",NA
"for we believe that sound public policies can restore growth to our economy, vigor to the housing market, and hope to those who are now on the margins of prosperity.",NA,"410",NA
"Our goal is to advance responsible home- ownership while guarding against the abuses that led to the housing collapse.",NA,"403",NA
"We must scale back the federal role in the housing market,",NA,"401",NA
"promote responsibility on the part of borrowers and lenders,",NA,"401",NA
"and avoid future taxpayer bailouts.",NA,"401",NA
"Reforms should provide clear and prudent underwriting standards and guidelines on predatory lending and acceptable lending practices.",NA,"403",NA
"Compliance with regulatory standards should constitute a legal safe harbor to guard against opportunistic litigation by trial lawyers.",NA,"403",NA
"We call for a comprehensive review of federal regulations,",NA,"401",NA
"especially those dealing with the environment,",NA,"401",NA
"that make it harder and more costly for Americans to rent, buy, or sell homes.",NA,"401",NA
"For nine years, Fannie Mae and Freddie Mac have been in conservatorship and the current Administration and Democrats have prevented any effort to reform them.",NA,"305.1",NA
"Their corrupt business model lets shareholders and executives reap huge profits while the taxpayers cover all loses.",NA,"304",NA
"The utility of both agencies should be reconsidered as a Republican administration clears away the jumble of subsidies and controls that complicate and distort home-buying.",NA,"401",NA
"The Federal Housing Administration, which provides taxpayer-backed guarantees in the mortgage market, should no longer support high- income individuals,",NA,"403",NA
"and the public should not be financially exposed by risks taken by FHA officials.",NA,"403",NA
"We will end the government mandates that required Fannie Mae, Freddie Mac, and federally- insured banks to satisfy lending quotas to specific groups.",NA,"401",NA
"Discrimination should have no place in the mortgage industry.",NA,"503",NA
"Zoning decisions have always been, and must remain, under local control.",NA,"301",NA
"The current Administration is trying to seize control of the zoning process through its Affirmatively Furthering Fair Housing regulation.",NA,"301",NA
"It threatens to undermine zoning laws in order to socially engineer every community in the country.",NA,"603",NA
"While the federal government has a legitimate role in enforcing non-discrimination laws,",NA,"503",NA
"this regulation has nothing to do with proven or alleged discrimination and everything to do with hostility to the self-government of citizens.",NA,"301",NA
"America on the Move",NA,"H",NA
"Our country's investments in transportation and other public construction have traditionally been non-partisan.",NA,"411",NA
"Everyone agrees on the need for clean water",NA,"501",NA
"and safe roads, rail, bridges, ports, and airports.",NA,"411",NA
"President Eisenhower established a tradition of Republican leadership in this regard by championing the creation of the interstate highway system.",NA,"411",NA
"In recent years, bipartisan cooperation led to major legislation improving the nation's ports and waterways.",NA,"411",NA
"Our Republican majority ended the practice of earmarks, which often diverted transportation spending to politically favored projects.",NA,"401",NA
"In the current Congress, Republicans have secured the longest reauthorization of the Highway Trust Fund in a decade",NA,"411",NA
"and are advancing a comprehensive reform of the Federal Aviation Administration to make flying easier and more secure.",NA,"411",NA
"The current Administration has a different approach.",NA,"401",NA
"It subordinates civil engineering to social engineering as it pursues an exclusively urban vision of dense housing and government transit.",NA,"401",NA
"Its ill-named Livability Initiative is meant to “coerce people out of their cars.”",NA,"401",NA
"This is the same mentality that once led Congress to impose by fiat a single maximum speed limit for the entire nation, from Manhattan to Montana.",NA,"401",NA
"Our 1980 Republican Platform pledged to repeal that edict.",NA,"401",NA
"After the election of Ronald Reagan, we did.",NA,"401",NA
"Now we make the same pledge regarding the current problems in transportation policy.",NA,"401",NA
"We propose to remove from the Highway Trust Fund programs that should not be the business of the federal government.",NA,"401",NA
"More than a quarter of the Fund's spending is diverted from its original purpose.",NA,"401",NA
"One fifth of its funds are spent on mass transit,",NA,"503",NA
"an inherently local affair that serves only a small portion of the population,",NA,"503",NA
"concentrated in six big cities.",NA,"503",NA
"Additional funds are used for bike-share programs, sidewalks, recreational trails, landscaping, and historical renovations.",NA,"411",NA
"Other beneficiaries of highway money are ferry boats, the federal lands access program, scenic byways, and education initiatives.",NA,"411",NA
"These worthwhile enterprises should be funded through other sources.",NA,"411",NA
"We propose to phase out the federal transit program",NA,"401",NA
"and reform provisions of the National Environmental Policy Act which can delay and drive up costs for transportation projects.",NA,"401",NA
"We renew our call for repeal of the Davis-Bacon law,",NA,"401",NA
"which limits employment",NA,"402",NA
"and drives up construction and maintenance costs",NA,"402",NA
"for the benefit of unions.",NA,"702",NA
"Recognizing that, over time, additional revenue will be needed to expand the carrying capacity of roads and bridges,",NA,"411",NA
"we will remove legal roadblocks to public-private partnership agreements that can save the taxpayers' money and bring outside investment to meet a community's needs.",NA,"401",NA
"With most of the states increasing their own funding for transportation,",NA,"301",NA
"we oppose a further increase in the federal gas tax.",NA,"401",NA
"Although unionization has never been permitted in any government agency concerned with national security, the current Administration has reversed that policy for the Transportation Security Administration.",NA,"702",NA
"We will correct that mistake.",NA,"702",NA
"Americans understand that, with the threat of terrorism, their travel may encounter delays,",NA,"104",NA
"but un- acceptably long lines at security checks can have the same impact as a collapsed bridge or washed out highway.",NA,"104",NA
"TSA employees should always be seen as guardians of the public's safety,",NA,"104",NA
"not as just another part of the federal workforce.",NA,"104",NA
"Amtrak is an extremely expensive railroad for the American taxpayers, who must subsidize every ticket.",NA,"401",NA
"The federal government should allow private ventures to provide passenger service in the northeast corridor.",NA,"401",NA
"The same holds true with regard to high-speed and intercity rail across the country.",NA,"401",NA
"We reaffirm our intention to end federal support for boondoggles like California's high-speed train to nowhere.",NA,"401",NA
"Building the Future: Technology",NA,"H",NA
"The digital revolution has transformed how we work, learn, sell, shop, socialize — in short, how we live.",NA,"411",NA
"Technological change drives our positions with regard to STEM education,",NA,"506",NA
"business and corporate involvement with educational certifications,",NA,"405",NA
"workforce issues,",NA,"701",NA
"privacy,",NA,"201.2",NA
"cyber and national security,",NA,"104",NA
"energy development,",NA,"410",NA
"regulation,",NA,"401",NA
"and other elements of our campaign for growth and jobs.",NA,"410",NA
"It is why we propose to simplify the tax code,",NA,"402",NA
"reduce corporate rates,",NA,"402",NA
"transition to a territorial system,",NA,"402",NA
"and create incentives for investment and innovation.",NA,"402",NA
"We envision government at all levels as a partner with individuals and industries in technological progress,",NA,"405",NA
"not a meddlesome monitor.",NA,"401",NA
"We want to create a business climate that rewards risk and promotes innovation,",NA,"402",NA
"a learning system that gives Americans the skills needed to seize the opportunities of the 21st century,",NA,"506",NA
"and an international order that maintains a fair and open global market for America's goods and services.",NA,"406",NA
"We intend to advance policies that protect data privacy",NA,"403",NA
"while fostering innovation and growth and ensuring the free flow of data across borders.",NA,"410",NA
"Together, broadband and good ideas have become the 21st century engines of American ingenuity.",NA,"411",NA
"Innovation, by its nature, is disruptive.",NA,"411",NA
"In challenging legacy forms of business, innovation creates new jobs, gives access to new markets, opens opportunity to underserved populations, and expands consumer choice.",NA,"411",NA
"Government must give America's innovators the freedom to create and, on their merits, succeed or fail.",NA,"401",NA
"Our agenda includes balanced protections for intellectual property, explained elsewhere in this document.",NA,"403",NA
"We intend to facilitate access to spectrum by paving the way for high-speed, next- generation broadband deployment",NA,"411",NA
"and competition on the internet and for internet services.",NA,"401",NA
"We want government to encourage the sharing economy and on-demand platforms to compete in an open market,",NA,"401",NA
"and we believe public policies should encourage the innovation and competition that are essential for an Internet of Things to thrive.",NA,"401",NA
"Government must keep pace with the technology deployed in the private sector.",NA,"411",NA
"There is an urgent need to modernize the federal government's legacy systems",NA,"411",NA
"and to recruit the skilled technical personnel who can advance the adoption of innovation in the public sector.",NA,"411",NA
"At the cost of billions, the current Administration has done little to advance our goal of universal broadband coverage.",NA,"411",NA
"That hurts rural America, where farmers, ranchers, and small business people need connectivity to operate in real time with the world's producers.",NA,"703.1",NA
"Almost ten million Americans have given up wired broadband connections in just the last two years alone, and millions more have never been connected in the first place.",NA,"411",NA
"We encourage public-private partnerships to provide predictable support for connecting rural areas",NA,"405",NA
"so that every American can fully participate in the global economy.",NA,"503",NA
"The public-private partnerships between NASA, the Department of Defense, and commercial companies have given us technological progress that has reduced the cost of accessing space",NA,"405",NA
"and extended America's space leadership in the commercial, civil, and national security spheres.",NA,"411",NA
"The entrepreneurship and innovation culture of the free market is revitalizing the nation's space capabilities,",NA,"401",NA
"saving taxpayer money,",NA,"401",NA
"and advancing technology critical to maintain America's edge in space and in other fields.",NA,"411",NA
"To protect our national security interests",NA,"104",NA
"and foster innovation and competitiveness,",NA,"410",NA
"we must sustain our preeminence in space by launching more scientific missions,",NA,"411",NA
"guaranteeing unfettered access, and ensuring that our space-related industries remain a source of scientific leadership and education.",NA,"506",NA
"Building the Future: America’s Electric Grid",NA,"H",NA
"Our nation's interstate electric transmission system has long been a catalyst for developing and delivering low cost energy",NA,"411",NA
"while spurring economic growth throughout the United States",NA,"410",NA
"The grid is aging,",NA,"411",NA
"vulnerable to cyber and terrorist threats,",NA,"104",NA
"and unprepared to serve our energy needs of tomorrow.",NA,"411",NA
"It should not take seven to ten years to plan and construct a transmission line.",NA,"411",NA
"We support expedited siting processes and the thoughtful expansion of the grid so that consumers and businesses continue to have access to affordable and reliable electricity.",NA,"411",NA
"Start-up Century: Small Business and Entrepreneurship",NA,"H",NA
"A central reason why the 20th century came to be called the American Century was the ability of individuals to invent and create in a land of free markets.",NA,"401",NA
"Back then they were called risk-takers, dreamers, and small business owners.",NA,"401",NA
"Today they are the entrepreneurs, independent contractors, and small business men and women of our new economy.",NA,"401",NA
"Their innovation drives improvement and forces long-established institutions to adapt or fade away.",NA,"401",NA
"Many of them are so young they remember little if anything of the last century because dynamic progress does not look back.",NA,"401",NA
"As in the past, they still create most new jobs and form the commercial network that holds communities together.",NA,"401",NA
"Their enterprise is the lifeblood of our economy,",NA,"401",NA
"but it is weakening.",NA,"401",NA
"More businesses are closing in our country than are starting.",NA,"402",NA
"Older firms are an increasing proportion of companies.",NA,"402",NA
"Productivity growth has slowed.",NA,"402",NA
"This is not the way to jumpstart a new era of growth.",NA,"402",NA
"We need to consider the effect of capital gains rates on the availability of venture capital,",NA,"402",NA
"as well as the positive impact of expensing on start-up firms.",NA,"402",NA
"We should reduce the occupational licensing laws that shut untold millions of potential workers out of entrepreneurial careers.",NA,"402",NA
"We must overturn the regulatory nightmare, created by the Dodd- Frank law, for the community banks and savings and loans that provide nearly half of all small- business loans",NA,"402",NA
"and over three-quarters of all agricultural loans.",NA,"703.1",NA
"Indeed, the world of the app economy cries out for the comprehensive regulatory reform proposed elsewhere in this platform.",NA,"402",NA
"We must challenge established interests and traditional business patterns to facilitate market entry of new business models, i",NA,"402",NA
"Including inventive means of transport, delivery, and communication.",NA,"411",NA
"As incubators of unconventional thinking, our country's existing research infrastructure — the National Labs, the National Institutes of Health, NASA, and elements of the Defense Department —",NA,"411",NA
"have the potential to form partnerships with small businesses to create an American Start-Up Century.",NA,"405",NA
"The Federal Reserve",NA,"H",NA
"Because the Federal Reserve's monetary policy decisions affect job creation, upward mobility for workers, and equitable prosperity, they should be transparent.",NA,"403",NA
"Similarly, the Federal Reserve's important role as a lender of last resort should also be carried out in a more transparent manner.",NA,"403",NA
"The Republican Party will advance legislation that brings transparency and accountability to the Federal Reserve, the Federal Open Market Committee, and the Federal Reserve's dealing with foreign banks.",NA,"403",NA
"The first step is through an annual audit of the Federal Reserve's activities.",NA,"303",NA
"Such an audit would need to be carefully implemented so that the Federal Reserve remains insulated from political pressures",NA,"403",NA
"and its decisions are based on sound economic principles and sound money rather than political pressures for easy money and loose credit.",NA,"403",NA
"Determined to crush the double-digit inflation that was part of the Carter Administration's economic legacy, President Reagan, shortly after his inauguration, established a commission to consider the feasibility of a metallic basis for U.S. currency.",NA,"406",NA
"In 2012, facing the task of cleaning up the wreckage of the current Administration's policies,",NA,"406",NA
"we proposed a similar commission to investigate ways to set a fixed value for the dollar.",NA,"406",NA
"With Republican leadership, the House of Representatives has passed legislation to set up just such a commission.",NA,"406",NA
"We recommend its enactment by the full Congress and the commission's careful consideration of ways to secure the integrity of our currency.",NA,"406",NA
"Workplace Freedom for a 21st Century Workforce",NA,"H",NA
"The greatest asset of the American economy is the hard-working American.",NA,"701",NA
"That is why our first priority is getting people back to work by fostering the kind of growth that creates jobs.",NA,"410",NA
"That overarching goal unites all the sections of this platform.",NA,"410",NA
"It runs through our commitments on education and workforce development.",NA,"410",NA
"It underlies our approach to welfare reform, regulatory reform, and our determination to advance the kind of trade agreements that multiply opportunities for workers here at home.",NA,"410",NA
"It also impels us to challenge the anachronistic labor laws that limit workers' freedom and lock them into the workplace rules of their greatgrandfathers.",NA,"701",NA
"Instead of facilitating change, the current Administration and its agents at the National Labor Relations Board are determined to reverse it.",NA,"401",NA
"They are attacking the franchise model of business development, which is essential to the flexibility and creativity of the new economy.",NA,"401",NA
"They are wielding provisions of the Fair Labor Standards Act from the 1930s, designed to fit a manufacturing workplace, to deny flexibility to both employers and employees.",NA,"401",NA
