"text","text_en","cmp_code","eu_code"
"Der Wechsel war bitter nötig, denn mit jedem Jahr der Regierung von BundeskanzlerHelmut Kohl wuchsen die Probleme.","The change was sorely needed, because the problems grew with every year of Chancellor Helmut Kohl's government.","305",NA
"Am Ende der 90er Jahre war unser Land wie gelähmt.","At the end of the 1990s, our country was paralyzed.","305",NA
"Das schwarz-gelbe Erbe von Helmut Kohl","The black-yellow legacy of Helmut Kohl",NA,NA
"Helmut Kohl und seine Regierung aus CDU/CSU und FDP haben 1998ein schweres Erbe hinterlassen; Angela Merkel war mit dabei:","Helmut Kohl and his government of CDU/CSU and FDP left behind a heavy legacy in 1998; Angela Merkel was among them: It was","305",NA
"Es waren CDU/CSU/FDP, die uns die höchste Steuer- und Abgabenbelastung für Arbeitnehmer und Arbeitnehmerinnen sowie Unternehmen in Höhe von 41,7 % hinterlassen haben.","CDU/CSU/FDP that left us with the highest tax and contribution burden for employees and companies at 41.7%.","414",NA
"Die Lohnnebenkosten stiegen von 35,5 % auf 42,0 %.","Non-wage labor costs increased from 35.5% to 42.0%.","414",NA
"Es waren CDU/CSU/FDP, die allein von 1991 bis 1998 die Bundesschulden um 395 Mrd. Euro erhöhten (von 1999 bis 2005 waren es nur noch 138 Mrd. Euro).","It was the CDU/CSU/FDP that increased the federal debt by 395 billion euros from 1991 to 1998 alone (from 1999 to 2005 it was only 138 billion euros).","414",NA
"Es waren CDU/CSU/FDP, die ein soziales Sicherungssystem der Illusionen und eine Arbeitsmarktpolitik ohne Perspektive zu verantworten hatten, die den Herausforderungen der Globalisierung und dem demografischen Wandel nicht mehrgewachsen waren.","It was the CDU/CSU/FDP that were responsible for a social security system of illusions and a labor market policy without prospects that was no longer up to the challenges of globalization and demographic change.","303",NA
"Es waren CDU/CSU/FDP, die den Aufbau der Neuen Länder falschfinanzierten – nämlich erheblich über die Sozialsysteme – und die leichtfertig „blühende Landschaften“ versprachen.","It was the CDU/CSU/FDP that financed the reconstruction of the New Länder incorrectly - namely, considerably via the social systems - and that carelessly promised ""flourishing landscapes.","303",NA
"Es waren CDU/CSU/FDP, die deutsche Interessen in Europaschlecht vertraten.","It was CDU/CSU/FDP who represented German interests in Europe badly.","110",NA
"Es waren CDU/CSU/FDP, deren stockkonservative Familienpolitik gescheitert war, die vom Bundesverfassungsgericht als sozial ungerecht kritisiert wurde.","It was the CDU/CSU/FDP, whose fiercely conservative family policies had failed, that were criticized by the Federal Constitutional Court as socially unjust.","604",NA
"Helmut Kohls Sprüche von der geistig-moralischen Erneuerung, mit denen er 1982 seine Kanzlerschaft begann, haben sich als hohl erwiesen und als arrogant.","Helmut Kohl's slogans of spiritual and moral renewal, with which he began his chancellorship in 1982, have proven hollow and arrogant.","305",NA
"Helmut Kohls selbstgerechter illegaler Umgang mit öffentlichem Geld und Parteifinanzen hat sich in der Flickaffäre, im Parteispendenskandal 1999/2000 und in Bestechungsskandalen gezeigt und bleibt ein schwarzer Fleck in der deutschen Demokratie.","Helmut Kohl's self-righteous illegal handling of public money and party finances was evident in the Flick affair, the 1999/2000 party donation scandal and bribery scandals, and remains a black mark on German democracy.","304",NA
"Weder er noch seine Nachfolgerin sind bereit, den Rechtsfrieden wieder herzustellen.","Neither he nor his successor is willing to restore legal peace.","304",NA
"Vieles ist erreicht, vieles ist auf gutem Weg, manches fehlt noch","Much has been achieved, much is well on the way, some is still missing",NA,NA
"Wir Sozialdemokratinnen und Sozialdemokraten haben in der rotgrünen Koalition in den sieben Jahren seit 1998 Deutschland wiedervorangebracht.","We Social Democrats in the Red-Green coalition have brought Germany forward again in the seven years since 1998.","305",NA
"Wir haben Stillstand überwunden.","We have overcome stagnation.","305",NA
"Wir haben mit Entschlossenheit und Durchsetzungskraft gehandelt, auch gegenWiderstände.","We have acted with determination and assertiveness, even in the face of opposition.","305",NA
"Wir haben das Land erneuert und wir haben es zusammengehalten.","We have renewed the country and we have held it together.","305",NA
"Die Agenda 2010 ist das wichtigste Reformprojekt seit langem.","Agenda 2010 is the most important reform project in a long time.","404",NA
"Es ist die richtige politische Antwort auf globales Wirtschaften und das Älterwerden unserer Gesellschaft.","It is the right policy response to global economies and the aging of our society.","404",NA
"Manche Reformerfolge sind schon da, vieles fängt an zu wirken, manches muss noch begonnen werden.","Some reform successes are already there, much is beginning to take effect, some still needs to be started.","305",NA
"Wir wissen: Es gibt noch große Probleme.","We know: There are still big problems.","305",NA
"Das schwerwiegendste undschmerzlichste Problem ist das der Arbeitslosigkeit.","The most serious and painful problem is that of unemployment.","408",NA
"Wir sind stolz auf das Erreichte.","We are proud of what we have achieved.","305",NA
"Wir sind aber noch nicht am Ziel.","But we have not yet reached our destination.","305",NA
"Weitere Anstrengungen sind notwendig.","Further efforts are needed.","305",NA
"Deutschland kann gewiss sein: Der Wandel ist sinnvoll und gibt neue Sicherheit.","Germany can be certain: The change makes sense and provides new security.","305",NA
"Die Agenda 2010 wirkt.","Agenda 2010 is having an effect.","305",NA
"Wir setzen sie konsequent um undentwickeln sie weiter.","We implement them consistently and develop them further.","305",NA
"Die Wirtschaft ist wieder wettbewerbsfähig","The economy is competitive again",NA,NA
"Unsere Politik hat den Standort Deutschland und die deutsche Wirtschaft wieder wettbewerbsfähig gemacht.","Our policies have made Germany and the German economy competitive again.","403",NA
"Auch wenn manche absichtsvoll schwarz malen:","Even if some people deliberately paint a black picture:","305",NA
"Deutschland ist stark.","Germany is strong.","410",NA
"Kein Land der Welt exportiert mehr als wir.","No country in the world exports more than we do.","410",NA
"Staatsquote und Lohnnebenkosten sinken.","Government spending and non-wage labor costs decline.","414",NA
"Nie waren die Steuersätze in Deutschland niedriger als heute.","Tax rates in Germany have never been lower than they are today.","414",NA
"Forschung und Entwicklung prioritär","Research and development priority",NA,NA
"Wir haben die Ausgaben für Bildung und Forschung um 37,5 %gesteigert.","We have increased spending on education and research by 37.5%.","506",NA
"Bei den Ausgaben für Forschung und Entwicklung liegt Deutschland heute mit 2,5 % des Bruttoinlandsprodukt in der Spitzengruppe der großen Industrieländer.","In terms of spending on research and development, Germany is now in the top group of major industrialized countries with 2.5% of gross domestic product.","411",NA
"Steuersätze sind stärker gesunken","Tax rates have fallen more sharply",NA,NA
"Steuerpolitik ist immer kompliziert.","Tax policy is always complicated.","303",NA
"Unsere folgt klaren Grundsätzen und bringt für alle greifbare Ergebnisse.","Ours follows clear principles and produces tangible results for everyone.","303",NA
"Unternehmen werden entlastet, soweit es für ihre Wettbewerbsfähigkeit sein muss.","Companies are relieved as far as it has to be for their competitiveness.","403",NA
"Wir haben die Gering- und Durchschnittsverdiener stark entlastet.","We have greatly relieved the burden on low and average earners.","701",NA
"Die soziale Balance wird immer gewahrt.","The social balance is always maintained.","503",NA
"Deshalb wurde auch der Eingangssteuersatz um 11 Punkte gesenkt auf jetzt 15 Prozent.","For this reason, the entry tax rate was also reduced by 11 points to the current 15 percent.","414",NA
"Das steuerfreie Existenzminimum haben wir auf 7.664 Euro erhöht.","We have increased the tax-free subsistence minimum to 7,664 euros.","503",NA
"Die mehrstufige Steuerreform ist das größte Steuersenkungsprogramm der deutschen Nachkriegsgeschichte.","The multi-stage tax reform is the largest tax-cutting program in Germany's post-war history.","414",NA
"Arbeitsmarktreformen greifen","Labor market reforms take effect",NA,NA
"Unsere Arbeitsmarktpolitik beginnt zu wirken.","Our labor market policy is starting to take effect.","305",NA
"Neue Wege aus der Arbeitslosigkeit sind durch „Ich-AGs“ und „Mini-Jobs“ eröffnet worden.","New ways out of unemployment have been opened up by ""Ich-AGs"" and ""mini-jobs"".","701",NA
"Der Umbau der Bundesagentur für Arbeit zu einem leistungsfähigen Arbeitsvermittler ist im Gange.","The transformation of the Federal Employment Agency into an efficient employment agency is underway.","303",NA
"Der Abbau der Langzeitarbeitslosigkeit hat begonnen.","The reduction of long-term unemployment has begun.","701",NA
"Alle Erwerbsfähigen sind jetzt sozial versichert und in der Arbeitsvermittlung.","All those who are able to work are now socially insured and in the employment service.","701",NA
"Besonders die Jungen haben bessere Chancen am Arbeitsmarkt.","Young people in particular have better opportunities on the labor market.","706",NA
"Die Jugendarbeitslosigkeit sinkt.","Youth unemployment is falling.","706",NA
"Der Ausbildungspakt funktioniert, aber noch nicht überall.","The training pact is working, but not yet everywhere.","405",NA
"Die Arbeitgeber sind in der Pflicht, ihn zu erfüllen.","Employers have a duty to comply with it.","405",NA
"Deutschland ist zusammengewachsen","Germany has grown together",NA,NA
"Noch sind Schwierigkeiten zu überwinden.","There are still difficulties to overcome.","408",NA
"Aber die Erfolge in den Neuen Ländern mehren sich, und mit ihnen wächst der Mut.","But the successes in the new countries are increasing, and with them the courage is growing.","408",NA
"Deutschlands Osten gehört inzwischen zu den innovationsstärksten Regionen Europas.","Germany's east is now one of the most innovative regions in Europe.","411",NA
"Unternehmensneugründungen nehmen zu.","Business start-ups are on the rise.","401",NA
"Mikroelektronik, Automobilindustrie, Maschinenbau, Chemieindustrie und Schiffbau sind dynamische Wachstumskerne.","Microelectronics, automotive industry, mechanical engineering, chemical industry and shipbuilding are dynamic growth cores.","410",NA
"Die ostdeutsche Industrie wuchs 2004 um 8,8 Prozent.","East German industry grew by 8.8 percent in 2004.","410",NA
"Der Solidarpakt II trägt unsere Handschrift.","The Solidarity Pact II bears our signature.","404",NA
"Bis 2019 fließen 156 Milliarden in die neuen Länder.","156 billion will flow into the new federal states by 2019.","408",NA
"Mit der Union hätte statt Aufbau Ost der Abbau Ost seinen Lauf genommen.","With the CDU/CSU, the dismantling of the East would have taken its course instead of the reconstruction of the East.","305",NA
"Gute Bildung für alle","Good education for all",NA,NA
"Es gibt deutliche Fortschritte in der Bildungspolitik.","There has been significant progress in education policy.","506",NA
"Die BAföG-Mittelwurden fast verdoppelt.","BAföG funding was almost doubled.","506",NA
"Die Zahl der Studienanfängerinnen und der Studienanfänger eines Jahrgangs ist von 27,7 auf 37,5 Prozent gestiegen.","The number of first-year students in a cohort increased from 27.7 to 37.5 percent.","506",NA
"In 3.000 neuen Ganztagsschulen können Kinder mit Erfolg lernen.","Children can learn with success in 3,000 new all-day schools.","506",NA
"Der Bund stellt 4 Mrd. Euro bis 2008 für 10.000 neue Ganztagsschulen zur Verfügung.","The federal government is providing 4 billion euros by 2008 for 10,000 new all-day schools.","506",NA
"Mehr Hilfen für alle Formen von Familie","More help for all forms of family",NA,NA
"Keine Regierung zuvor hat Familien so massiv unterstützt wie die von Gerhard Schröder.","No previous government has supported families as massively as Gerhard Schröder's.","603",NA
"Nicht mehr nur 40,2 Milliarden wie 1998, sondern fast 60 Milliarden Euro jährlich kommen den Familien jetzt zu gute.","Families now benefit not just from 40.2 billion euros as in 1998, but from almost 60 billion euros annually.","603",NA
"Auch von unserer Steuerreform profitieren sie erheblich.","They also benefit significantly from our tax reform.","603",NA
"Ein Ehepaarmit 2 Kindern zahlt bis zu 37.550 Euro Bruttoeinkommen überhauptkeine Steuern mehr, wenn man das erhöhte Kindergeld berücksichtigt– ein Einkommensplus von fast 3.000 Euro pro Jahr.","A married couple with 2 children pays up to 37,550 euros gross income no more taxes at all, if the increased child benefit is taken into account - an income increase of almost 3,000 euros per year.","603",NA
"Damit Kinder besser und früher gefördert werden können, unterstützen wir den Ausbau von Krippenplätzen.","To ensure that children receive better support at an earlier age, we support the expansion of daycare places.","504",NA
"Energieversorgung nachhaltig gesichert","Energy supply sustainably secured",NA,NA
"In der Energiepolitik wurde ein grundlegender Wandel hin zu mehr Effizienz und Klimaschutz vollzogen.","In energy policy, a fundamental shift has been made toward greater efficiency and climate protection.","501",NA
"Der Atomausstieg wurde vereinbart, eine ökologische Steuerreform durchgesetzt und die Erneuerbaren Energien wurden stärker gefördert.","The nuclear phase-out was agreed, an ecological tax reform was pushed through, and renewable energies were promoted more strongly.","501",NA
"Ihr Anteil hat sich seit 1998 verfünffacht.","Their share has increased fivefold since 1998.","501",NA
"200.000 Arbeitsplätze sind dadurch neu entstanden.","200,000 new jobs have been created as a result.","408",NA
"Deutschland ist zum Vorbild geworden.","Germany has become a role model.","601",NA
"Der neu eingeführte Emissionshandel vermindert die Emissionen entsprechend dem Kyoto-Abkommen.","The newly introduced emissions trading system reduces emissions in accordance with the Kyoto Agreement.","501",NA
"Kultur ist Lebensmittel","Culture is food",NA,NA
"Wir haben Kulturpolitik aktiv gestaltet.","We have actively shaped cultural policy.","502",NA
"So haben wir ein bürgerfreundliches Stiftungsrecht, ein umfassendes Gedenkstättenkonzept, eine Neuordnung und Verbesserung der Filmförderung sowie ein nationales Gesetz zur Buchpreisbindung durchgesetzt.","For example, we pushed through a citizen-friendly foundation law, a comprehensive memorial concept, a reorganization and improvement of film funding, and a national law on book price fixing.","502",NA
"Leuchttürme im Bereich von Kulturgütern, insbesondere in Ostdeutschland haben wir besonders gefördert.","We have given special support to lighthouses in the field of cultural assets, especially in eastern Germany.","502",NA
"Die neu geschaffene Bundeskulturstiftung unterstützt darüber hinaus den neuen Weg der Zweibahnstraße in der auswärtigen Kulturpolitik.","The newly created Federal Cultural Foundation also supports the new path of the two-way street in foreign cultural policy.","502",NA
"Wir haben aktiv Kulturpolitik gestaltet","We have actively shaped cultural policy","502",NA
"und dafür das Amt der Beauftragten für Kultur und Medien beim Bundeskanzler eingerichtet.","and established the Office of the Commissioner for Culture and the Media under the Federal Chancellor for this purpose.","302",NA
"Offene Gesellschaft","Open society",NA,NA
"Deutschland hat endlich ein modernes Zuwanderungsrecht, das der gebotenen Humanität","Germany finally has a modern immigration law that complies with the required humanity.","201",NA
"und dem Bedarf an qualifizierten Fachkräften Rechnung trägt.","and the need for qualified specialists.","408",NA
"Die Zuwanderung nach Deutschland sinkt.","Immigration to Germany is falling.","305",NA
"Der Staat mischt sich nicht mehr ein in die private Lebensgestaltung der Menschen","The state no longer interferes in people's private lives","201",NA
"und unterbindet die Diskriminierung von Minderheiten.","and stops discrimination against minorities.","503",NA
"Nichteheliche Kinder und gleichgeschlechtliche Partnerschaften haben heute weitgehend gleiche Rechte und Pflichten wie eheliche Kinder bzw. Ehepaare.","Today, non-marital children and same-sex partnerships have largely the same rights and obligations as married children or couples.","503",NA
"Die Gesundheitsreform wirkt","Health care reform works",NA,NA
"Die Gesundheitsreform hat die Eigenverantwortung gestärkt,","The health care reform has strengthened personal responsibility,","401",NA
"die Versorgung aller gesichert und verbessert","secured and improved care for all,","303",NA
"und das Solidarprinzip gewahrt.","and preserved the principle of solidarity.","503",NA
"Überschüsse von 4 Milliarden Euro allein in 2004 haben sinkende Beitragssätze und damit sinkende Lohnnebenkosten ermöglicht.","Surpluses of 4 billion euros in 2004 alone have made possible falling contribution rates and thus falling non-wage labor costs.","303",NA
"Der nächste große Schritt wird die Einführung einer gerechten Bürgerversicherung sein.","The next big step will be the introduction of a fair citizen insurance.","503",NA
"Alterssicherung","Old-age provision",NA,NA
"Mit den Rentenreformen wurde erstmals eine staatlich bezuschusste kapitalgedeckte Altersversorgung eingeführt, die sogenannte Riester-Rente.","The pension reforms introduced a state-subsidized funded pension plan for the first time, the so-called Riester pension.","504",NA
"Ein neuer Nachhaltigkeitsfaktor sorgt jetzt für gerechte Beiträge aller Generationen.","A new sustainability factor now ensures fair contributions from all generations.","503",NA
"Die unzeitgemäßen Anreize zu möglichst früher Verrentung wurden abgebaut.","The outmoded incentives to retire as early as possible have been dismantled.","505",NA
"Diese Reformen halten die Rentenbeiträge stabil.","These reforms keep pension contributions stable.","303",NA
"Friede und Freiheit","Peace and freedom",NA,NA
"Wir setzen uns ein für Frieden","We are committed to peace","106",NA
"und Freiheit.","and freedom.","201",NA
"Das ist unsere Überzeugung und unsere historische Verpflichtung.","This is our conviction and our historic commitment.","106",NA
"Die Regierung von Bundeskanzler Gerhard Schröder hat die Prävention von Kriegen und Konflikten in ihrer Außen- und Entwicklungspolitik in den Mittelpunkt gestellt.","The government of Chancellor Gerhard Schröder has placed the prevention of wars and conflicts at the center of its foreign and development policies.","106",NA
"Sie hat aber auch mit Soldaten der Bundeswehr dazu beigetragen, in vielen Regionen der Welt Frieden zu sichern oder wiederherzustellen.","But it has also helped to secure or restore peace in many regions of the world with soldiers from the Bundeswehr.","106",NA
"Deutschland hat sich nicht am Krieg im Irak beteiligt – aus gutenGründen.","Germany did not participate in the war in Iraq - for good reasons.","105",NA
"Mit einer Kanzlerin Angela Merkel und CDU/CSU stünden deutsche Truppen jetzt in Bagdad – mit allen Konsequenzen.","With a Chancellor Angela Merkel and CDU/CSU, German troops would now be in Baghdad - with all the consequences.","305",NA
"Die 7 Jahre zeigen: Deutschland ist mit der Sozialen Demokratie auf der Höhe der Zeit und auf der Gewinnerstraße.","The 7 years show: With its social democracy, Germany is on the cutting edge and on the winning track.","305",NA
"Bundeskanzler Gerhard Schröder führt das Land sicher in eine gute Zukunft.","Chancellor Gerhard Schröder is leading the country safely into a bright future.","305",NA
"Die Richtung","The direction",NA,NA
"Die Richtung sozialdemokratischer Politik ist klar.","The direction of social democratic policy is clear.","305",NA
"Und für diese Politikkämpfen wir.","And it is for these policies that we are fighting.","305",NA
"Denn sie ist gut für die Menschen und für das Land.","Because it is good for the people and for the country.","305",NA
"Bewahren, was wir für die Zukunft brauchen","Preserve what we need for the future",NA,NA
"Deutschland steht im Kampf um seine Zukunft.","Germany is in a battle for its future.","601",NA
"Wir werden diesen Kampf gewinnen, wenn wir uns auf unsere Stärken besinnen und zu Neuem bereit sind.","We will win this battle if we remember our strengths and are prepared to do something new.","305",NA
"Dabei gilt: Alles Neue hat nur dann Erfolg undBestand, wenn es in Bewährtem gründet.","The following applies: Anything new can only be successful and endure if it is based on the tried and tested.","305",NA
"Wir erneuern unser Land, aber wir wollen kein anderes Land.","We are renewing our country, but we do not want another country.","305",NA
"Soziale Gerechtigkeit macht stark","Social justice makes strong",NA,NA
"Deutschland ist stark geworden durch die Kraft seiner Menschen.","Germany has become strong through the strength of its people.","401",NA
"Diese Kraft entsprang der Gewissheit, dass gemeinsam erreichter Wohlstand auch gerecht verteilt wird.","This strength came from the certainty that prosperity achieved together would also be distributed fairly.","503",NA
"Dass es Chancengleichheit gibt und Gerechtigkeit zwischen den Generationen.","That there is equality of opportunity and justice between generations.","503",NA
"Soziale Gerechtigkeit muss bleiben.","Social justice must remain.","503",NA
"Wir wollen nicht ohne sie leben.","We do not want to live without them.","503",NA
"Nur Soziale Marktwirtschaft schafft Wachstum und Arbeit","Only a social market economy creates growth and jobs",NA,NA
"Auch in Zukunft muss Deutschland seine Wirtschaftsordnung als Soziale Marktwirtschaft gestalten.","Germany must continue to shape its economic order as a social market economy in the future.","403",NA
"Soziale Marktwirtschaft steht für das bewährte Zusammenspiel von starker Wirtschaft, starken Arbeitnehmerinnen und Arbeitnehmern und funktionsfähigem Sozialstaat.","The social market economy stands for the proven interaction of a strong economy, strong employees and a functioning welfare state.","405",NA
"Wir wollen eine erfolgreiche Wirtschaft und tun viel für ihre Wettbewerbsfähigkeit.","We want a successful economy and are doing a lot to make it competitive.","403",NA
"Das soll auch so bleiben, bei Industrie und Handwerk, bei Produktion und Dienstleistung.","This is how it should stay, in industry and crafts, in production and services.","403",NA
"Und das gilt auch für Wissenschaft und Forschung.","And that also applies to science and research.","403",NA
"Dabei sind wirtschaftliche Prosperität und soziale Gerechtigkeit keine Gegensätze.","Economic prosperity and social justice are not mutually exclusive.","403",NA
"Soziale Marktwirtschaft ist konkurrenzfähig – auch international.","Social market economy is competitive - also internationally.","403",NA
"Marktwirtschaften brauchen Spielregeln und Leitplanken, damit sie auch sozial sind.","Market economies need rules of the game and guard rails to ensure that they are also social.","403",NA
"Ihr Kern muss die Sozialpartnerschaft von Unternehmen und Arbeitnehmerinnen und Arbeitnehmern sein.","Its core must be the social partnership of companies and employees.","405",NA
"Beide Seiten müssen ihre Interessen bündeln und in freien Verhandlungen erstreiten können.","Both sides must be able to bundle their interests and fight for them in free negotiations.","405",NA
"Wir wollen dabei starke, durchsetzungsfähige Gewerkschaften.","We want strong, assertive trade unions to do this.","701",NA
"Die unternehmerische Mitbestimmung sichert den BeschäftigtenTeilhabe an wichtigen Entscheidungen ihres Betriebes.","Corporate co-determination ensures that employees are involved in important decisions concerning their company.","202",NA
"Sie bindet die Belegschaft in Strukturentscheidungen des Unternehmens ein undleistet einen Beitrag zum sozialen Frieden.","It involves the workforce in the company's structural decisions and contributes to social peace.","202",NA
"Die Mitbestimmung und die Arbeitnehmerrechte allgemein sind zentrale Faktoren für Teilhabe und Innovation.","Co-determination and employee rights in general are key factors for participation and innovation.","701",NA
"Wir wollen Mitbestimmung und Tarifautonomiegesetzlich verankert erhalten.","We want to maintain co-determination and collective bargaining autonomy anchored in law.","701",NA
"Solidarität macht sicher","Solidarity makes safe",NA,NA
"Wir stehen vor Veränderungen, in denen große Möglichkeiten liegen.","We are facing changes in which great opportunities lie.","305",NA
"Aber es gibt auch Risiken, die nicht jede und jeder für sich tragen kann.","But there are also risks that not everyone can bear for themselves.","503",NA
"Wer Angst haben muss um seine Existenz, vor Armut im Alter oder schlechter Versorgung bei Krankheit, der lebt in Unsicherheit.","Anyone who has to fear for their livelihood, for poverty in old age or poor care in the event of illness, lives in uncertainty.","503",NA
"Aber der Mensch braucht Sicherheit, um in Würde zu leben.","But human beings need security in order to live in dignity.","503",NA
"Wir wissen: Es ist immer der Mensch, der dem Menschen Schutz und Hilfe gibt.","We know: It is always man who gives protection and help to man.","606",NA
"Etwas Besseres gibt es nicht.","There is nothing better.","606",NA
"Aus dieser Gewissheit wächst Solidarität.","Solidarity grows from this certainty.","606",NA
"Auch die organisierte Solidarität der großen sozialen Sicherungssysteme:","Also the organized solidarity of the large social security systems:","503",NA
"Die Gemeinschaft steht für Schwächere ein – auf Gegenseitigkeit.","The community stands up for the weaker - on a mutual basis.","503",NA
"In Zeiten des Wandels brauchen wir nicht weniger, sondern mehr Solidarität.","In times of change, we need more solidarity, not less.","606",NA
"Wir wollen die Freiheit der Vielen","We want the freedom of the many",NA,NA
"Wir wollen gemeinsam unser Schicksal in die Hand nehmen.","We want to take our destiny into our own hands together.","606",NA
"Dazu müssen wir bereit, aber auch fähig sein.","We must be ready for this, but also capable of it.","606",NA
"Nur wer seine Persönlichkeit frei entfalten und seine Begabungen ausschöpfen kann, wird sein eigenes Leben selbst bestimmen und am politischen, gesellschaftlichen und kulturellen Leben mitwirken können.","Only those who can freely develop their personality and exploit their talents will be able to determine their own lives and participate in political, social and cultural life.","201",NA
"Für uns ist Freiheit immer die Freiheit der Vielen, nicht der Egoismus Einzelner.","For us, freedom is always the freedom of the many, not the egoism of individuals.","201",NA
"Es ist die Freiheit, die durch soziale Gerechtigkeit ermöglicht wird und die in Solidarität mündet.","It is freedom made possible by social justice that results in solidarity.","201",NA
"Wir bewahren den Sozialstaat","We preserve the welfare state",NA,NA
"Die Sicherung des sozialen Ausgleichs ist und bleibt eine Hauptaufgabe des Sozialstaats.","Ensuring social balance is and remains a key task of the welfare state.","503",NA
"Wir wollen einen Staat, der das Gemeinwohl über die Einzelinteressen stellt und es durchsetzen kann.","We want a state that puts the common good above individual interests and can enforce it.","503",NA
"Einen Staat, der sich nur einmischt, wenn es nötig ist, der fordert und fördert und der das Prinzip der Subsidiarität beachtet.","A state that intervenes only when necessary, that demands and promotes, and that observes the principle of subsidiarity.","505",NA
"Einen aktivierenden Staat.","An activating state.","505",NA
"Einen Staat, der den Menschen hilft, ein eigenständiges Leben zu führen.","A state that helps people lead independent lives.","503",NA
"Einen starken und solidarischen Staat, der für die Menschen da ist, wenn sie Hilfe brauchen.","A strong and solidary state that is there for people when they need help.","503",NA
"Denn ohne einen solchen Staat gibt es ein selbst bestimmtes Leben nur für die wenigen besonders Starken.","Because without such a state there is a self-determined life only for the few particularly strong.","503",NA
"Dabei wissen wir: Menschen sind unterschiedlich, in ihrer Leistungsfähigkeit und ihrer Leistungswilligkeit.","Yet we know: People are different in their performance and their willingness to perform.","503",NA
"Aber der Druck der Anpassung darf nicht vor allem auf den Schwächsten lasten.","But the pressure to adapt must not be placed primarily on the weakest.","503",NA
"Wer stark ist, muss auch einen größeren Beitrag leisten, um dem Land zu dienen.","Those who are strong must also contribute more to serve the country.","503",NA
"Wir wollen den Primat der Politik","We want the primacy of politics",NA,NA
"Wir akzeptieren nicht, dass „Geld die Welt regiert“.","We do not accept that ""money rules the world"".","403",NA
"Auch nicht im Zeitalter des globalen Kapitalismus.","Not even in the age of global capitalism.","403",NA
"Wir reklamieren den Primat der Politik","We claim the primacy of politics","403",NA
"und halten fest am Ziel, der sozialen Dimension des Wirtschaftens auch auf internationaler Ebene stärkere Geltung zu verschaffen.","and hold fast to the goal of giving the social dimension of economic activity greater weight at the international level as well.","107",NA
"Dazu ist ein wirtschaftlich starkes und sozial gerechtes Europa unverzichtbar.","An economically strong and socially just Europe is indispensable for this.","108",NA
