"text","text_en","cmp_code","eu_code"
"Dafür haben wir die Schuldenbremse im Grundgesetz auch gegen Widerstände verankert.","To this end, we have anchored the debt brake in the Basic Law, even in the face of opposition.","414",NA
"Sie ist ein Gebot der Generationengerechtigkeit und der Vernunft.","It is an imperative of intergenerational justice and common sense.","414",NA
"Der Staat muss sich die Luft verschaffen, um zu gestalten.","The state must give itself the breathing room to shape.","414",NA
"Je größer die Fortschritte bei der Haushaltskonsolidierung, desto größer die entsprechenden Gestaltungsspielräume.","The greater the progress made in budget consolidation, the greater the corresponding scope for action.","414",NA
"_ Wer gestärkt aus der Krise hervorgehen will, muss die richtigen Schwerpunkte setzen.","_ Anyone who wants to emerge stronger from the crisis must set the right priorities.","408",NA
"Unser Leitgedanke ist: in Deutschlands Stärken investieren.","Our guiding principle is: invest in Germany's strengths.","408",NA
"Wir brauchen Investitionen in Innovationen","We need investment in innovation","411",NA
"und in Bildung.","and in education.","506",NA
"Wenn wir unseren Wohlstand erhalten wollen, sind wir auch in den kommenden Jahrzehnten auf den Ideen- und Erfinderreichtum unseres Landes angewiesen.","If we want to maintain our prosperity, we will continue to depend on our country's wealth of ideas and inventions in the decades to come.","411",NA
"Made in Germany steht für Wertarbeit und Spitzentechnologie.","Made in Germany stands for quality workmanship and cutting-edge technology.","411",NA
"Dieses Markenzeichen werden wir erhalten.","We will preserve this trademark.","411",NA
"Die Krise wird zuallererst von den Menschen bewältigt, die durch ihren Fleiß, ihre Arbeit und ihren Einsatz unser Land voranbringen.","The crisis is being overcome first and foremost by the people who are driving our country forward through their diligence, hard work and dedication.","701",NA
"CDU und CSU wollen sie motivieren und sie deshalb entlasten.","CDU and CSU want to motivate them and therefore relieve them.","701",NA
"Wir schaffen Freiräume für die Bürgerinnen und Bürger und lassen ihnen ihre eigenen Gestaltungsmöglichkeiten.","We create freedom for citizens and allow them to shape their own lives.","401",NA
"Wir setzen Leistungsanreize, denn Leistung muss sich lohnen.","We set performance incentives, because performance must be rewarded.","401",NA
"Daraus erwächst die Kraft, den Wohlstand und die Solidarität in unserem Land zu sichern.","This is the source of the power to secure prosperity and solidarity in our country.","401",NA
"2. Wir stehen weiter ein für unser Ziel „Arbeit für alle“.","We continue to stand up for our goal of ""work for all.","408",NA
"Um dies zu erreichen, müssen wir mehr denn je eine Bildungs- und Qualifizierungsoffensive starten.","To achieve this, we need more than ever to launch an education and qualification offensive.","411",NA
"Die deutsche Industrie, der Mittelstand, das Handwerk und die Freien Berufe, Arbeitnehmer wie Arbeitgeber, Besitzer von Arbeitsplätzen und Arbeitslose – alle in unserer Gesellschaft müssen ihren Beitrag leisten, damit Arbeitsplätze erhalten und geschaffen werden.","German industry, small and medium-sized enterprises, the skilled trades and the liberal professions, employees and employers, job owners and the unemployed - everyone in our society must do their part to preserve and create jobs.","606",NA
"3. Unser Land soll Bildungsrepublik werden.","3. our country is to become a republic of education.","506",NA
"Bildung darf keine Frage des Einkommens der Eltern sein.","Education should not be a matter of parental income.","503",NA
"Wir wollen unser Bildungsangebot weiter ausbauen.","We want to further expand our educational offering.","506",NA
"Damit unterstützen wir auch die Familien.","In this way, we also support the families.","603",NA
"Auch dies ist ein wichtiger Beitrag, Deutschland familienfreundlicher zu machen.","This, too, is an important contribution to making Germany more family-friendly. 4.","603",NA
"4. Wir werden Ehe und Familie weiter stärken.","We will continue to strengthen marriage and the family.","603",NA
"Die Familien sind der Kern unserer Gesellschaft.","Families are the core of our society.","603",NA
"Es ist unsere Politik, Familien Wahlmöglichkeiten zu schaffen","It is our policy to create choices for families","603",NA
"und in unserer Gesellschaft insgesamt ein Klima zu fördern, das auf Respekt für unterschiedliche Lebensmodelle fußt.","and to promote a climate in our society as a whole that is based on respect for different life models.","604",NA
"Dazu werden wir unsere Anstrengungen im Bereich des Ausbaus von Kinderbetreuungsplätzen für unter Dreijährige fortsetzen und ein Betreuungsgeld einführen.","To this end, we will continue our efforts to expand childcare places for under-threes and introduce a childcare allowance.","504",NA
"Was für die Betreuung der Kinder gilt, muss zunehmend auch für die Pflege von Eltern und Großeltern gelten.","What applies to the care of children must increasingly also apply to the care of parents and grandparents.","503",NA
"5. Deutschland braucht starke ländliche Räume.","Germany needs strong rural areas.","408",NA
"CDU und CSU stehen für eine Politik, die die Leistungen der Menschen in ländlichen Räumen anerkennt und ihre Chancen für die Zukunft sichert.","The CDU and CSU stand for a policy that recognizes the achievements of people in rural areas and secures their opportunities for the future.","408",NA
"Deshalb werden wir weiter in alle Regionen investieren.","That is why we will continue to invest in all regions.","408",NA
"Faire Rahmenbedingungen für die Landwirte sorgen für Versorgungssicherheit und faire Preise.","Fair framework conditions for farmers ensure security of supply and fair prices.","703",NA
"Eine gesunde und starke Landwirtschaft sichert die Ernährung, erhält unsere Kulturlandschaft, produziert nachwachsende Rohstoffe und trägt zur Energiesicherheit bei.","A healthy and strong agriculture secures food, preserves our cultural landscape, produces renewable raw materials and contributes to energy security. 6.","703",NA
"6. Wir setzen uns weiter für den verantwortungsbewussten Umgang mit knappen Ressourcen","6. we continue to advocate the responsible use of scarce resources","501",NA
"und für die Bekämpfung des Klimawandels ein.","and the fight against climate change.","501",NA
"Dabei fangen wir im eigenen Land an:","We are starting to do this at home:","501",NA
"Dafür müssen neue Energiequellen erschlossen werden.","New sources of energy must be developed for this purpose.","501",NA
"Unsere Energiestrategie setzt auf Energiesicherheit,","Our energy strategy focuses on energy security,","408",NA
"ökologische Verträglichkeit,","environmental sustainability,","501",NA
"bezahlbare und wettbewerbsfähige Energiepreise","affordable and competitive energy prices,","403",NA
"und Unabhängigkeit.","and independence.","408",NA
"Wir wollen unsere Anstrengungen in Forschung und Entwicklung noch einmal steigern.","We want to increase our efforts in research and development once again. 7.","411",NA
"7. Die Chancen- und Lohngleichheit von Frauen zu verwirklichen, ist Teil einer Gesellschaft des Zusammenhalts.","7. realizing equal opportunities and equal pay for women is part of a cohesive society.","503",NA
"Wir stehen für eine ausgewogene Berücksichtigung von Frauen in Führungsfunktionen.","We stand for a balanced consideration of women in leadership positions. 8.","706",NA
"8. Wir wollen ein gutes Zusammenleben von Einheimischen und Migranten ermöglichen.","8. we want to enable good coexistence between natives and migrants.","607",NA
"CDU und CSU haben Integration zu einer gesamtgesellschaftlichen Aufgabe gemacht.","The CDU and CSU have made integration a task for society as a whole.","606",NA
"Deutschland ist Integrationsland.","Germany is a country of integration.","607",NA
"Fördern und Fordern stehen dabei im Mittelpunkt.","The focus is on promoting and challenging.","608",NA
"Gute Sprachkenntnisse und gute Bildung sind unverzichtbar.","Good language skills and education are essential.","506",NA
"Wer die Werte unserer Gesellschaft und Deutschland als seine Heimat annehmen will, wird seine Chance in unserem Land bekommen und ist uns herzlich willkommen.","Those who want to accept the values of our society and Germany as their home will get their chance in our country and are welcome to join us.","607",NA
"9. Wir werden die Sicherheit in unserem Land gegen innere und äußere Gefahren bewahren.","9. we will maintain security in our country against internal and external dangers.","605",NA
"Jeder Mensch muss die Möglichkeit haben, sich jederzeit ohne Angst und Befürchtungen auf Straßen und Plätzen bewegen zu können.","Everyone must be able to move about on streets and squares at any time without fear or apprehension.","605",NA
"10. CDU und CSU wollen die Prinzipien der Sozialen Marktwirtschaft auch international verankern.","The CDU and CSU want to anchor the principles of the social market economy internationally as well.","403",NA
"Deutschland hat gute Chancen, dass seine Soziale Marktwirtschaft weltweit zum Modell wird.","Germany has a good chance of its social market economy becoming a model worldwide.","601",NA
"Deutschlands und Europas Selbstständigkeit und Einfluss sind in der Krise gewachsen.","Germany's and Europe's independence and influence have grown during the crisis.","601",NA
"Das wollen wir nutzen, damit sich alle Staaten für zukünftige Generationen und den Erhalt der natürlichen Lebensgrundlagen einsetzen","We want to use this to ensure that all states are committed to future generations and the preservation of the natural foundations of life,","501",NA
"und friedlich miteinander leben.","and that they live peacefully with one another.","106",NA
"Wir wollen ein starkes und bürgernahes Europa.","We want a strong Europe that is close to its citizens.","108",NA
"II. Für diese Politik fördern wir sechs Zukunftsprojekte besonders. Zukunftsprojekt: Wachstumspotenzial Umwelttechnologien","II For this policy, we are providing special funding for six future projects. Future project: Growth potential environmental technologies",NA,NA
"Die Umwelttechnik ist einer der Wachstumsmärkte des 21. Jahrhunderts.","Environmental technology is one of the growth markets of the 21st century.","411",NA
"Die effiziente Nutzung von Energie und Rohstoffen, erneuerbare Energien sowie eine nachhaltige Wasser- und Kreislaufwirtschaft vereinbaren Ökonomie mit Ökologie und bieten gewaltige Wachstumspotenziale.","The efficient use of energy and raw materials, renewable energies, and sustainable water and recycling management combine economy with ecology and offer enormous growth potential.","410",NA
"Umwelttechnologien können schon bald in ihrer wirtschaftlichen Bedeutung mit aktuell führenden Wirtschaftsbereichen wie der Automobilindustrie oder dem Maschinen- und Anlagenbau gleichziehen.","In terms of their economic importance, environmental technologies may soon catch up with currently leading economic sectors such as the automotive industry or mechanical and plant engineering.","411",NA
"Diese Entwicklung wollen wir durch marktwirtschaftlich orientierte Instrumente und kluge Anreize weiter unterstützen und die notwendigen Rahmenbedingungen setzen.","We want to continue to support this development through market-based instruments and smart incentives and set the necessary framework conditions.","403",NA
"So sichern wir Wohlstand in Deutschland, schaffen neue Exportpotenziale","In this way, we secure prosperity in Germany, create new export potential","408",NA
"und leisten unseren Beitrag zum Klimaschutz weltweit.","and make our contribution to climate protection worldwide.","501",NA
"Zukunftsprojekt: Modellregion für Elektroautos","Future project: model region for electric cars",NA,NA
"Deutschland baut die besten Autos der Welt.","Germany builds the best cars in the world.","601",NA
"Die Elektromobilität bietet zusammen mit anderen zukunftsweisenden Antriebstechnologien große Potenziale zur Verringerung der Abhängigkeit vom Öl und zur Reduktion von CO2-Emissionen.","Together with other forward-looking drive technologies, electromobility offers great potential for reducing dependence on oil and cutting CO2 emissions.","411",NA
"Wir wollen in Zukunft auch die besten Elektroautos herstellen.","We also want to produce the best electric cars in the future.","411",NA
"Wir werden eine Modellregion für Elektromobilität in Deutschland einrichten, um weltweiter Vorreiter in dieser Zukunftsantriebstechnologie zu werden.","We will establish a model region for electromobility in Germany in order to become a global pioneer in this future drive technology.","411",NA
"In einer Region soll der Einsatz von Elektrofahrzeugen aller Art mit den dazugehörigen flächendeckenden Elektrotankstellen als Großprojekt getes - tet werden.","In one region, the use of electric vehicles of all types with the associated area-wide electric charging stations is to be implemented as a large-scale project.","411",NA
"Diese Region könnte das erste Gebiet sein, in der die Vision eines CO2- freien Verkehrs realisiert wird.","This region could be the first area where the vision of CO2-free transport is realized.","501",NA
"Wir werden die Voraussetzungen schaffen, dass bis zum Jahr 2020 auf deutschen Straßen mindestens eine Million Elektrofahrzeuge im Einsatz sind.","We will create the conditions for at least one million electric vehicles to be in use on German roads by 2020.","411",NA
"Zukunftsprojekt: Neue Werkstoffe fördern","Future project: Promoting new materials",NA,NA
"Fahrzeug- und Maschinenbau, Chemische Industrie, Elektrotechnik/Elektronik, Informations- und Kommunikationstechnik sowie die Energieversorgung profitieren in besonderem Maße von Entwicklungen in der Materialforschung.","Automotive and mechanical engineering, the chemical industry, electrical engineering/electronics, information and communications technology, and energy supply benefit particularly from developments in materials research.","411",NA
"Neue Werkstoffe sind wichtig für Produkte und Produktionsverfahren, mit denen sich neue Märkte erschließen und Produktionsschritte effizienter durchführen lassen.","New materials are important for products and production processes that can be used to open up new markets and carry out production steps more efficiently.","411",NA
"Enorme Kosteneinsparungen werden durch neue Werkstoffe möglich.","Enormous cost savings are made possible by new materials.","411",NA
"Wir wollen, dass Innovationen im Werkstoffsektor möglichst rasch in wettbewerbsfähige Produkte und Verfahren umgesetzt werden.","We want innovations in the materials sector to be translated into competitive products and processes as quickly as possible.","411",NA
"Deswegen werden wir die wissenschaftliche Zusammenarbeit und das Rahmenprogramm zur Förderung neuer Werkstoffe intensivieren.","That is why we will intensify scientific cooperation and the framework program to promote new materials.","411",NA
"Zukunftsprojekt: Dienst am Menschen","Future project: Service to people",NA,NA
"Wir fordern mehr Wertschätzung für den Dienst am Menschen.","We demand more appreciation for service to people.","701",NA
"Wir wollen Angebote für Menschen verbessern, die Hilfe und Förderung brauchen.","We want to improve services for people who need help and support.","705",NA
"Die demografische Entwicklung und der Wandel im Zusammenleben der Menschen in unserem Land stellen uns vor Herausforderungen,","Demographic developments and changes in the way people live together in our country present us with challenges,","503",NA
"bieten aber auch neue berufliche Chancen.","but also offer new professional opportunities.","408",NA
"Wir wollen einen Dienst am Menschen, der jeden nach seinen Bedürfnissen ernst nimmt, fördert und Chancen bietet.","We want a service to people that takes everyone seriously according to their needs, promotes and offers opportunities.","503",NA
"Als Christdemokraten und Christsoziale wissen wir: Für die persönliche Ansprache und Zuwendung wird Zeit benötigt.","As Christian Democrats and Christian Socialists, we know: Time is needed for personal contact and attention.","503",NA
"Es ist ein Dienst an den Älteren, die Pflege benötigen,","It is a service to the elderly who need care,","706",NA
"an den Kranken, denen geholfen werden muss","to the sick who need to be helped","705",NA
"sowie an den Jüngsten, die alle Entwicklungsmöglichkeiten bekommen müssen.","as well as to the youngest who need to be given all the opportunities for development.","706",NA
"Wir wollen mehr Chancen und Arbeitsplätze in diesem wichtigen Feld ermöglichen: für Lehrerinnen und Lehrer, für Erzieherinnen und Erzieher, für Pflegerinnen und Pfleger, für Krankenschwestern und Krankenpfleger sowie für Ärztinnen und Ärzte.","We want to enable more opportunities and jobs in this important field: for teachers, for educators, for nurses, for nurse practitioners and for doctors.","701",NA
"Bessere Qualifikationsangebote für Menschen, die eine Betreuung eines Angehörigen zu Hause übernommen haben, sind uns besonders wichtig.","Better qualification offers for people who have taken over the care of a relative at home are particularly important to us.","603",NA
"Zukunftsprojekt: Gesundheitsforschung","Future project: Health research",NA,NA
"Der Erhalt der Gesundheit ist für uns von zentraler Bedeutung.","Maintaining health is of central importance to us.","504",NA
"Krankheiten wie Herz-Kreislauf-Erkrankungen, Diabetes, Krebs oder Demenz treten in erschreckend hoher Zahl bei uns in Deutschland und anderen Ländern auf.","Diseases such as cardiovascular disease, diabetes, cancer and dementia are occurring in alarmingly high numbers in Germany and other countries.","504",NA
"Wir werden durch gezielte Schwerpunktförderung die Forschungsanstrengungen auf diesen Gebieten verstärken","We will strengthen research efforts in these areas through targeted priority funding","411",NA
"und die Arbeiten der verschiedenen Forschungseinrichtungen durch die Schaffung eines Forschungsnetzwerkes koordinieren.","and coordinate the work of the various research institutions by creating a research network.","411",NA
"Damit bauen wir die Spitzenstellung Deutschlands auf dem Gebiet der Medizinforschung aus.","In this way, we are expanding Germany's leading position in the field of medical research.","411",NA
"Wir wollen dazu beitragen, dass den Menschen so schnell wie möglich Medikamente und Therapien zur Verfügung gestellt werden, um die Volkskrankheiten zu heilen.","We want to help make medicines and therapies available to people as quickly as possible in order to cure common diseases.","503",NA
"Zukunftsprojekt: Ehrenamt","Future project: Volunteering",NA,NA
