"text","text_en","cmp_code","eu_code"
"Die Herausforderungen von heute und morgen sind nicht mit Rezepten von gestern zu meistern.","The challenges of today and tomorrow cannot be mastered with yesterday's recipes.","305",NA
"In den letzten vier Jahren haben wir mit der Auflösung des Reformstaus begonnen.","Over the past four years, we have begun to unwind the reform backlog.","305",NA
"Diese Politik der sozialen Modernisierung werden wir fortsetzen.","We will continue this policy of social modernization.","305",NA
"Die Menschen verlangen nach Orientierung und Sicherheit im Wandel.","People demand orientation and security in times of change.","606",NA
"Daher wird die Bundestagswahl auch eine Entscheidung über die Prägung unserer Gesellschaft am Beginn des 21. Jahrhunderts sein.","Therefore, the federal election will also be a decision about the shape of our society at the beginning of the 21st century.","305",NA
"Es geht um grundlegende Alternativen:","It is about fundamental alternatives:","305",NA
"um sinnvolle Regeln für die Globalisierung der Wirtschaft oder sich selbst überlassene Märkte;","about sensible rules for the globalization of the economy or markets left to their own devices; about","403",NA
"um sozialen Zusammenhalt oder Polarisierung der Gesellschaft;","social cohesion or polarization of society; about a","503",NA
"um eine moderne Familienpolitik oder ein Zurück zur Ausgrenzung der Frauen aus dem Erwerbsleben;","modern family policy or a return to the exclusion of women from the workforce; about","503",NA
"um eine liberale und weltoffene Politik oder nationalistische Engstirnigkeit;","liberal and cosmopolitan policies or nationalistic narrow-mindedness; about","602",NA
"um Konsolidierung der öffentlichen Haushalte oder ungedeckte Schecks auf die Zukunft;","consolidation of public budgets or bad checks on the future;","414",NA
"um Vorrang für Qualifizierung und Aktivierung für den Arbeitsmarkt oder bloße Verwaltung der Arbeitslosigkeit.","about priority for qualification and activation for the labor market or mere administration of unemployment.","411",NA
"Deutschland braucht auch weiterhin den Mut zu Veränderung und Erneuerung.","Germany continues to need the courage to change and renew.","411",NA
"Dafür wollen wir auch in der kommenden Zeit die politische Verantwortung in Deutschland tragen.","We want to continue to bear political responsibility for this in Germany in the coming period.","305",NA
"Für eine soziale","For a social","503",NA
"und demokratische Politik.","and democratic policy.","202",NA
"Erneuerung","Renewal",NA,NA
"Die Investitionen in Bildung und Forschung steigen deutlich.","Investments in education and research are increasing significantly.","506",NA
"Wer morgen ernten will, muss heute säen.","If you want to reap tomorrow, you have to sow today.","506",NA
"Wir denken nicht nur von Wahltag zu Wahltag.","We don't just think from election day to election day.","305",NA
"Wir setzen auf Nachhaltigkeit.","We focus on sustainability.","416",NA
"Deshalb hat auch die Konsolidierung der Staatsfinanzen ein so großes Gewicht in unserer Politik;","That is why the consolidation of public finances has such great weight in our policy;","414",NA
"der Marsch in den Schuldenstaat ist beendet.","the march into the debt state has ended.","414",NA
"Ab 2006 kommen keine neuen Schulden mehr hinzu.","No new debt will be added from 2006.","414",NA
"Das JUMP-Programm für die Jungen, die Ausbildung brauchen,","The JUMP program for the young who need training","504",NA
"und die staatlich geförderte kapitalgedeckte Altersvorsorge - das sind Beispiele für gelungene Erneuerung.","and the state-subsidized funded pension plan - these are examples of successful renewal.","505",NA
"Sie weisen in die Zukunft.","They point to the future.","305",NA
"Der Generationenvertrag gilt.","The intergenerational contract applies.","606",NA
"Unbürokratisch dafür sorgen, dass rechtzeitig qualifiziert und zielgerichtet vermittelt wird – darauf kommt es an.","It is important to ensure, without bureaucracy, that qualified and targeted placements are made in good time.","303",NA
"Mit dem Job-AQTIV-Gesetz und der Neugestaltung der Bundesanstalt für Arbeit haben wir den Arbeitsmarkt verstärkt in die Erneuerung einbezogen.","With the Job AQTIV Act and the reorganization of the Federal Labor Office, we have increasingly involved the labor market in renewal.","303",NA
"Wir haben eine Energiepolitik begonnen, die – auf der Grundlage eines belastbaren Energiemix - stärker erneuerbare Energien berücksichtigt,","We have embarked on an energy policy that - on the basis of a resilient energy mix - takes greater account of renewable energies,","404",NA
"Sparpotentiale nutzt","exploits savings potential","501",NA
"und den Ausstieg aus der Kernenergie durchsetzt.","and pushes through the phase-out of nuclear energy.","501",NA
"Wir haben wesentliche Schritte zur Verwirklichung der Gleichstellung von Männern und Frauen in Beruf und Gesellschaft unternommen.","We have taken significant steps toward achieving equality between men and women at work and in society.","503",NA
"Diesen Weg wollen wir fortsetzen.","We want to continue on this path.","305",NA
"Und wir haben die Familie in den Mittelpunkt der Politik gerückt, materiell und ideell.","And we have put the family at the center of politics, materially and ideally.","603",NA
"Denn Familie ist wichtig für die Entwicklungschancen der Kinder.","After all, family is important for children's development opportunities.","603",NA
"Jetzt ist die Betreuung der Kinder im Schulalter vordringlich.","Now the priority is the care of school-age children.","504",NA
"Der Ganztagsschule und ihrem Ausbau kommt dabei große Bedeutung zu - auch für die Vereinbarkeit von Familie und Beruf.","All-day schools and their expansion are of great importance - also for the compatibility of family and career.","506",NA
"Im Interesse der Mütter und im Interesse unserer Volkswirtschaft, die auf Wissen und Kreativität der Frauen angewiesen ist.","In the interest of mothers and in the interest of our national economy, which depends on the knowledge and creativity of women.","503",NA
"Zusammenhalt","Cohesion",NA,NA
"Die Steuerreform senkt den Eingangssteuersatz von 25,9 % in 1998 auf 15 % im Jahr 2005 und hebt den Grundfreibetrag deutlich an.","The tax reform lowers the initial tax rate from 25.9% in 1998 to 15% in 2005 and significantly raises the basic tax-free allowance.","701",NA
"2003 gibt es die nächste Steuersenkung.","The next tax cut takes place in 2003.","701",NA
"Das gilt für alle Einkommensgruppen bis hin zum Spitzensteuersatz in gleicher Weise.","This applies equally to all income groups up to the top tax rate.","701",NA
"Das hilft auch den kleinen und mittleren Unternehmen.","This also helps small and medium-sized enterprises.","402",NA
"Durch unsere umfassenden Steuerreformen 1998 – 2005 bleiben insgesamt rd. 41 Mrd. € mehr auf den privaten Konten, wandern nicht zum Finanzamt.","As a result of our comprehensive tax reforms from 1998 to 2005, a total of around €41 billion more remains in private accounts and does not go to the tax office.","701",NA
"Die Lohnfortzahlung im Krankheitsfall","Continued payment of wages in the event of illness","701",NA
"und der generelle Kündigungsschutz wurden wieder eingeführt","and general protection against dismissal were reintroduced,","701",NA
"und die betriebliche Mitbestimmung ausgebaut.","and co-determination in the workplace was expanded.","701",NA
"Arbeitgeber und Arbeitnehmer sollen sich in gleicher Augenhöhe begegnen.","Employers and employees should meet on an equal footing.","701",NA
"Auch in Zukunft.","Also in the future.","701",NA
"Eine große Leistung dieser Legislaturperiode ist das neue Recht für behinderte Menschen, ein Fortschritt, der überfällig war.","A major achievement of this legislative period is the new law for people with disabilities, a step forward that was long overdue.","705",NA
"Aber in der Praxis gibt es auch hier noch viel zu tun.","But in practice, there is still a lot to do here as well.","305",NA
"Die von uns gesetzlich geregelte Anerkennung gleichgeschlechtlicher Lebenspartnerschaften vollzieht nach, was in der gesellschaftlichen Wirklichkeit längst akzeptiert ist.","The recognition of same-sex partnerships that we have regulated by law implements what has long been accepted in social reality.","604",NA
"Die Konservativen waren dazu nicht fähig.","The conservatives were incapable of doing this.","305",NA
"Das neue Staatsbürgerschaftsrecht und jetzt das Zuwanderungsgesetz schaffen Klarheit und Steuerbarkeit, wo über Jahrzehnte die Realität missachtet und verdrängt wurde.","The new citizenship law and now the immigration law provide clarity and controllability where for decades reality was disregarded and suppressed.","303",NA
"Hier wird sich die politische Reife unserer Demokratie beweisen müssen.","This is where the political maturity of our democracy will have to prove itself.","303",NA
"CDU und CSU – immer dagegen","CDU and CSU - always against",NA,NA
"Die meisten dieser Initiativen für Erneuerung und Zusammenhalt mussten gegen den oft massiven Widerstand von CDU und CSU durchgesetzt werden.","Most of these initiatives for renewal and cohesion had to be pushed through against often massive resistance from the CDU and CSU.","305",NA
"Ohne unsere Politik seit 1998 wäre Deutschland heute weniger modern, weniger sozial, auch weniger liberal.","Without our policies since 1998, Germany would be less modern, less social and less liberal today.","305",NA
"Beschäftigung - Aufgabe Nr. 1","Employment - Task No. 1",NA,NA
"Arbeit für alle ist und bleibt zentrales Ziel unserer Politik.","Work for all is and remains the central goal of our policy.",NA,NA
"Mit der Bekämpfung der Arbeitslosigkeit sind wir vorangekommen, von 4.279.200 im Jahresdurchschnitt 1998 auf 3.851.636 in 2001.","We have made progress in combating unemployment, from an annual average of 4,279,200 in 1998 to 3,851,636 in 2001. The","701",NA
"Die Beschäftigtenzahl stieg um 1,2 Millionen.","number of people in employment increased by 1.2 million.","408",NA
"Aber das ist nicht genug.","But that is not enough.","408",NA
"Außeneinwirkungen bremsten die anfangs zügigen Fortschritte.","External influences slowed down the initially rapid progress.","408",NA
"Wir finden uns mit der Arbeitslosigkeit nicht ab.","We are not resigned to unemployment.","305",NA
"Der wirtschaftliche Aufschwung weltweit und auch in Deutschland wird Beschäftigung sichern und neue Arbeitsplätze schaffen.","The economic upswing worldwide and also in Germany will secure employment and create new jobs.","701",NA
"Eine offensive Mittelstands- und Existenzgründerpolitik bedeutet zusätzliche Beschäftigung.","An aggressive SME and start-up policy means additional employment.","402",NA
"Am Arbeitsmarkt selbst müssen die große Nachfrage und das erhebliche Angebot für zielgerichtete Qualifikation","On the labor market itself, the high demand and considerable supply for targeted qualifications must be met.","411",NA
"und zielgenaue Vermittlung genutzt werden.","and targeted placement.","303",NA
"Der Trend in die illegale Beschäftigung muss gebrochen und umgekehrt werden.","The trend into illegal employment must be broken and reversed.","605",NA
"Das Bündnis für Arbeit, Ausbildung und Wettbewerbsfähigkeit bleibt eine unverzichtbare Plattform beim gemeinsamen Bemühen aller gesellschaftlichen Kräfte um Beschäftigung.","The Alliance for Jobs, Training and Competitiveness remains an indispensable platform in the joint efforts of all social forces to create employment.","405",NA
"Aufbau Ost – Die zweite Hälfte des Weges","Reconstruction East - The Second Half of the Road",NA,NA
"Es ist das Verdienst der Regierung Gerhard Schröder, die Prioritäten neu geordnet, die Investitionen erhöht, Wachstumskerne entwickelt, die Regionen in ihrer eigenen Kraft gestärkt und die Realitäten ehrlich benannt zu haben.","It is to the credit of the Gerhard Schröder government that it has reordered priorities, increased investment, developed growth cores, strengthened the regions in their own right and honestly named the realities.","305",NA
"Der Solidarpakt II, der den ostdeutschen Ländern die gesamtstaatliche finanzielle Solidarität bis 2019 sichert und eine verlässliche Aufbauperspektive bietet, zeigt zweierlei","The Solidarity Pact II, which secures financial solidarity for the eastern German states until 2019 and offers a reliable perspective for reconstruction, demonstrates two things","606",NA
": Wir sind beim Aufbau konkret.",": We are building concretely.","303",NA
"Die Hälfte des Weges ist geschafft.","Half of the way is done.","303",NA
"Wir sind zu großen weiteren Anstrengungen bereit.","We are ready for great further efforts.","606",NA
"Der Aufbau Ostdeutschlands ist auch Voraussetzung für den Wohlstand in ganz Deutschland, für eine starke Wirtschaft, starke Regionen und gute Lebensperspektiven.","The reconstruction of eastern Germany is also a prerequisite for prosperity throughout Germany, for a strong economy, strong regions and good prospects for life.","408",NA
"Deutschlands Rolle in Europa und der Welt","Germany's role in Europe and the world",NA,NA
"Die Welt ist in einer Zeit großen Wandels, mit tiefgreifenden Konsequenzen auch für unser Land.","The world is in a time of great change, with profound consequences for our country as well.","000",NA
"Die Rückkehr des Bürgerkriegs und der Völkermord in Südosteuropa, direkt vor unserer Haustür, und die schrecklichen Ereignisse des 11. September 2001 in den USA haben uns unsere sicherheitspolitischen Aufgaben in der Völkergemeinschaft vor Augen geführt.","The return of civil war and genocide in southeastern Europe, right on our doorstep, and the horrific events of September 11, 2001 in the United States have brought home to us our security responsibilities in the international community.","104",NA
"Wir haben Verantwortung im Rahmen unserer Kräfte übernommen","We have assumed responsibility within the scope of our forces","104",NA
"und helfen politisch-diplomatisch,","and are helping politically-diplomatically,","106",NA
"humanitär","humanitarianly","107",NA
"und auch mit dem Einsatz der Bundeswehr.","and also with the deployment of the Bundeswehr.","104",NA
"Es geht darum, Gewalt zu stoppen, Terrorismus zu bekämpfen.","It's about stopping violence, fighting terrorism.","104",NA
"Wir wollen beitragen zu einer Friedenspolitik, die Konflikten vorbeugt und Krieg verhindert.","We want to contribute to a peace policy that prevents conflicts and war.","106",NA
"Dabei bleibt es beim Vorrang für die Möglichkeiten der Außenpolitik und der Politik wirtschaftlicher Zusammenarbeit.","In doing so, the priority for the opportunities of foreign policy and economic cooperation policy remains.","106",NA
"Deutschland ist ein selbstverständlicher gleichberechtigter Partner in der internationalen Politik geworden.","Germany has become a natural equal partner in international politics.","601",NA
"Deutschland in Europa","Germany in Europe",NA,NA
"Über Jahrhunderte zerstrittene Völker haben sich im Frieden zu einer Gemeinschaft verbündet.","Peoples at odds for centuries have joined together in peace to form a community.","108",NA
"Ein Erdteil mit einer großen Geschichte und mit bedeutenden Potentialen vereint sein Wissen und seine Kräfte zum Nutzen aller.","A continent with a great history and with significant potentials combines its knowledge and forces for the benefit of all.","108",NA
"Es lohnt, sich für Europa zu engagieren.","It's worth making a commitment to Europe.","108",NA
"Dabei wissen wir: Je kleiner die Welt, desto nötiger die Europäische Union.","Yet we know: The smaller the world, the more necessary the European Union.","108",NA
"Die epochalen Veränderungen und die Entwicklungen der Weltwirtschaft generell erfordern - auch zum Nutzen unseres eigenen Landes - ein geeintes und friedliches und wirtschaftlich starkes Europa.","The epochal changes and the developments of the world economy in general require - also for the benefit of our own country - a united and peaceful and economically strong Europe.","108",NA
"Dabei achten wir darauf, dass die europäische und vor allem auch deutsche Idee und Tradition von sozialer Marktwirtschaft und Sozialstaat lebendig bleibt und dass nicht Gesellschaftsordnungen vorherrschen, die unter dem Vorwand der absoluten Freiheit das Prinzip der Macht des Stärkeren ungebremst realisieren.","In doing so, we make sure that the European and, above all, the German idea and tradition of the social market economy and the welfare state remain alive and that social orders do not prevail which, under the pretext of absolute freedom, implement the principle of the power of the strongest without restraint.","108",NA
"Freiheit und Sicherheit","Freedom and security",NA,NA
"Wir fördern Individualität als Bedingung und als Ausdruck der Freiheit.","We promote individuality as a condition and expression of freedom.","201",NA
"Individualität gibt die Chance, Lebensweg und Lebensweise selbst zu wählen und eigenverantwortlich zu handeln.","Individuality gives the chance to choose one's own path and way of life and to act on one's own responsibility.","201",NA
"Eigenverantwortung und gesellschaftlicher Zusammenhalt bedingen einander.","Personal responsibility and social cohesion are mutually dependent.","606",NA
"Unsere Politik der Mitte erweitert Freiheitsspielräume und ermutigt zu solidarischem Handeln.","Our centrist policy expands the scope for freedom and encourages action in solidarity.","606",NA
"Der Staat behält dabei seine Aufgaben, Regeln zu setzen und im Wandel und durch Wandel Sicherheit zu gewährleisten.","The state retains its role of setting rules and ensuring security in change and through change.","000",NA
"Das gilt für die soziale,","This applies to social","503",NA
"aber auch für die innere Sicherheit,","security, but also to internal security,","605",NA
"für den Schutz vor Gewalt","protection against violence","605",NA
"und den Schutz des Eigentums,","and protection of property, the","605",NA
"für den Kampf gegen Wirtschaftskriminalität","fight against white-collar crime","605",NA
"und Korruption","and corruption","304",NA
", für das Verbot des Rechtsextremismus.",", the prohibition of right-wing extremism.","602",NA
"Wir beugen der Kriminalität vor, aber wir bekämpfen sie auch energisch, im eigenen Land","We prevent crime, but we also fight it vigorously, at home","605",NA
"und in der Völkergemeinschaft.","and in the international community.","104",NA
"Der Staat","The state",NA,NA
"In dieser Welt des Wandels müssen auch die Staatsaufgaben überprüft werden.","In this world of change, the tasks of the state must also be reviewed.","505",NA
"Das tun wir unvoreingenommen.","We do this without bias.","104",NA
"Im Großen wie im Kleinen.","On a large scale as well as on a small scale.","104",NA
"Wir achten das Prinzip der Subsidiarität","We respect the principle of subsidiarity","301",NA
"und fördern die Idee der Zivilgesellschaft.","and promote the idea of civil society.","606",NA
"Was an Aufgaben vor Ort, von gesellschaftlichen Gruppen und von Einzelnen in Eigenverantwortung erfüllt werden kann, das sollte der Staat nicht reglementieren.","The tasks that can be performed locally, by social groups and by individuals on their own responsibility, should not be regulated by the state.","606",NA
"Dementsprechend müssen aber auch Ansprüche an den Staat zurückgenommen werden, die ihn überfordern.","Accordingly, however, claims on the state that overburden it must also be withdrawn.","505",NA
"Wir sehen den Staat als Partner in der freien Bürgergesellschaft.","We see the state as a partner in a free civil society.","606",NA
"Wir sehen und bejahen aber auch die Verantwortlichkeit des Staates.","But we also see and affirm the responsibility of the state.","504",NA
"Wir bekennen uns zu dieser Verantwortlichkeit der Politik.","We are committed to this responsibility of politics.","504",NA
"Der Staat muss Grundlagen schaffen und Leitlinien bestimmen und Entscheidungen treffen für eine humane Gesellschaft.","The state must lay foundations and determine guidelines and make decisions for a humane society.","201",NA
"Das kann nur der Staat.","Only the state can do that.",NA,NA
"Die Ideologie der totalen Entstaatlichung lehnen wir ab.","We reject the ideology of total denationalization.","305",NA
"Der Staat darf nicht nur Reparaturbetrieb sein für Interessengegensätze, die in der Zivilgesellschaft ungeklärt bleiben.","The state must not be a mere repair store for conflicting interests that remain unresolved in civil society.","305",NA
"Der Staat hat Lenkungsfunktion.","The state has a steering function.","305",NA
"Politik der Mitte","Politics of the center",NA,NA
"Uns geht es um eine wertorientierte Politik, die Freiheit, Gerechtigkeit und Solidarität verbindet – das ist Politik der Mitte.","We are concerned with value-oriented policies that combine freedom, justice and solidarity - that is centrist politics.","305",NA
"Gleiche Chancen für alle zu gewährleisten gehört zu dieser Politik ebenso, wie die Anerkennung der vielfältigen Fähigkeiten und Interessen der Menschen.","Ensuring equal opportunities for all is as much a part of this policy as recognizing people's diverse abilities and interests.","503",NA
"Gerechtigkeit bedeutet für uns, alle auf faire Weise an den Chancen unserer Gesellschaft teilhaben zu lassen.","For us, justice means allowing everyone to share in the opportunities of our society in a fair way.","503",NA
"Und sie zu Innovation und Zuversicht in die Gestaltbarkeit der Zukunft zu ermutigen.","And to encourage them to be innovative and confident in their ability to shape the future.","411",NA
"Solche Reformpolitik ist auf breite gesellschaftliche Unterstützung angewiesen.","Such reform policies depend on broad social support.","606",NA
"Nicht alle Weichenstellungen sind bequem, aber sie führen in eine gute Zukunft und wirken weit über die Phase einer Legislatur hinaus.","Not all decisions are comfortable, but they lead to a good future and have an effect far beyond the phase of one legislature.","606",NA
"Wir laden alle gesellschaftlichen Kräfte ein, jede Frau, jeden Mann und insbesondere auch die Jugend, gemeinsam mit uns an der Verwirklichung unserer pragmatischen Vision für ein modernes und gerechtes Deutschland mitzuwirken.","We invite all forces in society, every woman, every man and especially the youth, to join us in realizing our pragmatic vision for a modern and just Germany.","606",NA
"In der Koalition mit den Bürgerinnen und Bürgern werden wir dafür sorgen, dass es voran geht mit Deutschland.","In coalition with the citizens, we will ensure that Germany moves forward.","606",NA
"Wir in Deutschland!","We in Germany!","601",NA
"POLITIK MUSS NACHHALTIG SEIN","POLICY MUST BE SUSTAINABLE",NA,NA
"Politik braucht lange Linien und den Blick über die nächste Legislaturperiode hinaus.","Politics needs long lines and a view beyond the next legislative period.","303",NA
"Schuldenberge","Mountains of debt","414",NA
"und Abfallberge","and mountains of waste","501",NA
"sind so unverantwortlich wie Forschungslücken","are as irresponsible as research gaps","411",NA
"und Instandhaltungslücken.","and maintenance gaps.","411",NA
"Wer das Saatgut verspeist, kann morgen nicht ernten.","Whoever eats the seed cannot harvest tomorrow.","414",NA
"Nachhaltigkeit verbindet sich in der politischen Debatte vor allem mit einem konsequenten Umweltschutz.","In the political debate, sustainability is primarily associated with consistent environmental protection.","501",NA
"Mit dem Anspruch also, Luft und Wasser und Boden und vor allem die Menschen zu schützen.","With the claim, therefore, to protect air and water and soil and, above all, people.","501",NA
"Wir unterstützen dieses Ziel des nachhaltigen Umweltschutzes mit Nachdruck.","We strongly support this goal of sustainable environmental protection.","501",NA
"Damit nicht morgen oder irgendwann von Menschen verursachte Naturkatastrophen den Lebensraum zerstören.","So that natural disasters caused by humans do not destroy the habitat tomorrow or someday.","501",NA
"Ökologische Modernisierung bringt Arbeit und Umwelt zusammen.","Ecological modernization brings together work and the environment.","416",NA
"Aber nachhaltige Politik in diesem Sinne ist auch erforderlich:","But sustainable policies in this sense are also necessary:","416",NA
"für die dauerhafte Stabilität des Wohlstandes,","for the lasting stability of prosperity,","408",NA
"für die langfristige Funktionsfähigkeit der sozialen Sicherungssysteme,","for the long-term functioning of social security systems,","504",NA
"für die Sicherung von Freiheit","for safeguarding freedom","201",NA
"und Frieden.","and peace.","106",NA
"Viele Entscheidungen, die jetzt getroffen werden, reichen mit ihren Wirkungen weit in dieses Jahrzehnt und auch darüber hinaus.","Many of the decisions being made now will have an impact far into this decade and beyond.","303",NA
"Mit dem besonderen Engagement bei Bildung und Forschung,","With our special commitment to education and research,","506",NA
"mit der ergänzenden Regelung zur Alterssicherung","our supplementary pension scheme","505",NA
"und mit humanitärem",", and our humanitarian","107",NA
"und friedenssicherndem Einsatz weltweit haben wir gute Beispiele für nachhaltige Politik gesetzt.","and peacekeeping efforts worldwide, we have set good examples of sustainable policy.","104",NA
"Die Idee des Generationsvertrages hat sich bewährt.","The idea of the generation contract has proven its worth.","606",NA
"Sie bleibt gültig, ergänzt um die wachsende Gewissheit, dass sie auch einen erheblichen internationalen Bezug hat.","It remains valid, supplemented by the growing certainty that it also has a significant international connection.","606",NA
"Wir vertreten die Interessen der Menschen heute und die Interessen unseres Landes.","We represent the interests of the people today and the interests of our country.","601",NA
"Gerade deshalb aber bedenken und beachten wir dabei auch die Interessen zukünftiger Generationen","For this very reason, however, we also consider and take into account the interests of future generations","706",NA
"und anderer Länder.","and other countries.","107",NA
"Unsere Politik hat Zukunft.","Our policy has a future.","305",NA
"1. Deutschlands Rolle in Europa und der Welt","1. Germany's role in Europe and the world",NA,NA
"• Verantwortung übernehmen","- Assume responsibility",NA,NA
"Deutschlands Rolle in der Welt hat sich verändert.","Germany's role in the world has changed.","601",NA
"Unsere Stimme hat an Gewicht gewonnen.","Our voice has gained weight.","601",NA
"Unser Rat und unsere Hilfe sind gefragt.","Our advice and help are needed.","601",NA
"Die Staatengemeinschaft zählt auf Deutschland, und sie kann sich auf Deutschland verlassen.","The international community is counting on Germany, and it can rely on Germany.","601",NA
"Dazu haben wir mit unserer Politik entscheidend beigetragen.","We have made a decisive contribution to this with our policy.","305",NA
"Weil wir Mitverantwortung tragen für die gemeinsame Sicherheit in unserer einen Welt, haben wir die Außenpolitik, die Politik der wirtschaftlichen Zusammenarbeit und die Sicherheitspolitik schrittweise weiter entwickelt.","Because we share responsibility for common security in our one world, we have gradually developed foreign policy, economic cooperation policy and security policy.","104",NA
"Diesen Prozess wollen wir fortsetzen und durch die Geltung gemeinsamer Rechtsgrundsätze weltweit stärken.","We want to continue this process and strengthen it worldwide through the application of common legal principles.","107",NA
"Unser Ziel ist die Sicherung des Friedens weltweit.","Our goal is to secure peace worldwide.","106",NA
"Interessengegensätze müssen friedlich ausgeglichen werden.","Conflicting interests must be reconciled peacefully.","106",NA
"Mit uns wird von Deutschland niemals Aggression ausgehen.","With us, aggression will never come from Germany.","106",NA
"Aber die Wirklichkeit der Welt ist nicht nur friedlich.","But the reality of the world is not only peaceful.","104",NA
"Unsere Aufgabe besteht heute in der Prävention von Konflikten und der Eindämmung von Gewalt.","Our task today is to prevent conflicts and curb violence.","104",NA
"Wir engagieren uns für eine aktive Friedenspolitik.","We are committed to an active peace policy.","106",NA
"Dabei ergibt sich unsere Rolle in dieser Politik aus der geografischen und politischen Lage Deutschlands im Herzen Europas,","Our role in this policy stems from Germany's geographic and political position in the heart of Europe","108",NA
"unserer Mitgliedschaft in der Europäischen Union,",", our membership in the European Union,","108",NA
"den Vereinten Nationen","the United Nations","107",NA
"und als Partner im Atlantischen Bündnis.","and as a partner in the Atlantic Alliance.","104",NA
"Unsere Friedenspolitik wird bestimmt durch unsere Werte und Überzeugungen","Our peace policy is determined by our values and beliefs","106",NA
"und unsere nationalen Interessen.","and our national interests.","601",NA
