"text","text_en","cmp_code","eu_code"
"die Verankerung der Gleichberechtigung im Grundgesetz 1949","the enshrinement of equal rights in the Basic Law in 1949","503",NA
"und die Durchsetzung des Selbstbestimmungsrechts der Frau in den 1970er Jahren.","and the assertion of women's right to self-determination in the 1970s.","503",NA
"Sie kämpfen seit Jahren für gleichen Lohn für Frauen und Männer,","They have been fighting for years for equal pay for women and men,","503",NA
"mehr Frauen in Führungspositionen von Staat, Politik, Wirtschaft, Wissenschaft und Gesellschaft.","more women in leadership positions in government, politics, business, science and society.","503",NA
"Dieser Einsatz ist für uns aber keine Frage von Kalkül und Wahlkämpfen, sondern von Haltung und Grundüberzeugungen.","For us, however, this commitment is not a question of calculation and election campaigns, but of attitude and fundamental convictions.","305",NA
"Mut und Entschlossenheit zeichnen sozialdemokratische Bundeskanzler aus.","Courage and determination are the hallmarks of Social Democratic chancellors.","305",NA
"Dazu gehört die visionäre Ostpolitik Willy Brandts genauso wie das weltwirtschaftliche Krisenmanagement Helmut Schmidts, die Überwindung des Reformstaus durch die rot-grüne Bundesregierung, das Nein Gerhard Schröders zum Irak-Krieg und das erfolgreiche Krisenmanagement in der Wirtschafts- und Finanzkrise.","This includes Willy Brandt's visionary Ostpolitik as well as Helmut Schmidt's global economic crisis management, the Red-Green government's overcoming of the reform backlog, Gerhard Schröder's no to the Iraq war and the successful crisis management in the economic and financial crisis.","305",NA
"Im Jahr unseres 150jährigen Bestehens blicken wir selbstbewusst und zuversichtlich nach vorn.","In the year of our 150th anniversary, we look to the future with self-confidence and confidence.","305",NA
"Wir wollen und werden weiter als die starke politische Kraft für wirtschaftlichen, sozialen und gesellschaftlichen Fortschritt in Deutschland und in Europa kämpfen.","We want to and will continue to fight as the strong political force for economic, social and societal progress in Germany and in Europe.","305",NA
"Wir wissen um die gewaltigen globalen Herausforderungen in den kommenden Jahrzehnten.","We are aware of the enormous global challenges in the coming decades.","305",NA
"Doch wir wissen genauso um die Interessen, Nöte, Sorgen und Leidenschaften von Millionen Menschen in Deutschland, die Hoffnung und Vertrauen in eine starke Sozialdemokratie setzen.","But we are equally aware of the interests, needs, concerns and passions of millions of people in Germany who place hope and trust in a strong social democracy.","305",NA
"Diesen Menschen fühlen wir uns zuallererst verpflichtet.","These are the people to whom we are committed first and foremost.","305",NA
"Für sie wollen wir Politik machen – mit dem „Blick von unten” und mit Leidenschaft und Beharrlichkeit.","We want to make policy for them - with the ""view from below"" and with passion and perseverance.","305",NA
"Gemeinsam mit traditionellen, aber auch mit neuen Bündnispartnern wollen wir ein neues Kapitel in der Geschichte unseres Landes schreiben.","Together with traditional, but also with new alliance partners, we want to write a new chapter in the history of our country.","305",NA
"Diese Kraft der Erneuerung bleibt Kern unserer Politik:","This force of renewal remains at the core of our policy:","305",NA
"Wir wollen eine bessere Zukunft für alle Menschen und für unser Land, in Europa und in der Welt.","we want a better future for all people and for our country, in Europe and in the world.","305",NA
"i. DeutschlanD BesseR unD geRechteR RegieRen: FüR ein neues soziales gleichgewicht in unseRem lanD","i. germany better and fairer governanCe: For a new social balance in our country",NA,NA
"Wir wollen und werden besser und gerechter regieren.","We want to and will govern better and more fairly.","305",NA
"Wahlversprechen werden heute skeptischer denn je betrachtet.","Today, election promises are viewed more skeptically than ever.","305",NA
"Zu häufig wurde von Parteien und Regierungen vor Wahlen zu viel versprochen und nach der Wahl zu wenig gehalten.","Too often, parties and governments have promised too much before elections and delivered too little after the election.","305",NA
"In einer Welt, die  sich ständig wandelt, fällt es zudem immer schwerer, Gewissheiten zu verkünden und  Garantien abzugeben.","In a world that is constantly changing, it is also becoming increasingly difficult to proclaim certainties and give guarantees.","305",NA
"Für den Fall unserer Regierungsübernahme bei der Bundestagswahl 2013 wollen wir deshalb in diesem Regierungsprogramm keine unrealistischen Wahlversprechen vorstellen,","In the event of our taking over the government in the 2013 federal election, we therefore do not want to present unrealistic election promises in this government program,","305",NA
"sondern vor allem unsere Idee von einem neuen Miteinander in unserem Land","but above all our idea of a new togetherness in our country","606",NA
"und vom Zusammenleben in Europa und in der Welt.","and of living together in Europe and in the world.","107",NA
"Deutschland ist ein starkes Land.","Germany is a strong country.","601",NA
"Wir können und wir brauchen wirtschaftlichen Erfolg.","We can and we need economic success.","408",NA
"Deutschland soll aber auch ein Land sein, in dem alle am Erfolg teilhaben.","But Germany should also be a country where everyone shares in the success.","503",NA
"Die Politik  muss dem Gemeinwohl verpflichtet sein und nicht wirtschaftlichen Einzelinteressen.","Politics must be committed to the common good and not to individual economic interests.","202",NA
"Die stärkste Lobby in Deutschland müssen endlich wieder die Bürgerinnen und Bürger  sein.","The strongest lobby in Germany must finally be the citizens again.","202",NA
"Wir versprechen, dass wir dieses neue Miteinander und das Gemeinwohl in allen vor uns liegenden Herausforderungen unseres Landes wieder zur Leitlinie unseres Handelns machen werden.","We promise to make this new togetherness and the common good the guiding principle of our actions once again in all the challenges facing our country.","606",NA
"Und dort, wo wir Veränderungen bewirken wollen, die finanzielle Folgen haben, sichern wir auch deren solide und nachhaltige Finanzierung.","And where we want to bring about changes that have financial consequences, we also ensure their solid and sustainable financing.","414",NA
"Wir Sozialdemokratinnen und Sozialdemokraten versprechen nicht allen alles, aber was wir versprechen, werden wir halten.","We Social Democrats do not promise everything to everyone, but what we promise, we will keep.","305",NA
"Unsere Idee von einem neuen Miteinander.","Our idea of a new togetherness.",NA,NA
"Wir wollen mehr Zusammenhalt in unserer Gesellschaft: Junge und Ältere, Frauen und Männer, Deutsche und Nicht-Deutsche, Gesunde und Kranke, Menschen mit und ohne Behinderung.","We want more cohesion in our society: young and old, women and men, Germans and non-Germans, healthy and sick, people with and without disabilities.","606",NA
"Wir alle gehören zusammen.","We all belong together.","606",NA
"Wir alle sind Deutschland.","We are all Germany.","601",NA
"Und wir alle gehören zu Europa, dem einzigen Kontinent, der die individuelle Freiheit jedes Einzelnen mit der Verantwortung und Solidarität aller Menschen füreinander verbindet.","And we all belong to Europe, the only continent that combines the individual freedom of each person with the responsibility and solidarity of all people for each other.","108",NA
"Die SPD steht für Gerechtigkeit auch über Generationen hinaus:","The SPD stands for justice beyond generations:","503",NA
"Wir orientieren unsere Politik daran, sowohl heutigen als auch kommenden Generationen eine angemessene Lebensgrundlage zu ermöglichen.","We base our policies on enabling both current and future generations to have an adequate basis for life.","503",NA
"Unser Verständnis von Fortschritt im 21. Jahrhundert beinhaltet deswegen qualitatives Wachstum und Verbesserung der Lebensqualität,","Our understanding of progress in the 21st century therefore includes qualitative growth and improvement of the quality of","416",NA
"Erweiterung von Lebensmöglichkeiten und individueller Freiheit","life, expansion of life opportunities and individual freedom,","201",NA
"und einen verantwortungsbewussten Umgang mit den begrenzten natürlichen Ressourcen unseres Planeten.","and responsible use of our planet's limited natural resources.","501",NA
"Deutschland steht trotz der Krise gut da.","Germany is doing well despite the crisis.","601",NA
"Die Menschen in unserem Land haben in den vergangenen Jahren Enormes geleistet.","The people in our country have achieved an enormous amount in recent years.","601",NA
"Ihnen ist es zu verdanken, dass es Deutschland heute vergleichsweise gut geht.","It is thanks to them that Germany is doing comparatively well today.","601",NA
"Auch die Lebensverhältnisse in den ostdeutschen Bundesländern haben sich verbessert.","Living conditions in the eastern German states have also improved.","503",NA
"Mehr als zwei Jahrzehnte nach der Vereinigung können Ost- und Westdeutsche stolz sein auf das bisher Erreichte.","More than two decades after unification, East and West Germans can be proud of what has been achieved so far.","601",NA
"Aber noch gibt es schmerzliche ökonomische und soziale Ungleichheiten zwischen Ost und West, die wir durch eine solidarische Politik überwinden wollen.","But there are still painful economic and social inequalities between East and West, which we want to overcome through a policy of solidarity.","503",NA
"Die Voraussetzungen für den wirtschaftlichen Erfolg unseres Landes sind von der SPD-geführten Bundesregierung mit Gerhard Schröder gelegt worden:","The prerequisites for our country's economic success were laid by the SPD-led federal government with Gerhard Schröder:","305",NA
"Statt wie andere europäische Länder nur auf die Finanzmärkte und neuen Dienstleistungen der so genannten „new economy” zu setzen, stärkte der SPD-Kanzler Gerhard Schröder auch das produzierende Gewerbe, Industrie und Handwerk.","Instead of relying only on the financial markets and new services of the so-called ""new economy"" like other European countries, SPD Chancellor Gerhard Schröder also strengthened the manufacturing sector, industry and crafts.","402",NA
"Während andere Staaten aufgrund ihrer Deindustriealisierung heute enormen wirtschaftlichen und sozialen Herausforderungen gegenüberstehen, wuchs mit dieser von der SPD vorangetriebenen aktiven Industriepolitik Deutschland zu einer modernen und zugleich einer der erfolgreichsten Volkswirtschaften Europas und der Welt.","While other countries today face enormous economic and social challenges due to their deindustrialization, Germany grew into a modern and at the same time one of the most successful economies in Europe and the world with this active industrial policy driven by the SPD.","410",NA
"Dazu trug auch die vor zehn Jahren begonnene Reformpolitik der SPD-geführten Bundesregierung bei.","The reform policy of the SPD-led federal government, which began ten years ago, also contributed to this.","305",NA
"Diese Reformpolitik der „Agenda 2010” erhöhte die Investitionen in Forschung und Innovation,","This ""Agenda 2010"" reform policy increased investment in research and innovation,","411",NA
"beschleunigte den Ausbau der Erneuerbaren Energien","accelerated the expansion of renewable energies","501",NA
"und holte hunderttausende Menschen vom Abstellgleis der Sozialhilfe und bezog sie erstmals ein in die aktive Arbeitsmarktpolitik.","and took hundreds of thousands of people off the welfare siding and included them in active labor market policies for the first time.","504",NA
"Den in diesem Prozess auch entstandenen Missbrauch von Leiharbeit, Minijobs und  Niedriglohnbeschäftigung allerdings werden wir korrigieren.","However, we will correct the abuse of temporary work, mini-jobs and low-wage employment that has also arisen in this process.","701",NA
"Das ist ein Gebot der Gerechtigkeit und ist notwendig, um das Vertrauen in die Arbeitsmarktpolitik sicherzustellen.","This is an imperative of justice and is necessary to ensure confidence in labor market policy.","503",NA
"Denn Menschen unabhängig von Transfers zu machen und Zugänge zu guter,  sicherer und sozialversicherter Arbeit zu schaffen, bleibt das Ziel unserer Politik.","Making people independent of transfers and creating access to good, secure and socially insured work remains the goal of our policy.","701",NA
"Verbunden mit Investitionen in die frühe Förderung der Kinder in Kindertagesstätten","Combined with investments in early support for children in daycare centers","506",NA
"und dem Start des ersten bundesweiten Ganztagsschulprogramms, haben wir vor zehn Jahren mit dieser Reformpolitik den Paradigmenwechsel zu einem vorsorgenden Sozialstaat eingeleitet.","and the launch of the first nationwide all-day school program, we initiated the paradigm shift to a preventative welfare state ten years ago with this reform policy.","506",NA
"Sozialstaat,","welfare state,","504",NA
"Sozialpartnerschaft","Social partnership","405",NA
"und aktive Wirtschaftspolitik haben sich in der Krise der Finanzmärkte als Garanten von Stabilität und Erfolg erwiesen.","and active economic policy have proven to be guarantors of stability and success in the financial market crisis.","409",NA
"Als die Konjunktur 2008 und 2009 einbrach, haben wir mit gezielten Investitionsprogrammen in den Kommunen und für die Autoindustrie den Wachstumsmotor neu in Gang gesetzt.","When the economy slumped in 2008 and 2009, we restarted the growth engine with targeted investment programs in the municipalities and for the automotive industry.","409",NA
"Kurzarbeit hat Massenentlassungen verhindert und eine Beschäftigungsbrücke zum Aufschwung gebaut, der ab dem Sommer 2009 einsetzte.","Short-time work prevented mass layoffs and built an employment bridge to the upswing that began in the summer of 2009.","409",NA
"Das Ergebnis ist eindeutig: Die sozialdemokratische Politik in den Jahren 1998 bis 2009 hat Deutschland zu einem starken Land mit großen Potenzialen gemacht.","The result is clear: Social democratic policies in the years 1998 to 2009 have made Germany a strong country with great potential.","305",NA
"Daraus erwächst Verantwortung.","This gives rise to responsibility.","601",NA
"In Europa,","In Europe,","601",NA
"aber auch für die Schwächeren in unserer Gesellschaft.","but also for the weaker members of our society.","503",NA
"Gerade aus der wirtschaftlichen Stärke unseres Landes heraus ist es möglich, die Voraussetzungen für eine bessere und solidarischere Gesellschaft zu schaffen:","It is precisely from the economic strength of our country that it is possible to create the conditions for a better and more solidary society:","503",NA
"Für ein neues Miteinander,","For a new togetherness,","606",NA
"mehr Chancengleichheit","more equal opportunities","503",NA
"und ein neues soziales Gleichgewicht.","and a new social balance.","503",NA
"Die Bundesregierung aus CDU/CSU und FDP hat diese Chance nicht genutzt.","The federal government of CDU/CSU and FDP failed to seize this opportunity.","305",NA
"Im Gegenteil: Das Risiko, arm zu werden, nicht mehr am Leben in der Gesellschaft teilnehmen  zu können, ist in den vergangenen vier Jahren größer geworden für viele Menschen,  die weniger qualifiziert sind, länger arbeitslos oder in unsicherer und niedrig bezahlter  Arbeit beschäftigt sind, für Alleinerziehende, für Menschen, die in ihrer Leistungsfähigkeit eingeschränkt oder behindert sind oder bereits in armen Familien aufwachsen.","On the contrary: the risk of becoming poor, of no longer being able to participate in society, has increased over the past four years for many people who are less qualified, have been unemployed for longer or are employed in insecure and low-paid work, for single parents, for people who are limited in their abilities or disabled or who are already growing up in poor families.","503",NA
"Benachteiligungen bei Gesundheit, auf dem Arbeitsmarkt und bei der Bildung sind nicht überwunden.","Disadvantages in health, in the labor market and in education have not been overcome.","503",NA
"Wir werden die Probleme und Sorgen der Bürgerinnen und Bürger wieder in den Mittelpunkt der Politik stellen – und nicht die Interessen anonymer Finanzmärkte.","We will put the problems and concerns of citizens back at the center of politics - and not the interests of anonymous financial markets.","202",NA
"Deshalb haben wir als erste Partei in Deutschland in einem breit angelegten Bürgerdialog die Menschen in Deutschland gefragt, was in unserem Land besser werden muss.","That's why we were the first party in Germany to ask the people of Germany what needs to be improved in our country in a broad-based citizens' dialog.","202",NA
"Die Antworten und Projekte aus diesem Bürgerdialog sind in dieses Regierungsprogramm eingeflossen.","The responses and projects from this citizens' dialog have been incorporated into this government program.","202",NA
"Aus unserem Bürgerdialog wissen wir, dass Bürgerinnen und Bürger unseres Landes vor allem Fragen der sozialen Sicherung,","We know from our Citizens' Dialogue that the citizens of our country are primarily concerned with social security issues,","504",NA
"der guten Arbeit,","the good work,","701",NA
"der Situation von Familien,","the situation of families,","603",NA
"eines gerechten Finanzsystems","a fair financial system","403",NA
"und der sozialen Gerechtigkeit interessieren.","and social justice.","503",NA
"Wir wollen das Gemeinwohl in den Mittelpunkt unserer Politik stellen.","We want to put the common good at the center of our policies.","202",NA
"Eine moderne Gesellschaft ist eine Gesellschaft, in der jede und jeder Einzelne Freiheit leben kann.","A modern society is one in which each and every individual can live freedom.","201",NA
"Eine Gesellschaft, die allen die gleichen Chancen zur persönlichen Entfaltung und für ein selbstbestimmtes Leben bietet.","A society that offers everyone the same opportunities for personal development and a self-determined life.","503",NA
"Das gilt mehr als 20 Jahre nach der Wiedervereinigung Deutschlands für die Bürgerinnen und Bürger im Osten wie im Westen unseres Landes.","More than 20 years after the reunification of Germany, this is true for the citizens in the east as well as in the west of our country.","503",NA
"Das gilt 95 Jahre nach der Einführung des Frauenwahlrechts und 64 Jahre nach Inkrafttreten des Artikels 3 des Grundgesetzes für Frauen wie für Männer.","This applies to women as well as men 95 years after the introduction of women's suffrage and 64 years after Article 3 of the Basic Law came into force.","203",NA
"Und das gilt 150 Jahre nach der Gründung der Sozialdemokratie in Deutschland für Menschen aller  Schichten, Berufe und unabhängig von ihrer Herkunftsgeschichte.","And 150 years after the founding of social democracy in Germany, this applies to people of all classes, professions and regardless of their history of origin.","503",NA
"Die Voraussetzungen  dafür kann nur eine starke und solidarische Gemeinschaft schaffen.","Only a strong community of solidarity can create the conditions for this.","606",NA
"Eine Gesellschaft,  die weiß, dass die Chancen jeder und jedes Einzelnen auch immer vom Fortkommen  aller anderen abhängen.","A society that knows that the opportunities of each and every individual also always depend on the progress of all others.","606",NA
"Und von einer Politik des Gemeinwohls, nicht einer des Egoismus und der Lobby- und der Sonderinteressen.","And of a policy of the common good, not one of selfishness and lobbying and special interests.","202",NA
"In den vergangenen 20 Jahren wurde den „Märkten” viel Raum gegeben, sie sollten  die Regeln unseres Zusammenlebens prägen.","In the past 20 years, a lot of space has been given to ""markets""; they were supposed to shape the rules of our coexistence.","403",NA
"Das Wettbewerbsprinzip der Wirtschaft  wurde genauso auf Staaten und Regionen wie auf das Verhältnis der Menschen untereinander übertragen.","The principle of competition in the economy was applied to states and regions just as it was to the relationship between people.","403",NA
"Konkurrenz war angeblich die einzige Triebkraft gesellschaftlicher  Entwicklung.","Competition was supposedly the only driving force of social development.","403",NA
"Wer nicht mithalten konnte, wurde an den Rand gedrängt.","Those who could not keep up were marginalized.","403",NA
"Demokratisches Engagement, soziale, ökologische und wirtschaftliche Regeln galten als Hindernis in diesem Wettbewerb, wurden zu unnützen Kostentreibern erklärt, die es zu   minimieren oder am besten ganz abzuschaffen galt.","Democratic commitment, social, ecological and economic rules were seen as obstacles in this competition and were declared to be useless cost drivers that had to be minimized or, ideally, abolished altogether.","403",NA
"Die Erfolgsgeschichte der sozialen  Regelsetzung für die Marktwirtschaft wurde zu einem unzeitgemäßen Hindernis im  globalen Wettbewerb erklärt.","The success story of social rule-making for the market economy has been declared an outmoded obstacle to global competition.","403",NA
"Das Ende ist bekannt.","The end is known.","403",NA
"Spätestens seit der Finanz- und Eurokrise wissen wir: Diese   Regellosigkeit machte aus der erfolgreichen Sozialen Marktwirtschaft eine geldgetriebene Marktgesellschaft.","We have known this since the financial and euro crises at the latest: This lack of rules turned the successful social market economy into a money-driven market society.","403",NA
"In ihr zählt, was schnell Geld bringt.","In it, what counts is what brings in money quickly.","403",NA
"Und in ihr hat Chancen,  wer über ausreichend Geld verfügt.","And those who have enough money have a chance.","403",NA
"Volkswirtschaften, die nicht mithalten konnten,  versuchten, sich Wohlstand über Schulden zu erkaufen.","Economies that could not keep up tried to buy prosperity through debt.","414",NA
"Nachhaltigkeit, langfristige  Investitionen, Verantwortung und Vorsorge für die Zukunft zählten immer weniger.","Sustainability, long-term investments, responsibility and provision for the future counted less and less.","416",NA
"Bildung, Gesundheit, Kultur, private und öffentliche Sicherheit und Daseinsvorsorge  wurden nicht mehr für alle garantiert, sondern sie wurden zum Marktprodukt, das man  sich kaufen und leisten können muss.","Education, health, culture, private and public security and services of general interest were no longer guaranteed for all, but became a market product to be bought and afforded.","503",NA
"Heute bemerken wir, dass diese Entwicklung unsere Gesellschaft gespalten hat.","Today we notice that this development has divided our society.","606",NA
"Sozial und kulturell.","Social and cultural.","606",NA
"Nicht nur Besitz und Einkommen sind immer ungleicher verteilt, sondern auch Zugänge zu Bildung, Gesundheit, Mobilität und Kultur.","Not only property and income are increasingly unequally distributed, but also access to education, health, mobility and culture.","503",NA
"Die Armut wächst ebenso wie der Reichtum","Poverty is growing as well as wealth","503",NA
"– die Mittelschicht kommt unter Druck.","- the middle class is coming under pressure.","704",NA
"Das Gleiche erleben wir in Europa.","We are experiencing the same thing in Europe.","503",NA
"Demgegenüber strebt die Sozialdemokratische Partei Deutschlands eine Gesellschaft  an, die den Menschen in den Mittelpunkt stellt.","In contrast, the Social Democratic Party of Germany strives for a society that puts people at the center.","305",NA
"150 Jahre nach der Gründung der   Sozialdemokratie in Deutschland sind ihre Ziele weder erreicht noch überlebt.","150 years after the founding of social democracy in Germany, its goals have neither been achieved nor survived.","305",NA
"Das Streben nach Freiheit,","The pursuit of freedom,","201",NA
"Gerechtigkeit und Solidarität bleibt eine dauernde Aufgabe, die sich  immer wieder neu stellt.","justice and solidarity remains an ongoing task that is constantly renewed.","503",NA
"Heute heißt das, wieder für ein neues soziales Gleichgewicht  in unserem Land und in Europa zu sorgen.","Today, that means restoring a new social balance in our country and in Europe.","503",NA
"Wir wollen die Soziale Marktwirtschaft neu  begründen und ein soziales Europa schaffen.","We want to re-found the social market economy and create a social Europe.","403",NA
"Ein neues soziales Gleichgewicht in Deutschland.","A New Social Balance in Germany.",NA,NA
"Arbeit, Anstrengung und Fleiß lohnen sich für viele Menschen in Deutschland nicht  mehr.","Work, effort and diligence are no longer worthwhile for many people in Germany.","701",NA
"Schulerfolg und Bildungslaufbahn hängen mehr als sonst irgendwo in Europa  vom Einkommen der Eltern ab.","School success and educational careers depend more on parental income than anywhere else in Europe.","503",NA
"Trotz guter Ausbildung oder Studium finden immer weniger einen sicheren und angemessen bezahlten Einstieg in den Beruf.","Despite good training or studies, fewer and fewer find a secure and adequately paid entry into the profession.","701",NA
"Zu viele Familien und vor allem Alleinerziehende sind von Armut bedroht.","Too many families and especially single parents are at risk of poverty.","503",NA
"Eine gute Gesundheitsversorgung und Pflege gibt es längst nicht mehr für alle.","Good health care and nursing care have not been available for everyone for a long time.","503",NA
"Die Lasten für die Finanzierung unseres Gemeinwesens sind unfair verteilt:","The burdens for financing our community are unfairly distributed:","503",NA
"Menschen mit normalem Einkommen tragen  immer mehr, Kapital- und Vermögenseinkünfte und sehr große Einkommen immer weniger.","People with normal incomes bear more and more, capital and property income and very large incomes less and less.","503",NA
"Und nicht zuletzt: Heimat geht verloren, weil Städte und Gemeinden finanziell  so ausgeblutet sind, dass kulturelle und soziale Angebote geschlossen,","And last but not least: Homes are being lost because cities and municipalities are being bled so dry financially that cultural and social offerings are closing,","502",NA
"Stadtteile und  Infrastruktur vernachlässigt werden.","neighborhoods and infrastructure are neglected.","411",NA
"Die soziale und kulturelle Spaltung Deutschlands  ist in den letzten Jahren gewachsen.","Germany's social and cultural divide has grown in recent years.","606",NA
"Das alles muss sich wieder ändern.","All that has to change again.","000",NA
"Deutschland ist nicht wirtschaftlich stark und erfolgreich geworden, weil die Ungleichheit wuchs, sondern weil die Idee der Sozialen  Marktwirtschaft alle Menschen teilhaben lassen wollte am wachsenden Wohlstand  unseres Landes.","Germany did not become economically strong and successful because inequality grew, but because the idea of the social market economy wanted all people to share in the growing prosperity of our country.","403",NA
"Wir wollen deshalb die Sozialpartnerschaft und ihre Institutionen  stärkern.","We therefore want to strengthen the social partnership and its institutions.","405",NA
"Wir wollen mehr Verteilungsgerechtigkeit bei Einkommen und Vermögen erreichen.","We want to achieve greater distributive justice in terms of income and wealth.","503",NA
"Dazu tragen zuerst gerechte Löhne bei,","First of all, fair wages contribute to this,","701",NA
"aber auch eine Politik, die öffentliche  Aufgaben gerecht finanziert.","but also a policy that finances public tasks fairly.","503",NA
"Wir wollen dafür sorgen, dass gute Ausbildung und gute  Arbeit wieder guten Lohn und sichere Arbeit zur Folge haben.","We want to ensure that good training and good work once again result in good pay and secure work.","701",NA
"Und dass endlich Frauen und Männer in Deutschland für gleiche und gleichwertige Arbeit auch den gleichen  Lohn bekommen","And that women and men in Germany finally receive the same pay for equal work of equal value,","503",NA
"und die Vereinbarkeit von Beruf, Kindererziehung und Unterstützung  bei Pflege in unserem Land zur Normalität wird.","and that the reconciliation of work, child-rearing and support for nursing care becomes the norm in our country.","504",NA
"Wir wollen gleichwertige Lebensverhältnisse im Osten wie im Westen Deutschlands erreichen.","We want to achieve equivalent living conditions in the east and west of Germany.","503",NA
"Wir wollen, dass unsere  Städte und Gemeinden sozial und kulturell lebendig bleiben","We want our cities and communities to remain socially and culturally vibrant and","502",NA
"und Junge wie Ältere guten und bezahlbaren Wohnraum finden.","for young and old alike to find good, affordable housing.","503",NA
"Wir wollen die Chance des Alters nutzen und die  Herausforderung durch eine moderne und gerechte Politik meistern.","We want to seize the opportunity of age and meet the challenge through modern and equitable policies.","706",NA
"Wir wollen, dass  Menschen in Deutschland keine Angst mehr vor Armut im Alter haben müssen.","We want people in Germany to no longer have to fear poverty in old age.","504",NA
