"text","text_en","cmp_code","eu_code"
"Der Abbau der Arbeitslosigkeit - das wird das oberste Ziel der SPD-geführten Bundesregierung:","Reducing unemployment - that will be the primary goal of the SPD-led federal government","701",NA
"Arbeitsplätze schaffen und Arbeitsplätze sichern - das steht im Mittelpunkt unseres Programms","Creating jobs and securing jobs - that is the focus of our program","701",NA
"Denn der Abbau der Arbeitslosigkeit ist der Schlüssel zur Lösung der ökonomischen, finanziellen und sozialen Probleme unseres Landes","Because reducing unemployment is the key to solving our country's economic, financial and social problems","701",NA
"Beim Kampf gegen die Arbeitslosigkeit werden wir die Stärken nutzen, die unser Land zu einer der größten Wirtschaftsnationen der Welt gemacht haben: Qualifikation und Leistungsbereitschaft, Erfindergeist und Entscheidungskraft, Mut und Disziplin, Flexibilität, Innovationskraft und Verantwortungsbewußtsein","In the fight against unemployment, we will use the strengths that have made our country one of the world's largest economies: Qualification and willingness to perform, inventiveness and decisiveness, courage and discipline, flexibility, innovative strength and a sense of responsibility","601",NA
"Auf diese großen Stärken und Traditionen unseres Landes können wir stolz sein","We can be proud of these great strengths and traditions of our country","601",NA
"Das sind die Trümpfe, die wir jetzt ausspielen werden, um im weltweiten Wettbewerb erfolgreich zu sein und für mehr Wachstum und neue Arbeitsplätze zu sorgen","These are the trump cards we will now play in order to be successful in global competition and to ensure more growth and new jobs","410",NA
"Die SPD-geführte Bundesregierung wird den Anstieg der Arbeitslosigkeit stoppen und für eine grundlegende Wende auf dem Arbeitsmarkt sorgen","The SPD-led federal government will stop the rise in unemployment and ensure a fundamental turnaround in the labor market","701",NA
"Unser langfristiges Ziel bleibt die Vollbeschäftigung: Wir wollen, daß jede Frau und jeder Mann eine Chance auf einen sicheren Arbeitsplatz erhält","Our long-term goal remains full employment: We want every woman and man to have a chance at a secure job","701",NA
"Innovationen in Wirtschaft, Staat und Gesellschaft","Innovations in business, government and society",NA,NA
"In einer Welt des Wandels kann nicht alles bleiben, wie es ist","In a world of change, not everything can remain as it is","000",NA
"Veränderungen sind notwendig - in der Arbeitswelt, bei der Gestaltung der sozialen Sicherung, beim Verhältnis von Staat und Gesellschaft","Changes are necessary - in the world of work, in the design of social security, in the relationship between state and society","000",NA
"Wenn wir die Herausforderungen des 21. Jahrhunderts bestehen wollen, dann müssen wir bereit sein zu Innovationen in Wirtschaft, Staat und Gesellschaft","If we want to meet the challenges of the 21st century, we must be prepared to innovate in the economy, state and society","000",NA
"Die Menschen sind zu den notwendigen Veränderungen bereit - sie wollen aber, daß dabei die soziale Gerechtigkeit nicht unter die Räder kommt","People are prepared to make the necessary changes - but they do not want social justice to be compromised in the process","503",NA
"Die Bürgerinnen und Bürger können sich darauf verlassen: Die SPD-geführte Bundesregierung wird dafür sorgen, daß es bei den notwendigen Veränderungen fair und gerecht zugeht","Citizens can rely on this: The SPD-led federal government will ensure that the necessary changes are fair and equitable","503",NA
"Wir wissen: Soziale Innovation, und nicht Sozialabbau, das ist die Basis für wirtschaftlichen Erfolg","We know that social innovation, not social cuts, is the basis for economic success","504",NA
"Erneuerung der Sozialen Marktwirtschaft","Renewal of the Social Market Economy",NA,NA
"Wir werden die Soziale Marktwirtschaft erneuern: Wir setzen auf die Kräfte des Marktes und auf die Leistungsbereitschaft der Menschen","We will renew the social market economy: We rely on the forces of the market and on people's willingness to perform","401",NA
"Und wir bauen auf soziale Partnerschaft und auf soziale Stabilität","And we build on social partnership and social stability","503",NA
"Die Erneuerung der Sozialen Marktwirtschaft ist der Garant für Wohlstand und Erfolg, für soziale Sicherheit und demokratische Stabilität","The renewal of the social market economy is the guarantor of prosperity and success, of social security and democratic stability","504",NA
"Wir werden es nicht zulassen, daß der gesellschaftliche Konsens in unserem Land immer weiter beschädigt wird","We will not allow the social consensus in our country to be damaged further and further","504",NA
"Unser Leitbild ist eine moderne Teilhabegesellschaft, in der alle ihren gerechten Anteil erhalten am gemeinsam erarbeiteten Wohlstand","Our guiding principle is a modern participatory society in which everyone receives their fair share of the prosperity we have jointly achieved","503",NA
"Bündnis für Arbeit, Innovation und Gerechtigkeit","Alliance for Jobs, Innovation and Justice",NA,NA
"Die Innovationen und Veränderungen, die unser Land jetzt braucht, sind nur möglich, wenn alle gesellschaftlichen Kräfte mobilisiert werden","The innovations and changes that our country needs now are only possible if all social forces are mobilized","606",NA
"Deshalb werden wir ein Bündnis für Arbeit, Innovation und Gerechtigkeit schmieden:","That is why we will forge an alliance for work, innovation and justice:","606",NA
"Sofort nach der Regierungsübernahme wird der sozialdemokratische Bundeskanzler Gewerkschaften und Unternehmen an einen Tisch zusammenholen und gemeinsam mit ihnen die Maßnahmen vereinbaren, die für den Abbau der Arbeitslosigkeit notwendig sind","Immediately after coming to power, the Social Democratic Chancellor will bring unions and businesses together at one table and work with them to agree on the measures needed to reduce unemployment We","405",NA
"Zu diesem Bündnis wollen wir auch die Kirchen einladen","also want to invite the churches to this alliance","405",NA
"Zu einem Bündnis für Arbeit, Innovation und Gerechtigkeit gehört ein fairer Interessenausgleich nach dem Grundsatz des gegenseitigen Gebens und Nehmens","An alliance for work, innovation and justice includes a fair balance of interests based on the principle of mutual give and take","503",NA
"Das wird unser Erfolgsrezept für nachhaltiges Wachstum und neue Arbeitsplätze:","This will be our recipe for success for sustainable growth and new jobs: -","701",NA
"· Umfassende Innovationen in Wirtschaft, Staat und Gesellschaft","Comprehensive innovations in business, government and society","000",NA
"· Erneuerung der Sozialen Marktwirtschaft und","- Renewal of the social market economy and","504",NA
"· ein Bündnis für Arbeit, Innovation und Gerechtigkeit","- An alliance for work, innovation and justice.","606",NA
"Unsere Vision für das Deutschland des 21. Jahrhunderts","Our vision for the Germany of the 21st century",NA,NA
"Wir Sozialdemokratinnen und Sozialdemokraten haben eine klare Vision für die Zukunft unseres Landes: Wir wollen ein Deutschland mit einer starken Wirtschaft","We Social Democrats have a clear vision for the future of our country: We want a Germany with a strong economy","410",NA
"und mit sicheren Arbeitsplätzen","and with secure jobs","701",NA
"Ein Land, das mit Spitzentechnologie und Spitzenqualität auf den Zukunftsmärkten der Welt erfolgreich ist","A country that is successful in the world's future markets with cutting-edge technology and top quality","411",NA
"Ein Land der sozialen Sicherheit und Gerechtigkeit","A country of social security and justice","503",NA
"Ein Land, in dem die Familien mit Kindern gut aufgehoben sind","A country where families with children are in good hands","504",NA
"und in dem die Gleichberechtigung und Gleichstellung von Frau und Mann nicht nur auf dem Papier steht, sondern gelebte Wirklichkeit ist","and in which equal rights and equality between women and men are not just on paper, but are a living reality","503",NA
"Ein Land, das seiner Jugend eine Zukunft gibt","A country that gives its youth a future","705",NA
"und den älteren Menschen Geborgenheit und Sicherheit","and the elderly a sense of security and safety","705",NA
"Ein Land, das seiner Verantwortung für kommende Generationen gerecht wird","A country that lives up to its responsibility for future generations","503",NA
"und weltweit ein Vorbild ist für die Bewahrung der natürlichen Lebensgrundlagen","and is a global role model for the preservation of natural resources","501",NA
"Ein Land, das seine Bürgerinnen und Bürger sicher schützt vor Kriminalität und Gewalt","A country that protects its citizens from crime and violence","605",NA
"Ein Land, das nicht länger gespalten ist zwischen Ost und West","A country that is no longer divided between East and West","606",NA
"Ein europäisches Deutschland, das der Motor der europäischen Einigung ist","A European Germany that is the engine of European unification","601","108"
"Ein Deutschland des Friedens,","A Germany of peace,","106",NA
"der Freiheit","of freedom","201",NA
"und der internationalen Solidarität","and international solidarity","107",NA
"Daß diese Vision Wirklichkeit wird, dafür wollen wir arbeiten","We want to work to ensure that this vision becomes reality","305",NA
"Die Neue Mitte: SPD","The New Center: SPD",NA,NA
"Wir laden alle gesellschaftlichen Kräfte ein, gemeinsam mit uns an der Verwirklichung unserer Vision für ein modernes und gerechtes Deutschland mitzuwirken","We invite all social forces to join us in realizing our vision for a modern and just Germany","606",NA
"Wir wollen die sozialen Gräben in unserer Gesellschaft zuschütten und die innere Einheit unseres Landes vollenden","We want to fill in the social rifts in our society and complete the internal unity of our country","503",NA
"Wir wollen Arbeit und Wohlstand für alle","We want work and prosperity for all","503",NA
"Wir verstehen uns als Gemeinschaft der Solidarität der Stärkeren mit den Schwächeren","We see ourselves as a community of solidarity between the strongest and the weakest","606",NA
"Wir setzen auf die Leistungsträgerinnen und Leistungsträger unserer Gesellschaft: Auf die hoch qualifizierten und motivierten Arbeitnehmerinnen und Arbeitnehmer, auf die Frauen und Männer, die in Familien und Schulen Verantwortung tragen für Erziehung und Bildung unserer Kinder, auf die vorausschauenden und engagierten Manager und Unternehmer, auf die innovativen und flexiblen Mittelständler, Handwerker und Freiberufler, auf die mutigen Existenzgründer, auf die hervorragend ausgebildeten Informatikerinnen, Ärztinnen und Ingenieurinnen, auf die erfindungsreichen Techniker und Wissenschaftler und auf die verantwortungsbewußten deutschen Gewerkschaften","We are counting on the top performers in our society: on the highly qualified and motivated employees, on the women and men who bear responsibility in families and schools for the upbringing and education of our children, on the forward-looking and committed managers and entrepreneurs, on the innovative and flexible SMEs, craftsmen and freelancers, on the courageous business founders, on the excellently trained computer scientists, doctors and engineers, on the inventive technicians and scientists and on the responsible German trade unions","606",NA
"Das sind Menschen, auf die wir bauen","These are people we build on","606",NA
"Zusammen mit diesen Leistungsträgern unserer Gesellschaft sind wir die Neue Mitte Deutschlands","Together with these key players in our society, we are the new center of Germany","401",NA
"Zu dieser Neuen Mitte gehören auch die Menschen, die ihren Platz in Beruf und Gesellschaft wollen, um ihren Leistungswillen zur Geltung bringen zu können","This new center also includes people who want their place in work and society in order to be able to demonstrate their desire to achieve","401",NA
"Dazu gehören auch die Jugendlichen, die Ausbildung und Arbeit suchen,","This also includes young people who are looking for training and work,","411",NA
"und all die Menschen, die sich nicht abfinden mit Arbeitslosigkeit und Ungerechtigkeit","and all the people who are not resigned to unemployment and injustice","401",NA
"Gemeinsam mit der großen Mehrheit der Bürgerinnen und Bürger werden wir dafür sorgen, daß es mit Deutschland wieder aufwärts geht","Together with the vast majority of citizens, we will ensure that Germany is on the up again","601",NA
"Die Zeit für den Wechsel ist da","The time for change is here","305",NA
"1 Starke Wirtschaft - Neue Arbeit","1 Strong economy - new work",NA,NA
"Deutschland braucht mehr Wachstum","Germany needs more growth","410",NA
"und neue Arbeitsplätze","and new jobs","701",NA
"Eine wettbewerbsfähige Wirtschaft ist die Grundlage für Arbeitsplätze, für Wohlstand und soziale Sicherheit","A competitive economy is the basis for jobs, prosperity and social security","401",NA
"Wir setzen auf die Erneuerung der Sozialen Marktwirtschaft: auf die Verbindung von Leistung, Wettbewerb und sozialer Verantwortung","We focus on the renewal of the social market economy: on the combination of performance, competition and social responsibility","505",NA
"Der marktwirtschaftliche Leistungswettbewerb der Unternehmen ist der beste Motor für Innovation und neue Arbeitsplätze","Market-based competition between companies is the best engine for innovation and new jobs","401",NA
"Aber erst das Zusammenwirken von marktwirtschaftlichem Wettbewerb","But only the interaction of market-based competition","401",NA
"und sozialer Stabilität schafft die Grundlage für eine florierende Volkswirtschaft","and social stability creates the basis for a flourishing economy","503",NA
"Wir setzen auf eine umfassende Modernisierung von Wirtschaft, Staat und Gesellschaft","We are committed to the comprehensive modernization of the economy, state and society","000",NA
"Wir bauen auf die Qualifikation und Motivation der Arbeitnehmerinnen und Arbeitnehmer","We build on the qualifications and motivation of our employees","701",NA
"Wir bauen auf die echten Unternehmer","We build on real entrepreneurs","401",NA
"Wir werden unternehmerischen Geist und unternehmerische Tatkraft überall und bei jedem in Deutschland ermutigen und fördern","We will encourage and promote an entrepreneurial spirit and entrepreneurial drive everywhere and among everyone in Germany","402",NA
"Wir wollen ein Bündnis für Arbeit, Innovation und Gerechtigkeit schmieden: Nur mit einer großen gemeinsamen Anstrengung von Arbeitnehmerinnen und Arbeitnehmern, Unternehmen, Wissenschaft und Politik können wir die wirtschaftlichen und sozialen Probleme unseres Landes lösen","We want to forge an alliance for work, innovation and justice: We can only solve our country's economic and social problems with a major joint effort by employees, companies, science and politics","405",NA
"Chancen der Globalisierung und der europäischen Einigung nutzen","Seizing the opportunities of globalization and European unification",NA,NA
"Wir wollen, daß die deutsche Wirtschaft die Chancen der Globalisierung nutzt","We want the German economy to take advantage of the opportunities offered by globalization","401",NA
"Unsere Antwort auf die Globalisierung der Wirtschaft ist eine Politik der inneren Reformen","Our response to the globalization of the economy is a policy of internal reform","408",NA
"und der internationalen Zusammenarbeit","and international cooperation","107",NA
"Die europäische Einigung schafft neue Gestaltungsmöglichkeiten für neuen Wohlstand und neue Arbeit","European unification is creating new opportunities for new prosperity and new jobs","408","108"
"Einen Kostensenkungswettlauf gegen die Billiglohnländer dieser Welt kann Deutschland nicht gewinnen","Germany cannot win a cost-cutting race against the low-wage countries of this world","410",NA
"Wenn wir im internationalen Wettbewerb bestehen wollen, dann müssen wir einfach produktiver und besser sein als unsere Konkurrenten","If we want to survive in international competition, We simply have to be more productive and better than our competitors The","410",NA
"Spitzenprodukte und Spitzenqualität zu wettbewerbsfähigen Preisen, darin liegt die Zukunft der deutschen Wirtschaft","future of the German economy lies in top products and top quality at competitive prices We","410",NA
"Wir wollen den Wettbewerb der Unternehmen","want competition between companies","401",NA
"Wir wollen auch einen Leistungswettbewerb um das weltweit beste Bildungssystem,","We also want competition on performance for the world's best education system,","506",NA
"die leistungsfähigste Forschung,","the most efficient research, the","506",NA
"die neuesten Technologien","latest technologies","411",NA
"und um die modernste Infrastruktur;","and the most modern infrastructure;","411",NA
"dieser Leistungswettbewerb bringt mehr Wohl­stand für alle","This competition brings more prosperity for all","408",NA
"Die globalisierten Märkte brauchen eine neue und faire Weltwirtschaftsordnung, die sich an den Grundsätzen der sozialen und ökologischen Marktwirtschaft orientiert","The globalized markets need a new and fair world economic order based on the principles of the social and ecological market economy","403",NA
"Wir wollen Rahmenbedingungen für einen freien und fairen Lei­stungs­wettbewerb der Unternehmen","We want a framework for free and fair competition between companies We","403",NA
"Protektionistischen Bestrebungen erteilen wir eine klare Absage","reject protectionist efforts unequivocally","407",NA
"Wachstum, Investitionen und neue Arbeitsplätze","Growth, investment and new jobs",NA,NA
"Der Abbau der Massenarbeitslosigkeit - das steht im Zentrum unserer Politik","Reducing mass unemployment - this is at the heart of our policy","701",NA
"Mit einer klugen und pragmatischen Kombination von Angebots- und Nachfragepolitik werden wir für mehr Wachstum und neue Arbeitsplätze sorgen","With a clever and pragmatic combination of supply and demand policy, we will ensure more growth and new jobs","410",NA
"Sozialdemokratische Angebotspolitik - dazu gehören: · Stärkung von Bildung, beruflicher Aus- und Weiterbildung, Forschung und Wissenschaft","Social democratic supply policy - this includes: -Strengthening education, vocational training and continuing education, research and science","506",NA
"· Offensive Nutzung und Förderung neuer Technologien","- Offensive use and promotion of new technologies","411",NA
"· Senkung der gesetzlichen Lohnnebenkosten","- Reduction of statutory non-wage labor costs -","402",NA
"· Wirksame Hilfen für Mittelstand und Existenzgründer","Effective assistance for small and medium-sized businesses and start-ups -","402",NA
"· Stärkung der Investitionskraft der Unternehmen durch Senkung der Unternehmenssteuersätze","Strengthening the investment power of companies by lowering corporate tax rates","402",NA
"· Modernisierung des Staates und Abbau überflüssiger Bürokratie","- Modernizing the state and reducing superfluous bureaucracy","303",NA
"Sozialdemokratische Nachfragepolitik - dazu gehören: · Steuerliche Entlastung vor allem für Arbeitnehmer und Familien","Social democratic demand policy - this includes: -Tax relief, especially for employees and families","409",NA
"· Konjunkturgerechte Finanzpolitik mit einer Verstetigung der öffentlichen Zukunftsinvestitionen auf möglichst hohem Niveau","- Cyclical fiscal policy with a stabilization of public investment in the future at the highest possible level","409",NA
"Bildung, Forschung und Wissenschaft stärken","Strengthen education, research and science",NA,NA
"Deutschland muß eine Ideenfabrik werden","Germany must become an ideas factory","411",NA
"Innovation, Bildung und neue Technologien - das ist die sozial­demo­kratische Antwort auf die Herausforderungen des 21. Jahrhunderts","Innovation, education and new technologies - this is the social democratic response to the challenges of the 21st century","411",NA
"Die SPD-geführte Bundesregierung wird die Zukunftsinvestitionen in Bildung, Forschung und Wissenschaft innerhalb der nächsten fünf Jahre verdoppeln","The SPD-led federal government will double future investments in education, research and science over the next five years","506",NA
"Die Umsetzung der Forschungsergebnisse in neue, marktfähige Produkte muß beschleunigt werden","The translation of research results into new, marketable products must be accelerated","411",NA
"Wir wollen eine umfassende Bildungsreform zusammen mit allen Beteiligten verwirklichen","We want to realize a comprehensive education reform together with all stakeholders","506",NA
"Ziele dieser Reform sind mehr Leistung und mehr Chancengleichheit,","The aims of this reform are more performance and more equal opportunities,","506",NA
"die Gleich­wertigkeit aller Bildungsgänge","the equivalence of all courses of education","506",NA
"und das Prinzip Förderung statt Auslese","and the principle of promotion instead of selection","506",NA
"Wir wollen weniger Bürokratie, dafür mehr Effizienz und mehr Wettbewerb","We want less bureaucracy, but more efficiency and more competition","303",NA
"Weniger Regulierung, dafür mehr Flexibilität, mehr Durchlässigkeit und mehr Praxisbezug","Less regulation, but more flexibility, more permeability and more practical relevance","303",NA
"Wir wollen die Weiterbildung als vierte Säule des Bildungssystems verankern","We want to anchor continuing education as the fourth pillar of the education system","411",NA
"Die Notwendigkeit des lebenslangen Lernens macht eine enge Verzahnung zwischen Berufsleben und Weiterbildung erforderlich","The need for lifelong learning requires a close link between professional life and further training","411",NA
"Aufbruch für Innovation und neue Technologien","Awakening for innovation and new technologies",NA,NA
"Wir wollen die großen Chancen der neuen Technologien nutzen","We want to exploit the great opportunities offered by new technologies","411",NA
"Dazu brauchen wir in unserer Gesellschaft eine neue Aufgeschlossenheit für Innovation und technologischen Fortschritt","To do this, we need a new open-mindedness for innovation and technological progress in our society","411",NA
"Wir wollen eine Innovationsoffensive starten: In der Bio- und Gentechnologie, bei den neuen Materialien, in der Informations­technologie, bei Umweltschutztechnologien, bei neuen Energiesystemen und in der Verkehrs­technologie soll Deutschland im internationalen Wettbewerb eine Spitzenposition einnehmen","We want to launch an innovation offensive: Inbiotechnology and genetic engineering, in new materials, in information technology, in environmental protection technologies, in new energy systems and in transport technology, Germany should take a leading position in international competition","411",NA
"Um die Wettbewerbsfähigkeit unseres Landes zu sichern, brauchen wir auch einen Innovationsschub in den großen deutschen Schlüsselindustrien, wie Chemie, Maschinenbau und Automobilindustrie","In order to secure our country's competitiveness, we also need a surge of innovation in Germany's major key industries, such as chemicals, mechanical engineering and the automotive industry","411",NA
"Wir wollen, daß in Deutschland auch in Zukunft die besten Autos der Welt produziert werden","We want Germany to continue producing the world's best cars in the future","411",NA
"Wir wollen, daß hier auch künftig die wirksamsten Medikamente und die intelligentesten Maschinen hergestellt werden","We want, that the most effective medicines and the most intelligent machines continue to be manufactured here","411",NA
"In Zukunft sollen in Deutschland auch die besten Mikroprozessoren und die leistungsfähigsten Solarzellen gebaut werden","In the future, the best microprocessors and the most powerful solar cells should also be built in Germany","411",NA
"Wir wollen moderne Arbeits-, Produktions- und Dienstleistungskonzepte fördern","We want to promote modern work, production and service concepts","411",NA
"Wir werden die Kooperation zwischen universitären sowie außeruniversitären Forschungseinrichtungen und Unternehmen stärken","We will strengthen cooperation between university and non-university research institutions and companies and","411",NA
"und die Entwicklung regionaler Innovationsnetze fördern","promote the development of regional innovation networks In the","411",NA
"Die Förderung des „Humankapitals“ wird in Zukunft wichtiger sein als die Förderung von Sachkapital","future, the promotion of ""human capital"" will be more important than the promotion of physical capital","411",NA
"Chancen der Informationsgesellschaft nutzen","Exploiting the opportunities of the information society",NA,NA
"Die SPD-geführte Bundesregierung will die Chancen der neuen Informations- und Kommunikationstechnologien nutzen","The SPD-led federal government wants to take advantage of the opportunities offered by the new information and communications technologies","411",NA
"Sie öffnen neue Möglichkeiten für zukunftssichere Arbeitsplätze, für die Vereinbarkeit von Familie und Beruf, für die Erhaltung der Umwelt, für besseren Zugang zu Wissen und Information und für eine stärkere Beteiligung am demokratischen und kulturellen Leben unserer Gesellschaft","They open up new possibilities for future-proof jobs, for reconciling family and career, for preserving the environment, for better access to knowledge and information, and for greater participation in the democratic and cultural life of our society","411",NA
"Um diese Chancen nutzen zu können, brauchen die Menschen die Fähigkeit zum aktiven und eigenverantwortlichen Umgang mit den neuen Medien: Medienkompetenz wird mehr und mehr zur Schlüsselqualifikation für die Arbeits- und Berufswelt des 21.Jahrhunderts","In order to take advantage of these opportunities, people need the ability to use the new media actively and independently: media literacy is increasingly becoming a key qualification for the working and professional world of the 21st century","411",NA
"„Alle Schulen ans Netz“ - dieses Ziel werden wir mit Hochdruck verfolgen","""All schools online"" - we will pursue this goal with vigor","506",NA
"Neue Märkte schaffen","Create new markets",NA,NA
"Deutschland braucht mehr Investitionen in neue Arbeitsplätze","Germany needs more investment in new jobs","701",NA
"Die Unter­nehmen werden aber nur dann wieder mehr investieren, wenn sie für ihre Produkte tatsächlich auch Käuferinnen und Käufer finden","But companies will only invest more again if they can actually find buyers for their products - and","408",NA
"Daran aber mangelt es","that is what is lacking","408",NA
"Der Ex­port allein reicht nicht","Exports alone are not enough Insufficient","408",NA
"Die zu geringe inländische Nachfrage nach Gütern und Dienstleistungen ist die ent­scheidende Schwachstelle der Konjunktur","domestic demand for goods and services is the key weak point in the economy","410",NA
"Zur Stärkung der Binnenkonjunktur brauchen wir: · eine gezielte Entlastung bei Steuern und Abgaben und","To strengthen the domestic economy, we need: -a targeted reduction in taxes and duties and","409",NA
"· eine beschäftigungsorientierte Tarifpolitik, die im Rahmen der Produktivitätssteigerung für ausreichende Kaufkraft sorgt","- an employment-oriented wage policy that ensures sufficient purchasing power in the context of productivity increases","701",NA
"Tarifautonomie bewahren","Preserve tariff autonomy",NA,NA
"Die Tarifautonomie hat sich bewährt","The autonomy of collective bargaining has proven its worth","701",NA
"Wir erteilen allen Versuchen, sie einzuschränken, eine Absage","We reject all attempts to restrict them","701",NA
"Die Flächentarifverträge sichern verläßliche Rahmenbedingungen für Unternehmen und Arbeitnehmer","The regional collective agreements ensure reliable framework conditions for companies and employees","701",NA
"Wir unterstützen die Reformbestrebungen der Tarifvertragsparteien","We support the reform efforts of the parties to the collective agreement","405",NA
"Mit flexiblen Lösungen im Rahmen von Flächentarifverträgen kann der unterschiedlichen Leistungsfähigkeit der einzelnen Unternehmen und den unterschiedlichen Bedingungen in den Branchen, Regionen und Betrieben sowie den Bedürfnissen der Beschäftigten Rechnung getragen werden","Flexible solutions within the framework of sectoral collective agreements can take account of the varying performance of individual companies and the different conditions in the sectors, regions and companies, as well as the needs of employees","702",NA
"Flexible Lösungen in der Lohnpolitik wie auch in der Arbeitszeitpolitik eröffnen neue Chancen für die Sicherung und Schaffung von Arbeitsplätzen","Flexible solutions in wage policy as well as in working time policy open up new opportunities for securing and creating jobs","702",NA
"Die SPD wird die Chancengleichheit der Tarifvertragsparteien sichern (Neufassung des § 146 Sozialgesetzbuch III)","The SPD will ensure equal opportunities for the parties to collective agreements (new version of Section 146 of the German Social Code III)","701",NA
"Kürzere Arbeitszeit und intelligente Organisation der Arbeit","Shorter working hours and intelligent organization of work",NA,NA
"Eine innovative Wirtschaft braucht eine intelligente Organisation der Arbeit und flexibel ausgestaltete, nach Betriebsgrößen und Branchen differenzierte Arbeitszeiten","An innovative economy needs an intelligent organization of work and flexibly designed working hours that are differentiated according to company size and industry","701",NA
